bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
465447,698997,text,14248,text/html,Introduced,https://legiscan.com/MI/text/HB4079/id/698997,http://www.legislature.mi.gov/documents/2013-2014/billintroduced/House/htm/2013-HIB-4079.htm
465435,698986,text,27361,text/html,Introduced,https://legiscan.com/MI/text/HB4080/id/698986,http://www.legislature.mi.gov/documents/2013-2014/billintroduced/House/htm/2013-HIB-4080.htm
465435,778922,text,37373,text/html,Engrossed,https://legiscan.com/MI/text/HB4080/id/778922,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBH-4080.htm
465435,866684,text,59350,text/html,Engrossed,https://legiscan.com/MI/text/HB4080/id/866684,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBS-4080.htm
465435,869237,text,14873,text/html,Enrolled,https://legiscan.com/MI/text/HB4080/id/869237,http://www.legislature.mi.gov/documents/2013-2014/billenrolled/House/htm/2013-HNB-4080.htm
465435,871307,text,15197,text/html,Chaptered,https://legiscan.com/MI/text/HB4080/id/871307,http://www.legislature.mi.gov/documents/2013-2014/publicact/htm/2013-PA-0083.htm
465423,698975,text,34404,text/html,Introduced,https://legiscan.com/MI/text/HB4081/id/698975,http://www.legislature.mi.gov/documents/2013-2014/billintroduced/House/htm/2013-HIB-4081.htm
465423,816468,text,34328,text/html,Engrossed,https://legiscan.com/MI/text/HB4081/id/816468,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBH-4081.htm
465411,698964,text,13380,text/html,Introduced,https://legiscan.com/MI/text/HB4082/id/698964,http://www.legislature.mi.gov/documents/2013-2014/billintroduced/House/htm/2013-HIB-4082.htm
465411,816762,text,13723,text/html,Engrossed,https://legiscan.com/MI/text/HB4082/id/816762,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBH-4082.htm
465411,863581,text,13697,text/html,Engrossed,https://legiscan.com/MI/text/HB4082/id/863581,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBS-4082.htm
465411,864943,text,3791,text/html,Enrolled,https://legiscan.com/MI/text/HB4082/id/864943,http://www.legislature.mi.gov/documents/2013-2014/billenrolled/House/htm/2013-HNB-4082.htm
465411,871540,text,4186,text/html,Chaptered,https://legiscan.com/MI/text/HB4082/id/871540,http://www.legislature.mi.gov/documents/2013-2014/publicact/htm/2013-PA-0088.htm
465400,698953,text,37544,text/html,Introduced,https://legiscan.com/MI/text/HB4083/id/698953,http://www.legislature.mi.gov/documents/2013-2014/billintroduced/House/htm/2013-HIB-4083.htm
465387,698941,text,12774,text/html,Introduced,https://legiscan.com/MI/text/HB4084/id/698941,http://www.legislature.mi.gov/documents/2013-2014/billintroduced/House/htm/2013-HIB-4084.htm
465387,816558,text,12699,text/html,Engrossed,https://legiscan.com/MI/text/HB4084/id/816558,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBH-4084.htm
465387,863486,text,12869,text/html,Engrossed,https://legiscan.com/MI/text/HB4084/id/863486,http://www.legislature.mi.gov/documents/2013-2014/billengrossed/House/htm/2013-HEBS-4084.htm
