bill_id,people_id,position
467488,14538,68
467488,14539,70
467522,2784,13
467522,2789,9
467522,2789,10
467522,2791,16
467522,2803,30
467522,2806,31
467522,2807,47
467522,2812,3
467522,2814,29
467522,2816,39
467522,2823,4
467522,2826,46
467522,2838,50
467522,2839,52
467522,2856,2
467522,2858,17
467522,2860,26
467522,2865,48
467522,2871,7
467522,2872,1
467522,2875,56
467522,2876,25
467522,10822,18
467522,10823,12
467522,10824,27
467522,10825,45
467522,10826,21
467522,10828,34
467522,10832,5
467522,10836,44
467522,10837,53
467522,10840,10
467522,10843,41
467522,10845,38
467522,10846,20
467522,10849,33
467522,10855,6
467522,11173,11
467522,11177,19
467522,11181,28
467522,11182,32
467522,11183,35
467522,11184,36
467522,11186,40
467522,11189,42
467522,11190,43
467522,13924,15
467522,13925,14
467522,14520,8
467522,14523,22
467522,14524,23
467522,14525,24
467522,14528,58
467522,14532,37
467522,14535,49
467522,14536,51
467522,14537,54
467522,14538,55
467522,14539,57
467551,10824,1
467585,2860,1
467614,2876,1
467644,2876,1
467679,2855,3
467679,2857,7
467679,2864,11
467679,2874,1
467679,2884,10
467679,2913,12
467679,2922,9
467679,10640,6
467679,10642,4
467679,11176,2
467679,11461,5
467679,11464,8
470434,2862,1
470459,2790,11
470459,2794,19
470459,2821,37
470459,2832,31
470459,2834,22
470459,2851,35
470459,2855,4
470459,2857,12
470459,2859,13
470459,2862,23
470459,2864,28
470459,2866,32
470459,2884,27
470459,2910,18
470459,2913,29
470459,2920,21
470459,2922,26
470459,2932,2
470459,2933,36
470459,2944,17
470459,2950,25
470459,2957,20
470459,10640,7
470459,10642,5
470459,11458,30
470459,11459,16
470459,11460,9
470459,11461,6
470459,11462,24
470459,11463,34
470459,11464,1
470459,11465,8
470459,11466,10
470459,11467,14
470459,11468,3
470459,11469,15
470459,11474,33
470492,2857,2
470492,2950,3
470492,2957,1
470492,11461,4
470520,2832,4
470520,2857,2
470520,2950,3
470520,2957,1
470520,11468,5
470520,11469,6
470550,2821,3
470550,2932,1
470550,11468,2
470581,2957,2
470581,11468,1
470611,2834,9
470611,2855,1
470611,2864,5
470611,2932,6
470611,2957,8
470611,11458,2
470611,11459,11
470611,11462,4
470611,11465,3
470611,11466,7
470611,11469,10
470644,2834,5
470644,2857,1
470644,2957,2
470644,11458,3
470644,11463,6
470644,11466,4
470674,2834,5
470674,2857,1
470674,2957,2
470674,11458,3
470674,11463,6
470674,11466,4
470708,2834,8
470708,2855,5
470708,2857,1
470708,2864,6
470708,2950,7
470708,2957,3
470708,11458,4
470708,11463,2
470737,2855,6
470737,2862,3
470737,11458,4
470737,11461,1
470737,11463,7
470737,11465,2
470737,11466,5
470768,2834,6
470768,2855,1
470768,2864,3
470768,2932,4
470768,2957,5
470768,11458,2
470768,11469,7
470799,2834,6
470799,2855,1
470799,2864,3
470799,2932,4
470799,2957,5
470799,11458,2
470799,11469,7
470835,2790,2
470835,2821,3
470835,2932,1
470864,2790,5
470864,2821,7
470864,2832,8
470864,2851,6
470864,2857,12
470864,2859,13
470864,2866,18
470864,2922,17
470864,2932,1
470864,2933,4
470864,2944,14
470864,2950,16
470864,2957,15
470864,11166,11
470864,11464,10
470864,11467,2
470864,11468,9
470864,11469,3
470896,2832,2
470896,2957,3
470896,11468,1
470927,2855,1
470927,11469,2
470962,2910,1
470992,2866,1
471026,2857,1
471055,2857,1
471089,2874,1
471089,11176,2
471118,2812,7
471118,2823,8
471118,2839,12
471118,11166,1
471118,11184,11
471118,14517,6
471118,14521,3
471118,14526,2
471118,14527,9
471118,14528,10
471118,14535,4
471118,14539,5
471153,2791,22
471153,2846,12
471153,10822,19
471153,10825,21
471153,10834,1
471153,10835,18
471153,10855,8
471153,11166,15
471153,11167,14
471153,11168,6
471153,11169,9
471153,11170,11
471153,11174,5
471153,11184,7
471153,11192,16
471153,11193,13
471153,14523,3
471153,14524,4
471153,14526,23
471153,14527,17
471153,14529,20
471153,14530,10
471153,14532,2
471153,14538,24
471199,2807,4
471199,2835,12
471199,2858,6
471199,2865,5
471199,2877,1
471199,10823,9
471199,10824,16
471199,10825,24
471199,10826,20
471199,10828,14
471199,10833,3
471199,10836,7
471199,10837,11
471199,10840,23
471199,10843,8
471199,10845,22
471199,11173,15
471199,11183,10
471199,11185,2
471199,11189,17
471199,11190,21
471199,14529,18
471199,14533,13
471199,14538,19
471310,11177,2
471310,11197,3
471310,14535,1
471417,11177,2
471417,11197,3
471417,14535,1
471529,2784,2
471529,2819,1
471529,14530,3
471529,14535,4
471640,2854,3
471640,10834,1
471640,14529,2
471640,14538,4
471753,2784,22
471753,2789,33
471753,2789,34
471753,2791,37
471753,2803,51
471753,2806,52
471753,2807,59
471753,2812,2
471753,2814,5
471753,2819,23
471753,2820,10
471753,2823,25
471753,2826,58
471753,2831,31
471753,2839,9
471753,2846,28
471753,2871,45
471753,2872,48
471753,2875,61
471753,2877,46
471753,10822,49
471753,10825,57
471753,10826,50
471753,10828,42
471753,10833,62
471753,10834,43
471753,10843,55
471753,10845,54
471753,10846,40
471753,10855,18
471753,11167,13
471753,11168,30
471753,11170,41
471753,11176,11
471753,11177,6
471753,11179,27
471753,11181,8
471753,11184,53
471753,11186,44
471753,11191,35
471753,11193,12
471753,11196,38
471753,11197,32
471753,13924,36
471753,13925,47
471753,14515,4
471753,14516,29
471753,14517,15
471753,14518,21
471753,14519,16
471753,14520,7
471753,14521,1
471753,14525,17
471753,14526,19
471753,14527,39
471753,14528,3
471753,14530,24
471753,14535,20
471753,14536,26
471753,14537,60
471753,14539,14
471753,14540,34
471753,16057,56
471870,2854,4
471870,2860,8
471870,10825,5
471870,10826,10
471870,10828,1
471870,10839,7
471870,10843,3
471870,14523,9
471870,14529,2
471870,14538,6
471989,2807,4
471989,2835,5
471989,2854,8
471989,2858,11
471989,2860,10
471989,2877,2
471989,10825,9
471989,10826,13
471989,10828,1
471989,10837,6
471989,10843,7
471989,14523,12
471989,14529,3
472102,2807,3
472102,2835,4
472102,2854,6
472102,2860,7
472102,2877,2
472102,10826,9
472102,10828,1
472102,10837,5
472102,14523,8
472215,10825,2
472215,10828,1
472327,10828,1
472327,14529,2
472441,2877,4
472441,10826,5
472441,10828,1
472441,10837,2
472441,14523,3
472551,10826,1
477411,2812,15
477411,2820,17
477411,2823,9
477411,2838,5
477411,2839,4
477411,10855,16
477411,11168,14
477411,11177,2
477411,11191,7
477411,14515,8
477411,14520,11
477411,14521,6
477411,14525,12
477411,14526,3
477411,14534,13
477411,14535,1
477411,14540,10
477431,2884,2
477431,11458,1
477452,2832,2
477452,2834,5
477452,2855,13
477452,2857,20
477452,2859,22
477452,2862,15
477452,2864,6
477452,2866,16
477452,2884,3
477452,2910,12
477452,2913,27
477452,2922,9
477452,2932,25
477452,2950,18
477452,2957,23
477452,10640,19
477452,10642,8
477452,11458,1
477452,11459,11
477452,11461,7
477452,11462,17
477452,11463,21
477452,11464,10
477452,11465,4
477452,11466,14
477452,11468,24
477452,11469,26
477474,2832,2
477474,2834,5
477474,2855,13
477474,2857,19
477474,2859,21
477474,2862,15
477474,2864,6
477474,2884,3
477474,2910,12
477474,2913,26
477474,2922,9
477474,2932,24
477474,2950,17
477474,2957,22
477474,10640,18
477474,10642,8
477474,11458,1
477474,11459,11
477474,11461,7
477474,11462,16
477474,11463,20
477474,11464,10
477474,11465,4
477474,11466,14
477474,11468,23
477474,11469,25
477495,2834,2
477495,2864,3
477495,11466,1
477516,2857,4
477516,2864,3
477516,2957,2
477516,11466,1
477540,2794,7
477540,2821,1
477540,2922,6
477540,2932,8
477540,2957,5
477540,11467,4
477540,11468,3
477540,11469,2
477564,2834,6
477564,2864,4
477564,2884,5
477564,2922,7
477564,2957,1
477564,11465,2
477564,11466,3
477587,2790,4
477587,2794,11
477587,2821,8
477587,2851,5
477587,2932,2
477587,2933,10
477587,2944,9
477587,11467,3
477587,11468,7
477587,11469,1
477587,11474,6
477609,2790,3
477609,2794,11
477609,2821,8
477609,2851,5
477609,2932,2
477609,2933,10
477609,2944,9
477609,11467,4
477609,11468,7
477609,11469,1
477609,11474,6
477630,2855,3
477630,2864,1
477630,2922,2
477630,2932,5
477630,10642,4
477653,2821,3
477653,2851,4
477653,2932,5
477653,2957,2
477653,11461,8
477653,11464,7
477653,11468,1
477653,11469,6
477674,2855,11
477674,2864,4
477674,2932,7
477674,2950,3
477674,2957,10
477674,11460,5
477674,11461,6
477674,11463,1
477674,11464,8
477674,11465,9
477674,11466,2
477695,2857,4
477695,2862,5
477695,2884,7
477695,2932,9
477695,11460,8
477695,11461,2
477695,11462,6
477695,11463,1
477695,11464,10
477695,11465,11
477695,11466,3
477717,2790,4
477717,2794,32
477717,2821,5
477717,2832,20
477717,2834,21
477717,2851,33
477717,2855,9
477717,2857,11
477717,2859,16
477717,2862,29
477717,2864,8
477717,2866,31
477717,2884,18
477717,2910,17
477717,2920,27
477717,2922,10
477717,2932,1
477717,2933,14
477717,2950,26
477717,2957,13
477717,10640,23
477717,10642,34
477717,11458,19
477717,11459,35
477717,11460,15
477717,11461,24
477717,11462,28
477717,11463,12
477717,11464,30
477717,11465,22
477717,11466,25
477717,11467,7
477717,11468,3
477717,11469,2
477717,11474,6
477740,2790,3
477740,2821,4
477740,2932,1
477740,11468,2
477762,2790,3
477762,2821,4
477762,2932,1
477762,11468,2
477782,2790,3
477782,2932,1
477782,11464,4
477782,11469,2
477804,2866,1
477804,2957,2
477827,2866,1
477827,2957,2
477846,2866,2
477846,2957,1
477868,2866,1
477885,2794,9
477885,2834,15
477885,2855,12
477885,2857,6
477885,2864,3
477885,2866,10
477885,2910,14
477885,2922,5
477885,2932,1
477885,2933,8
477885,2957,7
477885,11459,11
477885,11460,13
477885,11463,4
477885,11469,2
477914,10829,2
477914,10832,1
477914,10845,3
477914,10849,4
477914,14535,5
477931,10824,2
477931,14524,1
477949,13925,1
477969,14523,1
477991,2854,3
477991,2865,2
477991,10826,1
477991,10835,4
478013,2854,4
478013,2865,3
478013,10826,1
478013,10835,5
478013,10846,2
478013,14535,6
478031,2854,4
478031,10825,6
478031,10826,1
478031,10846,2
478031,11173,3
478031,14523,7
478031,14529,5
478054,2877,2
478054,10825,7
478054,10836,1
478054,10842,3
478054,11182,5
478054,11185,6
478054,13925,8
478054,14523,4
478078,2803,5
478078,2854,18
478078,2856,36
478078,2860,29
478078,2876,15
478078,2877,39
478078,10823,35
478078,10825,10
478078,10828,28
478078,10829,20
478078,10833,3
478078,10834,13
478078,10835,34
478078,10836,2
478078,10839,7
478078,10840,16
478078,10846,19
478078,10848,37
478078,10849,1
478078,10851,9
478078,10852,21
478078,10854,17
478078,10856,22
478078,11170,24
478078,11173,6
478078,11180,8
478078,11182,23
478078,11184,25
478078,11189,11
478078,11190,4
478078,11192,30
478078,14517,26
