bill_id,people_id,position
1432237,18762,1
1432237,18769,2
1432243,21698,1
1432247,18744,5
1432247,18749,14
1432247,18755,25
1432247,18761,30
1432247,18765,15
1432247,19212,19
1432247,19699,34
1432247,20368,33
1432247,20644,2
1432247,20646,1
1432247,20650,18
1432247,20653,29
1432247,20655,24
1432247,20657,11
1432247,20658,13
1432247,20661,10
1432247,20666,23
1432247,20669,12
1432247,20670,22
1432247,21624,32
1432247,21698,3
1432247,22463,26
1432247,22464,4
1432247,22466,16
1432247,22470,28
1432247,22471,31
1432247,22473,8
1432247,22474,27
1432247,22476,20
1432247,22477,7
1432247,22479,21
1432247,22481,9
1432247,22482,6
1432247,22748,17
1432254,18750,1
1432258,20649,1
1432263,2874,8
1432263,10833,7
1432263,10842,1
1432263,11185,6
1432263,14538,2
1432263,17091,4
1432263,17094,3
1432263,18754,5
1432263,18767,9
1432268,18751,1
1432268,20675,2
1432273,11179,8
1432273,14517,10
1432273,17064,1
1432273,17308,9
1432273,17385,5
1432273,19206,4
1432273,19704,2
1432273,20693,3
1432273,20798,7
1432273,21164,6
1432277,20367,10
1432277,20644,11
1432277,20663,7
1432277,22414,2
1432277,22461,1
1432277,22462,8
1432277,22467,3
1432277,22469,4
1432277,22475,9
1432277,22478,6
1432277,22748,5
1432287,20693,2
1432287,21165,1
1432291,18752,1
1432291,18766,3
1432291,20658,2
1432296,18744,5
1432296,18749,15
1432296,18755,26
1432296,18761,31
1432296,18765,16
1432296,19212,20
1432296,19699,35
1432296,20368,34
1432296,20644,1
1432296,20645,11
1432296,20646,2
1432296,20650,19
1432296,20653,30
1432296,20655,25
1432296,20657,12
1432296,20658,14
1432296,20661,10
1432296,20666,24
1432296,20669,13
1432296,20670,23
1432296,21624,33
1432296,21698,3
1432296,22463,27
1432296,22464,4
1432296,22466,17
1432296,22470,29
1432296,22471,32
1432296,22473,8
1432296,22474,28
1432296,22476,21
1432296,22477,7
1432296,22479,22
1432296,22481,9
1432296,22482,6
1432296,22748,18
1432301,18745,1
1432301,18752,2
1432306,17925,1
1432312,14538,1
1432317,18758,1
1432324,20652,1
1432330,19206,1
1432333,2809,1
1432339,20649,1
1432345,19206,1
1432350,18763,2
1432350,20671,1
1432354,10851,1
1432360,18765,4
1432360,19451,1
1432360,20650,2
1432360,20651,3
1432360,22481,5
1432366,11179,11
1432366,11184,10
1432366,14517,6
1432366,17064,5
1432366,17308,7
1432366,17385,4
1432366,19206,12
1432366,19704,3
1432366,20693,8
1432366,20798,1
1432366,21022,9
1432366,21042,2
1432373,2809,10
1432373,2854,6
1432373,2874,13
1432373,10833,3
1432373,10842,7
1432373,10851,15
1432373,11183,12
1432373,11185,9
1432373,14529,11
1432373,14538,5
1432373,17014,4
1432373,17015,17
1432373,17091,16
1432373,17094,1
1432373,18754,8
1432373,18767,14
1432373,21165,2
1432376,18745,1
1432376,20670,2
1432382,18763,6
1432382,18769,1
1432382,20647,4
1432382,20651,5
1432382,22463,2
1432382,22464,3
1432382,22477,7
1432382,22479,8
1432388,17923,2
1432388,18766,1
1432388,19699,3
1432391,18765,7
1432391,19451,1
1432391,20368,5
1432391,20650,3
1432391,20651,4
1432391,20669,9
1432391,20675,10
1432391,22466,2
1432391,22474,6
1432391,22477,8
1432395,20649,1
1432402,20649,1
1432405,18737,2
1432405,18769,3
1432405,22460,1
1432409,18751,2
1432409,18769,1
1432409,20651,3
1432409,20669,4
1432416,18750,1
1432423,2809,11
1432423,2854,2
1432423,2865,18
1432423,2874,20
1432423,10833,1
1432423,10842,8
1432423,10851,19
1432423,10852,17
1432423,11183,16
1432423,11185,7
1432423,14529,15
1432423,14538,21
1432423,17014,5
1432423,17015,13
1432423,17091,4
1432423,17094,3
1432423,18754,12
1432423,18767,9
1432423,21058,14
1432423,21164,10
1432423,21165,6
1432427,18766,1
1432431,20659,1
1432435,18737,1
1432452,10852,1
1432452,18754,3
1432452,20693,5
1432452,20798,4
1432452,21042,2
1432455,18751,1
1432455,18769,5
1432455,20643,3
1432455,20659,2
1432455,20665,4
1432461,18742,1
1432464,18744,1
1432468,11179,1
1432468,17064,2
1432468,17385,3
1432475,20649,1
1432481,17923,34
1432481,18741,12
1432481,18746,31
1432481,18749,23
1432481,18755,27
1432481,18760,39
1432481,18763,20
1432481,18764,19
1432481,18765,30
1432481,19212,13
1432481,19450,40
1432481,19451,35
1432481,19699,33
1432481,20368,9
1432481,20644,24
1432481,20645,3
1432481,20646,17
1432481,20647,38
1432481,20650,25
1432481,20651,21
1432481,20653,10
1432481,20657,2
1432481,20658,4
1432481,20661,22
1432481,20667,15
1432481,20669,1
1432481,20670,41
1432481,20675,18
1432481,21698,16
1432481,22463,14
1432481,22464,11
1432481,22466,32
1432481,22470,36
1432481,22471,28
1432481,22473,8
1432481,22474,7
1432481,22476,26
1432481,22479,29
1432481,22481,5
1432481,22482,37
1432481,22748,6
1432486,17925,13
1432486,18740,6
1432486,18752,1
1432486,18769,12
1432486,19138,16
1432486,20643,2
1432486,20650,14
1432486,20651,15
1432486,20653,7
1432486,20658,11
1432486,20662,5
1432486,20664,9
1432486,22414,4
1432486,22461,3
1432486,22464,8
1432486,22475,10
1432490,19137,1
1432496,18766,1
1432502,11166,11
1432502,11184,9
1432502,14517,6
1432502,17064,5
1432502,17213,1
1432502,17308,10
1432502,19206,2
1432502,19704,4
1432502,20693,7
1432502,20798,8
1432502,21164,3
1432505,14538,1
1432508,18737,1
1432515,20652,1
1432520,18740,2
1432520,18752,1
1432520,18769,3
1432520,19138,4
1432520,19450,5
1432520,20367,9
1432520,20649,8
1432520,20650,7
1432520,20675,6
1432526,11179,1
1432526,11184,2
1432532,2809,10
1432532,2854,6
1432532,11185,5
1432532,14538,2
1432532,17091,7
1432532,17094,3
1432532,18754,1
1432532,18767,9
1432532,21058,4
1432532,21165,8
1432537,17385,1
1432542,18766,1
1432549,2809,1
1432553,18739,4
1432553,18762,1
1432553,18769,2
1432553,20665,3
1432553,22461,5
1432561,2809,1
1432564,18737,2
1432564,18751,1
1432564,18769,3
1432569,18737,2
1432569,18740,3
1432569,18751,5
1432569,18769,7
1432569,20659,6
1432569,20665,1
1432569,22472,4
1432576,18737,1
1432581,20649,1
1432587,19704,1
1432591,21022,1
1432595,18739,4
1432595,18751,1
1432595,18762,2
1432595,18769,3
1432600,19142,2
1432600,19699,1
1432605,18739,3
1432605,20664,2
1432605,20668,1
1432605,22414,5
1432605,22459,7
1432605,22461,4
1432605,22468,6
1432613,11185,1
1432615,20652,1
1432621,18739,2
1432621,18740,4
1432621,18769,5
1432621,19137,1
1432621,20653,3
1432628,18766,2
1432628,19699,1
1432633,18750,1
1432637,20649,1
1432645,11179,11
1432645,11184,10
1432645,14517,6
1432645,17064,5
1432645,17308,7
1432645,17385,4
1432645,19206,12
1432645,19704,3
1432645,20693,8
1432645,20798,2
1432645,21022,9
1432645,21042,1
1432650,18750,1
1432653,21165,1
1432660,14538,1
1432665,20659,1
1432668,2874,1
1432678,18750,1
1432685,20662,1
1432688,14538,1
1432693,17925,1
1432697,17925,9
1432697,18739,35
1432697,18740,17
1432697,18741,34
1432697,18752,11
1432697,18756,37
1432697,18760,22
1432697,18761,31
1432697,18769,4
1432697,19119,2
1432697,19450,25
1432697,19451,23
1432697,20366,1
1432697,20367,24
1432697,20643,16
1432697,20646,20
1432697,20648,21
1432697,20651,36
1432697,20652,10
1432697,20654,15
1432697,20660,7
1432697,20662,5
1432697,20665,26
1432697,20668,8
1432697,20670,33
1432697,20674,30
1432697,20676,6
1432697,22460,12
1432697,22462,13
1432697,22468,14
1432697,22469,3
1432697,22471,32
1432697,22472,29
1432697,22474,18
1432697,22475,27
1432697,22482,19
1432697,22747,28
1432703,20668,1
1432708,17925,1
1432708,18752,2
1432708,19138,6
1432708,19142,4
1432708,20366,3
1432708,20650,5
1432711,18746,33
1432711,18749,21
1432711,18755,30
1432711,18763,24
1432711,18765,28
1432711,18770,35
1432711,20368,9
1432711,20644,25
1432711,20645,2
1432711,20646,20
1432711,20647,29
1432711,20648,14
1432711,20650,27
1432711,20651,23
1432711,20653,17
1432711,20655,16
1432711,20658,15
1432711,20661,7
1432711,20666,12
1432711,20667,18
1432711,20669,11
1432711,20670,1
1432711,20675,22
1432711,21698,19
1432711,22463,13
1432711,22464,10
1432711,22466,32
1432711,22470,31
1432711,22471,34
1432711,22473,8
1432711,22476,26
1432711,22477,6
1432711,22481,4
1432711,22482,3
1432711,22748,5
1432718,2854,4
1432718,10842,6
1432718,10852,8
1432718,11183,9
1432718,14538,5
1432718,17015,2
1432718,17091,1
1432718,18767,10
1432718,21058,7
1432718,21165,3
1432725,2854,5
1432725,11185,4
1432725,14538,2
1432725,17091,6
1432725,18754,1
1432725,18767,8
1432725,21058,3
1432725,21165,7
1432729,18745,2
1432729,20663,3
1432729,20673,1
1432729,20676,4
1432729,22461,5
1432734,11166,7
1432734,17064,6
1432734,17308,1
1432734,19206,8
1432734,20693,3
1432734,21042,4
1432734,21048,5
1432734,21164,2
1432739,20693,2
1432739,21165,1
1432744,20649,1
1432749,11179,7
1432749,14517,9
1432749,17064,1
1432749,17308,8
1432749,19206,3
1432749,19704,2
1432749,20693,4
1432749,20798,6
1432749,21164,5
1432753,14538,1
1432758,20654,1
1432761,20649,1
1433400,18754,1
1433405,2865,1
1433412,11184,4
1433412,14517,11
1433412,17064,9
1433412,17308,3
1433412,17385,2
1433412,19206,1
1433412,19704,12
1433412,20693,6
1433412,20798,7
1433412,21042,5
1433412,21048,10
1433412,21164,8
1433417,11179,2
1433417,11184,1
1433417,14517,4
1433417,17064,7
1433417,19206,3
1433417,19704,9
1433417,20693,5
1433417,21042,8
1433417,21164,6
1433424,11179,2
1433424,11184,1
1433424,14517,4
1433424,17064,7
1433424,19206,3
1433424,19704,9
1433424,20693,5
1433424,21042,8
1433424,21164,6
1433432,11185,1
1433441,17015,1
1433446,10842,1
1433453,11166,10
1433453,11179,11
1433453,14517,6
1433453,17064,4
1433453,17213,12
1433453,17308,1
1433453,17385,5
1433453,19206,7
1433453,20693,3
1433453,21042,2
1433453,21048,9
1433453,21164,8
1433460,18742,1
1433460,20650,2
1433465,21022,1
1433478,2865,1
1433485,11166,9
1433485,11179,11
1433485,14517,8
1433485,17064,1
1433485,17385,2
1433485,19206,6
1433485,20693,3
1433485,20798,5
1433485,21042,10
1433485,21048,7
1433485,21164,4
1433490,11179,10
1433490,14517,7
1433490,17064,3
1433490,17308,4
1433490,17385,5
1433490,19206,6
1433490,20693,2
1433490,21042,1
1433490,21048,9
1433490,21164,8
1433499,2874,1
1433504,11179,10
1433504,14517,1
1433504,17064,2
1433504,17308,5
1433504,17385,6
1433504,19206,7
1433504,20693,4
1433504,21042,3
1433504,21048,9
1433504,21164,8
1433512,10842,1
1433517,17014,1
1433527,11179,10
1433527,14517,3
1433527,17064,1
1433527,17308,5
1433527,17385,6
1433527,19206,7
1433527,20693,4
1433527,21042,2
1433527,21048,9
1433527,21164,8
1433534,11185,1
1433541,11179,13
1433541,11184,4
1433541,14517,11
1433541,17064,9
1433541,17308,3
1433541,17385,2
1433541,19206,1
1433541,19704,12
1433541,20693,6
1433541,20798,7
1433541,21042,5
1433541,21048,10
1433541,21164,8
1433547,14517,8
1433547,17064,1
1433547,17385,2
1433547,19206,5
1433547,20693,3
1433547,20798,6
1433547,21042,9
1433547,21048,7
1433547,21164,4
1433558,2809,1
1433558,20693,3
1433558,21058,2
1433563,18754,1
1433571,10852,1
1433577,2809,1
1433586,2809,1
1433595,14538,1
1433601,14538,1
1433606,2865,1
1433614,17015,1
1433621,17014,1
1433624,2854,1
1433624,14538,3
1433624,17091,2
1433624,18767,5
1433624,21165,4
1433697,17923,3
1433697,17925,8
1433697,18740,5
1433697,18746,13
1433697,18753,1
1433697,18769,14
1433697,19119,7
1433697,19138,15
1433697,20367,6
1433697,20419,4
1433697,20653,11
1433697,20655,10
1433697,20660,2
1433697,20664,12
1433697,20665,9
1433720,17923,28
1433720,18742,29
1433720,18744,23
1433720,18755,25
1433720,18761,34
1433720,18764,10
1433720,18765,12
1433720,18770,35
1433720,19212,19
1433720,19450,9
1433720,19451,14
1433720,20368,21
1433720,20644,8
1433720,20645,1
1433720,20646,20
1433720,20653,30
1433720,20655,36
1433720,20657,11
1433720,20658,4
1433720,20661,26
1433720,20666,24
1433720,20667,5
1433720,20669,3
1433720,20674,22
1433720,20676,7
1433720,21698,32
1433720,22463,13
1433720,22466,16
1433720,22470,15
1433720,22471,2
1433720,22473,18
1433720,22477,17
1433720,22479,6
1433720,22481,31
1433720,22482,33
1433720,22748,27
1433745,18769,1
1433745,20664,3
1433745,20669,6
1433745,20676,4
1433745,22461,5
1433745,22475,2
1433774,20649,1
1433799,18754,1
1433824,18746,7
1433824,18761,15
1433824,18765,12
1433824,18770,18
1433824,20646,5
1433824,20648,2
1433824,20653,3
1433824,20655,1
1433824,20658,11
1433824,20669,9
1433824,20674,16
1433824,21698,4
1433824,22463,17
1433824,22466,14
1433824,22476,8
1433824,22479,6
1433824,22481,13
1433824,22482,10
1433851,18753,1
1433851,20419,4
1433851,20660,3
1433851,20665,5
1433851,22414,2
1433851,22460,7
1433851,22747,6
1433881,18753,1
1433881,19137,3
1433881,20419,4
1433881,20660,2
1433881,22747,5
1433907,17923,16
1433907,18742,23
1433907,18744,17
1433907,18749,19
1433907,18760,31
1433907,18761,33
1433907,18763,27
1433907,18764,4
1433907,18765,1
1433907,19212,3
1433907,19450,28
1433907,19699,21
1433907,20368,11
1433907,20644,26
1433907,20645,30
1433907,20646,14
1433907,20647,8
1433907,20651,10
1433907,20653,7
1433907,20657,25
1433907,20658,18
1433907,20661,29
1433907,20666,5
1433907,20667,9
1433907,20669,15
1433907,20675,35
1433907,21698,24
1433907,22463,2
1433907,22466,12
1433907,22471,32
1433907,22474,34
1433907,22478,6
1433907,22479,22
1433907,22481,20
1433907,22482,13
1433907,22748,36
1433936,17923,3
1433936,17925,8
1433936,18740,5
1433936,18746,13
1433936,18753,1
1433936,18769,14
1433936,19119,7
1433936,19138,15
1433936,20367,6
1433936,20419,4
1433936,20653,11
1433936,20655,10
1433936,20660,2
1433936,20664,12
1433936,20665,9
1433962,18753,1
1433962,19137,5
1433962,20419,4
1433962,20660,3
1433962,20664,6
1433962,20665,7
1433962,22414,2
1433962,22460,9
1433962,22747,8
1433984,18770,3
1433984,20646,2
1433984,20655,1
1434012,18740,14
1434012,18741,6
1434012,18749,17
1434012,18763,10
1434012,18765,20
1434012,18769,16
1434012,19699,23
1434012,20645,7
1434012,20646,4
1434012,20657,1
1434012,20658,9
1434012,20663,15
1434012,20667,3
1434012,20668,21
1434012,20669,8
1434012,20670,2
1434012,20676,5
1434012,22461,19
1434012,22464,12
1434012,22467,18
1434012,22473,13
1434012,22477,11
1434012,22481,22
1434037,18752,1
1434037,19142,2
1434068,18753,1
1434068,20419,3
1434068,22414,2
1434094,18753,1
1434094,19137,5
1434094,20419,4
1434094,20660,2
1434094,22468,3
1434094,22747,6
1434121,18770,3
1434121,20646,2
1434121,20655,1
1434145,18746,7
1434145,18761,12
1434145,18765,11
1434145,18770,17
1434145,20644,4
1434145,20646,3
1434145,20653,15
1434145,20655,1
1434145,20669,6
1434145,20674,13
1434145,21698,2
1434145,22463,14
1434145,22466,9
1434145,22476,8
1434145,22479,5
1434145,22481,16
1434145,22482,10
1434175,18737,2
1434175,18745,1
1434175,20652,5
1434175,20654,6
1434175,20664,7
1434175,20671,3
1434175,22460,4
1434201,17923,15
1434201,17925,14
1434201,18739,4
1434201,18750,6
1434201,18753,3
1434201,19137,29
1434201,19142,25
1434201,19450,22
1434201,20367,18
1434201,20419,5
1434201,20643,31
1434201,20652,28
1434201,20659,27
1434201,20660,16
1434201,20662,26
1434201,20663,30
1434201,20664,8
1434201,20665,17
1434201,20676,32
1434201,21281,24
1434201,22414,12
1434201,22459,21
1434201,22460,7
1434201,22461,10
1434201,22462,1
1434201,22464,23
1434201,22465,11
1434201,22467,13
1434201,22468,19
1434201,22469,9
1434201,22475,2
1434201,22747,20
1434226,18752,2
1434226,19142,1
1434249,18739,2
1434249,18740,4
1434249,18741,1
1434249,18760,7
1434249,20366,5
1434249,20665,6
1434249,22460,8
1434249,22479,3
1435119,18742,9
1435119,18746,10
1435119,18765,14
1435119,20368,1
1435119,20644,7
1435119,20646,4
1435119,20651,12
1435119,20653,5
1435119,20658,13
1435119,20669,6
1435119,21624,2
1435119,22464,11
1435119,22473,8
1435119,22476,3
1435119,22477,15
1435119,22481,16
1435241,18763,2
1435241,18765,5
1435241,20365,1
1435241,20651,3
1435241,20658,4
1435359,18761,2
1435359,18765,3
1435359,20368,8
1435359,20658,6
1435359,20659,1
1435359,20673,7
1435359,21281,4
1435359,22462,5
1435391,17925,4
1435391,18746,12
1435391,18752,7
1435391,18770,18
1435391,19138,1
1435391,19142,5
1435391,19212,11
1435391,19451,19
1435391,19699,13
1435391,20366,3
1435391,20642,16
1435391,20643,9
1435391,20665,8
1435391,20669,17
1435391,20674,2
1435391,20676,10
1435391,22463,6
1435391,22473,14
1435391,22479,15
1435407,18752,1
1435428,17925,4
1435428,18739,22
1435428,18742,14
1435428,18746,15
1435428,18752,6
1435428,18755,12
1435428,18770,23
1435428,19138,8
1435428,19142,5
1435428,19212,13
1435428,19451,16
1435428,19699,17
1435428,20366,2
1435428,20368,1
1435428,20642,20
1435428,20643,9
1435428,20665,10
1435428,20669,21
1435428,20674,3
1435428,20676,11
1435428,22463,7
1435428,22473,18
1435428,22479,19
1435445,17925,1
1435445,18742,15
1435445,18746,16
1435445,18752,8
1435445,18755,13
1435445,18770,24
1435445,19138,9
1435445,19142,6
1435445,19212,14
1435445,19451,17
1435445,19699,18
1435445,20366,3
1435445,20642,22
1435445,20643,11
1435445,20665,10
1435445,20669,23
1435445,20674,2
1435445,20676,12
1435445,22460,4
1435445,22461,20
1435445,22463,7
1435445,22468,5
1435445,22473,19
1435445,22479,21
1435464,17925,4
1435464,18742,14
1435464,18746,15
1435464,18752,7
1435464,18755,12
1435464,18770,22
1435464,19138,8
1435464,19142,5
1435464,19212,13
1435464,19451,16
1435464,19699,17
1435464,20366,3
1435464,20367,1
1435464,20642,20
1435464,20643,10
1435464,20665,9
1435464,20669,21
1435464,20674,2
1435464,20676,11
1435464,22463,6
1435464,22473,18
1435464,22479,19
1435487,17925,4
1435487,18739,20
1435487,18742,13
1435487,18746,14
1435487,18752,7
1435487,18755,1
1435487,18770,21
1435487,19138,8
1435487,19142,5
1435487,19212,12
1435487,19451,22
1435487,19699,15
1435487,20366,3
1435487,20642,18
1435487,20643,10
1435487,20665,9
1435487,20669,19
1435487,20674,2
1435487,20676,11
1435487,22463,6
1435487,22473,16
1435487,22479,17
1435504,17925,4
1435504,18739,21
1435504,18742,13
1435504,18746,14
1435504,18752,5
1435504,18755,12
1435504,18770,22
1435504,19138,7
1435504,19142,1
1435504,19212,11
1435504,19451,23
1435504,19699,16
1435504,20366,2
1435504,20368,15
1435504,20642,20
1435504,20643,9
1435504,20665,8
1435504,20669,18
1435504,20674,3
1435504,20676,10
1435504,22463,6
1435504,22473,17
1435504,22479,19
1435524,17925,5
1435524,18739,24
1435524,18742,15
1435524,18746,16
1435524,18752,7
1435524,18755,13
1435524,18770,25
1435524,19138,9
1435524,19142,6
1435524,19212,14
1435524,19451,17
1435524,19699,20
1435524,20366,2
1435524,20368,18
1435524,20642,22
1435524,20643,11
1435524,20665,10
1435524,20669,23
1435524,20674,3
1435524,20676,12
1435524,22460,4
1435524,22463,8
1435524,22468,1
1435524,22473,21
1435524,22479,19
1435543,17925,3
1435543,18739,22
1435543,18742,13
1435543,18746,14
1435543,18752,5
1435543,18755,11
1435543,18770,23
1435543,19138,7
1435543,19142,4
1435543,19212,12
1435543,19451,15
1435543,19699,17
1435543,20366,1
1435543,20368,16
1435543,20642,20
1435543,20643,9
1435543,20665,8
1435543,20669,21
1435543,20674,2
1435543,20676,10
1435543,22463,6
1435543,22473,19
1435543,22479,18
1435564,17925,4
1435564,18742,13
1435564,18746,14
1435564,18752,1
1435564,18755,11
1435564,18770,21
1435564,19138,7
1435564,19142,5
1435564,19212,12
1435564,19451,15
1435564,19699,16
1435564,20366,3
1435564,20642,19
1435564,20643,9
1435564,20665,8
1435564,20669,20
1435564,20674,2
1435564,20676,10
1435564,22463,6
1435564,22473,17
1435564,22479,18
1435581,17925,4
1435581,18739,20
1435581,18746,14
1435581,18752,6
1435581,18755,12
1435581,18770,21
1435581,19138,8
1435581,19142,5
1435581,19212,13
1435581,19451,22
1435581,19699,16
1435581,20366,2
1435581,20368,15
1435581,20642,18
1435581,20643,10
1435581,20665,9
1435581,20669,19
1435581,20673,1
1435581,20674,3
1435581,20676,11
1435581,22463,7
1435581,22479,17
1435599,17925,4
1435599,18739,21
1435599,18742,14
1435599,18746,1
1435599,18752,7
1435599,18755,12
1435599,18770,22
1435599,19138,8
1435599,19142,5
1435599,19212,13
1435599,19451,23
1435599,19699,16
1435599,20366,3
1435599,20368,15
1435599,20642,20
1435599,20643,10
1435599,20665,9
1435599,20669,19
1435599,20674,2
1435599,20676,11
1435599,22463,6
1435599,22473,18
1435599,22479,17
1435626,17925,4
1435626,18739,20
1435626,18742,1
1435626,18746,13
1435626,18752,6
1435626,18755,12
1435626,18770,21
1435626,19138,8
1435626,19142,5
1435626,19212,11
1435626,19451,22
1435626,19699,16
1435626,20366,2
1435626,20368,14
1435626,20642,19
1435626,20643,10
1435626,20665,9
1435626,20669,18
1435626,20674,3
1435626,22463,7
1435626,22473,15
1435626,22479,17
1435644,17925,4
1435644,18739,21
1435644,18742,13
1435644,18746,14
1435644,18752,6
1435644,18755,12
1435644,18770,1
1435644,19138,8
1435644,19142,5
1435644,19212,11
1435644,19451,22
1435644,19699,16
1435644,20366,2
1435644,20368,15
1435644,20642,20
1435644,20643,10
1435644,20665,9
1435644,20669,18
1435644,20674,3
1435644,22463,7
1435644,22473,17
1435644,22479,19
1435666,18741,1
1435685,18740,9
1435685,18753,6
1435685,18769,5
1435685,19137,1
1435685,20649,3
1435685,20674,2
1435685,22414,10
1435685,22461,4
1435685,22465,8
1435685,22468,7
1435706,17925,4
1435706,18739,22
1435706,18742,13
1435706,18746,14
1435706,18752,6
1435706,18755,11
1435706,18770,23
1435706,19138,8
1435706,19142,5
1435706,19212,12
1435706,19451,15
1435706,19699,18
1435706,20366,2
1435706,20368,16
1435706,20642,20
1435706,20643,9
1435706,20665,1
1435706,20669,21
1435706,20674,3
1435706,20676,10
1435706,22463,7
1435706,22473,19
1435706,22479,17
1435725,17014,1
1435740,18770,4
1435740,19450,2
1435740,20369,1
1435740,20649,3
1435766,17925,5
1435766,18739,21
1435766,18742,12
1435766,18746,15
1435766,18752,6
1435766,18755,14
1435766,18770,22
1435766,19138,8
1435766,19142,4
1435766,19212,13
1435766,19451,23
1435766,19699,1
1435766,20366,2
1435766,20368,16
1435766,20642,20
1435766,20643,10
1435766,20665,9
1435766,20669,18
1435766,20674,3
1435766,20676,11
1435766,22463,7
1435766,22473,17
1435766,22479,19
1435783,17925,4
1435783,18739,19
1435783,18742,13
1435783,18746,14
1435783,18752,6
1435783,18755,11
1435783,18770,20
1435783,19138,7
1435783,19142,5
1435783,19212,12
1435783,19451,21
1435783,20366,3
1435783,20642,18
1435783,20643,9
1435783,20665,8
1435783,20669,17
1435783,20674,2
1435783,20676,10
1435783,22463,1
1435783,22473,15
1435783,22479,16
1435800,2809,19
1435800,2854,14
1435800,2865,26
1435800,2874,28
1435800,10833,13
1435800,10851,21
1435800,10852,25
1435800,11166,7
1435800,11179,3
1435800,11183,24
1435800,14517,8
1435800,14529,22
1435800,14538,16
1435800,17014,20
1435800,17015,17
1435800,17064,12
