bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1405873,1007902,2021-02-11,Senate,"Senate Third Reading: Passed Roll Call # 11",24,11,0,1,36
1405873,1021412,2021-03-03,House,"Reported With Recommendation With Substitute H-1",10,3,0,0,13
1405873,1065006,2021-04-28,House,"House Third Reading: Given Immediate Effect Roll Call # 156",61,49,0,0,110
1405873,1073323,2021-05-05,Senate,"Senate Third Reading: Roll Call: Roll Call # 114",24,12,0,0,36
1405875,1035301,2021-03-23,Senate,"Reported Favorably Without Amendment",6,2,0,0,8
1405879,996706,2021-02-04,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
1405879,1003911,2021-02-10,Senate,"Senate Third Reading: Passed Roll Call # 10",35,0,0,1,36
1405879,1035392,2021-03-23,House,"Reported With Recommendation With Substitute H-2",9,0,0,0,9
1405879,1094611,2021-06-08,House,"House Third Reading: Given Immediate Effect Roll Call # 300",109,0,0,0,109
1405879,1095595,2021-06-09,Senate,"Senate Third Reading: Roll Call: Roll Call # 254",35,0,0,1,36
1405880,1032973,2021-03-18,Senate,"Reported Favorably Without Amendment",4,1,0,0,5
1405880,1032974,2021-03-18,Senate,"Senate Third Reading: Passed Roll Call # 64",20,15,0,1,36
1405880,1101880,2021-06-24,House,"House Third Reading: Given Immediate Effect Roll Call # 398",95,13,0,0,108
1405880,1103244,2021-06-30,Senate,"Senate Third Reading: Roll Call: Roll Call # 325",33,0,1,2,36
1405880,1103245,2021-06-30,House,"House Third Reading: Roll Call # 418",79,30,0,0,109
1405881,1032956,2021-03-18,Senate,"Reported Favorably Without Amendment",12,5,0,0,17
1405881,1037290,2021-03-25,Senate,"Senate Third Reading: Passed Roll Call # 88",20,15,0,1,36
1405881,1103566,2021-06-30,House,"House Third Reading: Given Immediate Effect Roll Call # 399",106,3,0,0,109
1405881,1105145,2021-07-15,Senate,"Senate Third Reading: Roll Call: Roll Call # 326",35,0,0,1,36
1405883,1099084,2021-06-17,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
1405883,1101324,2021-06-24,Senate,"Senate Third Reading: Passed Roll Call # 298",34,1,0,1,36
1405884,1063670,2021-04-27,House,"Reported With Recommendation With Substitute H-4",7,0,0,0,7
1405884,1074010,2021-05-06,House,"House Third Reading: Given Immediate Effect Roll Call # 175",105,3,0,0,108
1405887,1027483,2021-03-11,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1405887,1035314,2021-03-23,Senate,"Senate Third Reading: Passed Roll Call # 69",35,0,0,1,36
1405887,1064778,2021-04-28,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
1405887,1110144,2021-10-14,House,"House Third Reading: Given Immediate Effect Roll Call # 472",105,2,0,0,107
1432134,1066918,2021-04-29,Senate,"Reported Favorably With Substitute S-2",17,0,0,0,17
1432141,1061121,2021-04-22,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
1432141,1073053,2021-05-05,Senate,"Senate Third Reading: Passed Roll Call # 118",35,1,0,0,36
1432141,1098121,2021-06-15,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1432141,1108892,2021-09-14,House,"House Third Reading: Given Immediate Effect Roll Call # 437",101,3,0,0,104
1432147,1027519,2021-03-11,House,"Reported With Recommendation Without Amendment",8,1,0,0,9
1432147,1037288,2021-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 96",79,27,0,0,106
1432147,1076647,2021-05-12,Senate,"Reported Favorably Without Amendment",3,1,0,0,4
1432150,1014457,2021-02-23,House,"Reported With Recommendation With Substitute H-3",15,0,0,0,15
1432150,1015379,2021-02-24,House,"House Third Reading: Given Immediate Effect Roll Call # 14",102,7,0,0,109
1432150,1095618,2021-06-09,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1432150,1098360,2021-06-16,Senate,"Senate Third Reading: Passed Roll Call # 272",35,0,0,1,36
1432164,1064507,2021-04-28,House,"Reported With Recommendation Without Amendment",8,5,0,0,13
1432164,1099310,2021-06-17,House,"House Third Reading: Given Immediate Effect Roll Call # 333",69,41,0,0,110
1432164,1110064,2021-10-12,Senate,"Reported Favorably With Substitute S-1",3,1,0,0,4
1432164,1110325,2021-10-19,Senate,"Senate Third Reading: Passed Roll Call # 391",25,11,0,0,36
1432164,1110704,2021-10-26,House,"House Third Reading: Roll Call # 496",66,38,0,0,104
1432168,1015702,2021-02-24,House,"Reported With Recommendation Without Amendment",19,0,0,0,19
1432168,1020499,2021-03-02,House,"House Third Reading: Given Immediate Effect Roll Call # 17",108,2,0,0,110
1432168,1079081,2021-05-18,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1432168,1087089,2021-05-27,Senate,"Senate Third Reading: Passed Roll Call # 233",36,0,0,0,36
1432175,1027673,2021-03-11,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
1432175,1037453,2021-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 95",106,0,0,0,106
1432175,1117269,2021-12-09,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
1432175,1125387,2022-01-18,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 3",38,0,0,0,38
1432190,1204370,2022-05-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1432190,1207072,2022-05-19,Senate,"Senate Third Reading: Passed Roll Call # 241",35,0,1,2,38
1432190,1218424,2022-06-21,House,"Reported With Recommendation Without Amendment",11,1,0,0,12
1432190,1230468,2022-12-07,House,"House Third Reading: Given Immediate Effect Roll Call # 494",87,10,0,0,97
1432195,996185,2021-02-03,House,"Reported With Recommendation With Substitute H-3",17,12,0,0,29
1432195,997135,2021-02-04,House,"House Third Reading: Given Immediate Effect Roll Call # 4",59,50,0,0,109
1432195,1057184,2021-04-20,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 91",35,0,0,1,36
1432195,1058497,2021-04-21,House,"House Third Reading: Roll Call # 124",108,0,0,0,108
1432199,1000097,2021-02-04,House,"Reported With Recommendation Without Amendment",6,3,0,0,9
1432228,1022906,2021-03-04,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
1432228,1036639,2021-03-24,House,"House Third Reading: Given Immediate Effect Roll Call # 67",91,16,0,0,107
1432228,1081110,2021-05-20,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
1432228,1100396,2021-06-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 256",34,1,0,1,36
1432234,1015407,2021-02-24,House,"Reported With Recommendation Without Amendment",19,0,0,0,19
1432234,1020965,2021-03-02,House,"House Third Reading: Given Immediate Effect Roll Call # 16",109,1,0,0,110
1432234,1079390,2021-05-18,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1432234,1087210,2021-05-27,Senate,"Senate Third Reading: Passed Roll Call # 232",36,0,0,0,36
1432237,1030039,2021-03-16,House,"Reported With Recommendation With Substitute H-1",8,4,0,0,12
1432237,1101884,2021-06-24,House,"House Third Reading: Given Immediate Effect Roll Call # 379",72,37,0,0,109
1432237,1206030,2022-05-18,Senate,"Reported Favorably With Substitute S-1",5,1,0,0,6
1432254,1076270,2021-05-11,House,"Reported With Recommendation With Substitute H-2",6,1,0,0,7
1432254,1085435,2021-05-26,House,"House Third Reading: Given Immediate Effect Roll Call # 243",66,43,0,0,109
1432254,1210672,2022-05-26,Senate,"Reported Favorably Without Amendment",7,2,0,0,9
1432263,998088,2021-02-04,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
1432277,1159963,2022-03-01,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
1432277,1168283,2022-03-10,House,"House Third Reading: Given Immediate Effect Roll Call # 113",99,2,0,0,101
1432277,1221600,2022-06-30,Senate,"Senate Third Reading: Passed Roll Call # 399",37,0,0,1,38
1432277,1221694,2022-06-30,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 349",104,2,0,0,106
1432301,1015668,2021-02-24,House,"Reported With Recommendation Without Amendment",19,0,0,0,19
1432301,1020645,2021-03-02,House,"House Third Reading: Given Immediate Effect Roll Call # 18",108,2,0,0,110
1432301,1052199,2021-04-13,Senate,"Reported Favorably With Substitute S-1",9,0,0,0,9
1432301,1060283,2021-04-22,Senate,"Senate Third Reading: Passed Roll Call # 104",34,0,0,2,36
1432301,1063977,2021-04-27,House,"House Third Reading: Roll Call # 140",107,2,0,0,109
1432312,1219047,2022-05-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1432312,1219048,2022-05-19,Senate,"Senate Third Reading: Passed Roll Call # 240",35,0,1,2,38
1432312,1219049,2022-06-21,House,"Reported With Recommendation Without Amendment",11,1,0,0,12
1432312,1230469,2022-12-07,House,"House Third Reading: Given Immediate Effect Roll Call # 493",88,9,0,0,97
1432350,1016637,2021-02-23,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1432350,1026406,2021-03-10,House,"House Third Reading: Given Immediate Effect Roll Call # 40",109,1,0,0,110
1432350,1054251,2021-04-15,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
1432350,1064227,2021-04-27,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 106",34,1,0,1,36
1432376,1016918,2021-02-25,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
1432376,1027466,2021-03-11,House,"House Third Reading: Given Immediate Effect Roll Call # 46",107,3,0,0,110
1432376,1035459,2021-03-23,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
1432376,1094997,2021-06-08,Senate,"Senate Third Reading: Passed Roll Call # 253",35,0,0,1,36
1432388,1026917,2021-03-09,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1432388,1053733,2021-04-14,House,"House Third Reading: Given Immediate Effect Roll Call # 103",107,3,0,0,110
1432388,1098921,2021-06-17,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1432388,1100715,2021-06-23,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 293",33,2,0,1,36
1432395,1021715,2021-03-02,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1432395,1037524,2021-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 90",106,0,0,0,106
1432395,1086786,2021-05-27,Senate,"Reported Favorably With Substitute S-1",9,0,0,0,9
1432395,1105158,2021-07-15,Senate,"Senate Third Reading: Passed Roll Call # 334",35,0,0,1,36
1432395,1110365,2021-10-19,House,"House Third Reading: Roll Call # 479",103,0,0,0,103
1432405,996062,2021-02-03,House,"Reported With Recommendation With Substitute H-2",17,12,0,0,29
1432405,997116,2021-02-04,House,"House Third Reading: Given Immediate Effect Roll Call # 5",60,49,0,0,109
1432405,1016642,2021-02-25,Senate,"Reported Favorably With Substitute S-1",12,0,0,0,12
1432405,1020485,2021-03-02,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 34",34,1,0,1,36
1432405,1021635,2021-03-03,House,"House Third Reading: Roll Call # 19",85,25,0,0,110
1432405,1027908,2021-03-09,House,"House Third Reading: Motion To Override Line Item(s) Failed Roll Call # 34",64,45,0,0,109
1432405,1027909,2021-03-09,House,"House Third Reading: Motion To Override Line Item(s) Failed Roll Call # 35",66,43,0,0,109
1432423,993514,2021-01-28,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
1432427,1110723,2021-10-26,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1432427,1115808,2021-11-09,House,"House Third Reading: Given Immediate Effect Roll Call # 539",75,29,0,0,104
1432435,1008808,2021-02-17,House,"Reported With Recommendation Without Amendment",29,0,0,0,29
1432435,1010340,2021-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 11",107,0,0,0,107
1432496,1110724,2021-10-26,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
1432496,1115770,2021-11-09,House,"House Third Reading: Given Immediate Effect Roll Call # 541",75,29,0,0,104
1432508,1008748,2021-02-17,House,"Reported With Recommendation Without Amendment",29,0,0,0,29
1432508,1010312,2021-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 10",107,0,0,0,107
1432520,1065310,2021-04-28,House,"Reported With Recommendation With Substitute H-2",9,1,0,0,10
1432520,1074071,2021-05-06,House,"House Third Reading: Given Immediate Effect Roll Call # 176",83,25,0,0,108
1432520,1119543,2021-12-14,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
1432520,1125271,2022-01-18,Senate,"Senate Third Reading: Passed Roll Call # 4",29,9,0,0,38
1432520,1128793,2022-01-25,House,"House Third Reading: Roll Call # 1",76,25,0,0,101
1432553,1072302,2021-05-04,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
1432553,1081509,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 215",98,10,0,0,108
1432553,1100609,2021-06-23,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1432553,1108649,2021-09-01,Senate,"Senate Third Reading: Passed Roll Call # 348",27,9,0,0,36
1432564,996288,2021-02-03,House,"Reported With Recommendation With Substitute H-1",17,12,0,0,29
1432564,997356,2021-02-04,House,"House Third Reading: Given Immediate Effect Roll Call # 7",57,52,0,0,109
1432564,1020783,2021-03-02,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 37",20,15,0,1,36
1432564,1021910,2021-03-03,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 21",60,50,0,0,110
1432569,995820,2021-02-03,House,"Reported With Recommendation With Substitute H-1",17,12,0,0,29
1432569,997359,2021-02-04,House,"House Third Reading: Given Immediate Effect Roll Call # 6",58,51,0,0,109
1432569,1020522,2021-03-02,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 36",31,4,0,1,36
1432569,1021411,2021-03-03,House,"House Third Reading: Roll Call # 20",77,33,0,0,110
1432569,1022568,2021-03-04,Senate,"Senate Third Reading: Roll Call: Roll Call # 41",31,4,0,1,36
1432569,1025430,2021-03-09,House,"House Third Reading: Motion To Override Line Item(s) Failed Roll Call # 36",64,45,0,0,109
1432569,1025431,2021-03-09,House,"House Third Reading: Motion To Override Line Item(s) Failed Roll Call # 37",65,44,0,0,109
1432576,1009089,2021-02-17,House,"Reported With Recommendation Without Amendment",29,0,0,0,29
1432576,1009970,2021-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 9",107,0,0,0,107
1432587,996677,2021-02-04,Senate,"Senate Third Reading: Passed Roll Call # 7",34,0,0,2,36
1432587,1002601,2021-02-09,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1432587,1007934,2021-02-11,House,"House Third Reading: Given Immediate Effect Roll Call # 8",109,0,0,0,109
1432595,1032936,2021-03-16,House,"Reported With Recommendation With Substitute H-1",8,4,0,0,12
1432595,1101942,2021-06-24,House,"House Third Reading: Given Immediate Effect Roll Call # 378",72,37,0,0,109
1432595,1206033,2022-05-18,Senate,"Reported Favorably Without Amendment",5,1,0,0,6
1432605,1016796,2021-02-25,House,"Reported With Recommendation Without Amendment",3,2,0,0,5
1432605,1021876,2021-03-03,House,"House Third Reading: Given Immediate Effect Roll Call # 23",63,47,0,0,110
1432605,1098899,2021-06-17,Senate,"Reported Favorably Without Amendment",6,3,0,0,9
1432605,1107564,2021-09-01,Senate,"Senate Third Reading: Passed Roll Call # 349",20,16,0,0,36
1432613,1003651,2021-02-10,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
1432613,1009908,2021-02-18,Senate,"Senate Third Reading: Passed Roll Call # 12",20,15,0,1,36
1432613,1026475,2021-03-09,House,"Reported With Recommendation With Substitute H-1",7,4,0,0,11
1432613,1037378,2021-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 89",57,49,0,0,106
1432613,1059093,2021-04-21,Senate,"Senate Third Reading: Roll Call: Roll Call # 96",19,14,1,2,36
1432613,1059094,2021-04-21,Senate,"Senate Third Reading: Roll Call: Roll Call # 97",20,14,0,2,36
1432613,1066969,2021-04-27,House,"House Third Reading: Roll Call # 139",58,51,0,0,109
1432613,1079157,2021-05-18,Senate,"Senate Third Reading: Veto Override Defeated Roll Call # 189",20,15,0,1,36
1432615,1109597,2021-10-05,House,"Reported With Recommendation With Substitute H-1",10,1,0,0,11
1432615,1168086,2022-03-10,House,"House Third Reading: Given Immediate Effect Roll Call # 103",74,27,0,0,101
1432621,1215384,2022-06-09,House,"Reported With Recommendation With Substitute H-1",7,1,0,0,8
1432628,1026847,2021-03-09,House,"Reported With Recommendation With Substitute H-1",13,0,0,0,13
1432628,1053143,2021-04-14,House,"House Third Reading: Given Immediate Effect Roll Call # 102",107,3,0,0,110
1432628,1098918,2021-06-17,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1432628,1100714,2021-06-23,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 292",34,1,0,1,36
1432633,1030027,2021-03-16,House,"Reported With Recommendation With Substitute H-1",8,2,0,0,10
1432633,1064228,2021-04-27,House,"House Third Reading: Given Immediate Effect Roll Call # 142",87,22,0,0,109
1432650,1026789,2021-03-10,House,"Reported With Recommendation Without Amendment",8,1,0,0,9
1432650,1053247,2021-04-14,House,"House Third Reading: Given Immediate Effect Roll Call # 104",78,32,0,0,110
1432668,1076297,2021-05-11,Senate,"Reported Favorably Without Amendment",12,6,0,0,18
1432668,1078398,2021-05-13,Senate,"Senate Third Reading: Passed Roll Call # 184",35,0,0,1,36
1432668,1098006,2021-06-15,House,"House Third Reading: Given Immediate Effect Roll Call # 331",105,4,0,0,109
1432668,1098481,2021-06-16,Senate,"Senate Third Reading: Roll Call: Roll Call # 271",35,0,0,1,36
1432688,1014802,2021-02-24,Senate,"Reported Favorably Without Amendment",6,3,0,0,9
1432688,1017150,2021-02-25,Senate,"Senate Third Reading: Passed Roll Call # 17",35,0,0,1,36
1432688,1079500,2021-05-18,House,"Reported With Recommendation With Substitute H-1",14,0,0,0,14
1432688,1103642,2021-06-30,House,"House Third Reading: Given Immediate Effect Roll Call # 402",109,0,0,0,109
1432688,1105159,2021-07-15,Senate,"Senate Third Reading: Roll Call: Roll Call # 327",34,1,0,1,36
1432697,1060190,2021-04-22,House,"Reported With Recommendation With Substitute H-3",4,1,0,0,5
1432697,1073326,2021-05-05,House,"House Third Reading: Given Immediate Effect Roll Call # 165",87,21,0,0,108
1432703,1026809,2021-03-09,House,"Reported With Recommendation With Substitute H-1",11,1,0,0,12
1432703,1036265,2021-03-24,House,"House Third Reading: Given Immediate Effect Roll Call # 85",94,13,0,0,107
1432725,1015080,2021-02-24,Senate,"Reported Favorably Without Amendment",6,3,0,0,9
1432725,1016681,2021-02-25,Senate,"Senate Third Reading: Passed Roll Call # 16",34,1,0,1,36
1432725,1058025,2021-04-20,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
1432725,1079429,2021-05-18,House,"House Third Reading: Given Immediate Effect Roll Call # 211",108,0,0,0,108
1432729,1073722,2021-05-06,House,"Reported With Recommendation Without Amendment",18,0,0,0,18
1432729,1091458,2021-06-03,House,"House Third Reading: Given Immediate Effect Roll Call # 287",108,2,0,0,110
1432729,1110054,2021-10-12,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1432729,1110669,2021-10-26,Senate,"Senate Third Reading: Passed Roll Call # 404",34,0,0,2,36
1432729,1115384,2021-11-02,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 516",101,1,0,0,102
1433400,1073805,2021-05-06,Senate,"Reported Favorably With Substitute S-1",10,8,0,0,18
1433400,1076445,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 154",32,3,0,1,36
1433400,1081305,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 233",108,0,0,0,108
1433400,1086079,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 227",0,36,0,0,36
1433405,1075920,2021-05-11,Senate,"Reported Favorably With Substitute S-3",12,6,0,0,18
1433405,1077321,2021-05-12,Senate,"Senate Third Reading: Passed Roll Call # 167",19,17,0,0,36
1433405,1081610,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 222",108,0,0,0,108
1433405,1085670,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 217",0,36,0,0,36
1433432,1074226,2021-05-06,Senate,"Reported Favorably With Substitute S-1",12,6,0,0,18
1433432,1076357,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 129",20,15,0,1,36
1433432,1081091,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 225",108,0,0,0,108
1433432,1086040,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 219",0,36,0,0,36
1433441,1073803,2021-05-06,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
1433441,1076704,2021-05-12,Senate,"Senate Third Reading: Passed Roll Call # 155",36,0,0,0,36
1433441,1081257,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 227",108,0,0,0,108
1433441,1086001,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 221",0,36,0,0,36
1433446,1076261,2021-05-11,Senate,"Reported Favorably With Substitute S-2",12,6,0,0,18
1433446,1077027,2021-05-12,Senate,"Senate Third Reading: Passed Roll Call # 176",20,16,0,0,36
1433446,1081325,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 229",108,0,0,0,108
1433446,1085977,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 223",0,36,0,0,36
1433478,1074005,2021-05-06,Senate,"Reported Favorably With Substitute S-1",12,6,0,0,18
1433478,1076363,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 148",20,15,0,1,36
1433478,1081081,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 223",108,0,0,0,108
1433478,1086286,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 218",0,36,0,0,36
1433512,1076229,2021-05-11,Senate,"Reported Favorably With Substitute S-2",12,6,0,0,18
1433512,1076994,2021-05-12,Senate,"Senate Third Reading: Passed Roll Call # 164",20,16,0,0,36
1433512,1082309,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 230",108,0,0,0,108
1433512,1085416,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 224",0,36,0,0,36
1433517,1075896,2021-05-11,Senate,"Reported Favorably With Substitute S-2",12,6,0,0,18
1433517,1076751,2021-05-12,Senate,"Senate Third Reading: Passed Roll Call # 170",20,16,0,0,36
1433517,1081361,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 220",108,0,0,0,108
1433517,1085816,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 215",0,36,0,0,36
1433534,1074219,2021-05-06,Senate,"Reported Favorably With Substitute S-2",12,6,0,0,18
1433534,1076337,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 126",20,15,0,1,36
1433534,1082336,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 226",108,0,0,0,108
1433534,1085769,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 220",0,36,0,0,36
1433571,1076227,2021-05-11,Senate,"Reported Favorably With Substitute S-3",12,6,0,0,18
1433571,1078014,2021-05-13,Senate,"Senate Third Reading: Passed Roll Call # 183",20,15,0,1,36
1433571,1082135,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 234",108,0,0,0,108
1433571,1085930,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 213",0,36,0,0,36
1433577,1076537,2021-05-11,Senate,"Reported Favorably With Substitute S-4",12,6,0,0,18
1433577,1076538,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 144",20,15,0,1,36
1433577,1082340,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 224",108,0,0,0,108
1433577,1116707,2021-12-02,Senate,"Senate Third Reading: Roll Call: Roll Call # 462",0,34,0,4,38
1433577,1119661,2021-12-14,Senate,"Senate Third Reading: Senate Adopted Conference Report With Immediate Effect Roll Call # 508",25,11,0,2,38
1433577,1119662,2021-12-14,House,"House Third Reading: Conference Report Adopted Roll Call # 641",78,25,0,0,103
1433586,1215330,2022-06-09,Senate,"Reported Favorably With Substitute S-5",17,0,0,0,17
1433595,1074236,2021-05-06,Senate,"Reported Favorably With Substitute S-3",12,6,0,0,18
1433595,1076366,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 136",20,15,0,1,36
1433595,1082271,2021-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 221",108,0,0,0,108
1433595,1085978,2021-05-26,Senate,"Senate Third Reading: Defeated Roll Call # 216",0,36,0,0,36
1433595,1109059,2021-09-21,Senate,"Senate Third Reading: Senate Adopted Conference Report With Immediate Effect Roll Call # 351",35,0,0,1,36
1433595,1109060,2021-09-22,House,"House Third Reading: Conference Report Adopted Roll Call # 442",99,6,0,0,105
1433601,1073809,2021-05-06,Senate,"Reported Favorably With Substitute S-1",12,6,0,0,18
1433601,1075900,2021-05-11,Senate,"Senate Third Reading: Passed Roll Call # 152",20,15,0,1,36
