bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
910456,1456874,text,7678,text/html,Introduced,https://legiscan.com/MI/text/HB4019/id/1456874,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4019.htm
910122,1456680,text,47714,text/html,Introduced,https://legiscan.com/MI/text/HB4020/id/1456680,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4020.htm
910156,1456699,text,24215,text/html,Introduced,https://legiscan.com/MI/text/HB4021/id/1456699,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4021.htm
909889,1456552,text,25372,text/html,Introduced,https://legiscan.com/MI/text/HB4022/id/1456552,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4022.htm
910421,1456856,text,19322,text/html,Introduced,https://legiscan.com/MI/text/HB4023/id/1456856,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4023.htm
909921,1456569,text,113717,text/html,Introduced,https://legiscan.com/MI/text/HB4024/id/1456569,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4024.htm
909793,1456497,text,71422,text/html,Introduced,https://legiscan.com/MI/text/HB4025/id/1456497,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4025.htm
910325,1456797,text,32618,text/html,Introduced,https://legiscan.com/MI/text/HB4026/id/1456797,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4026.htm
909825,1456515,text,23483,text/html,Introduced,https://legiscan.com/MI/text/HB4027/id/1456515,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4027.htm
909857,1456533,text,50525,text/html,Introduced,https://legiscan.com/MI/text/HB4028/id/1456533,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4028.htm
910191,1456717,text,28714,text/html,Introduced,https://legiscan.com/MI/text/HB4029/id/1456717,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4029.htm
910087,1456660,text,37288,text/html,Introduced,https://legiscan.com/MI/text/HB4030/id/1456660,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4030.htm
910087,1747546,text,39768,text/html,Engrossed,https://legiscan.com/MI/text/HB4030/id/1747546,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4030.htm
910087,1807950,text,40683,text/html,Engrossed,https://legiscan.com/MI/text/HB4030/id/1807950,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4030.htm
910087,1811175,text,8922,text/html,Enrolled,https://legiscan.com/MI/text/HB4030/id/1811175,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4030.htm
910087,1813187,text,9318,text/html,Chaptered,https://legiscan.com/MI/text/HB4030/id/1813187,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2018-PA-0254.htm
910056,1456646,text,14650,text/html,Introduced,https://legiscan.com/MI/text/HB4031/id/1456646,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4031.htm
910056,1747609,text,14716,text/html,Engrossed,https://legiscan.com/MI/text/HB4031/id/1747609,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4031.htm
910056,1807947,text,14568,text/html,Engrossed,https://legiscan.com/MI/text/HB4031/id/1807947,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4031.htm
910056,1811176,text,3887,text/html,Enrolled,https://legiscan.com/MI/text/HB4031/id/1811176,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4031.htm
910056,1813186,text,4283,text/html,Chaptered,https://legiscan.com/MI/text/HB4031/id/1813186,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2018-PA-0255.htm
910226,1456739,text,17555,text/html,Introduced,https://legiscan.com/MI/text/HB4032/id/1456739,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4032.htm
910289,1456775,text,81546,text/html,Introduced,https://legiscan.com/MI/text/HB4033/id/1456775,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4033.htm
910020,1456626,text,57388,text/html,Introduced,https://legiscan.com/MI/text/HB4034/id/1456626,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4034.htm
910557,1456929,text,18508,text/html,Introduced,https://legiscan.com/MI/text/HB4035/id/1456929,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4035.htm
910490,1456893,text,28306,text/html,Introduced,https://legiscan.com/MI/text/HB4036/id/1456893,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4036.htm
909955,1456592,text,17726,text/html,Introduced,https://legiscan.com/MI/text/HB4037/id/1456592,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4037.htm
909765,1456481,text,98620,text/html,Introduced,https://legiscan.com/MI/text/HB4038/id/1456481,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4038.htm
910524,1456912,text,35775,text/html,Introduced,https://legiscan.com/MI/text/HB4039/id/1456912,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4039.htm
910389,1456836,text,187362,text/html,Introduced,https://legiscan.com/MI/text/HB4040/id/1456836,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4040.htm
917807,1464954,text,38102,text/html,Introduced,https://legiscan.com/MI/text/HB4041/id/1464954,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4041.htm
917655,1464805,text,65698,text/html,Introduced,https://legiscan.com/MI/text/HB4042/id/1464805,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4042.htm
917589,1464741,text,9508,text/html,Introduced,https://legiscan.com/MI/text/HB4043/id/1464741,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4043.htm
917273,1464442,text,17644,text/html,Introduced,https://legiscan.com/MI/text/HB4044/id/1464442,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4044.htm
917468,1464624,text,5387,text/html,Introduced,https://legiscan.com/MI/text/HB4045/id/1464624,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4045.htm
917628,1464777,text,27664,text/html,Introduced,https://legiscan.com/MI/text/HB4046/id/1464777,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4046.htm
917118,1464299,text,14027,text/html,Introduced,https://legiscan.com/MI/text/HB4047/id/1464299,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4047.htm
917310,1464476,text,6650,text/html,Introduced,https://legiscan.com/MI/text/HB4048/id/1464476,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4048.htm
917310,1579541,text,6717,text/html,Engrossed,https://legiscan.com/MI/text/HB4048/id/1579541,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4048.htm
917502,1464657,text,100316,text/html,Introduced,https://legiscan.com/MI/text/HB4049/id/1464657,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4049.htm
917696,1464845,text,33735,text/html,Introduced,https://legiscan.com/MI/text/HB4050/id/1464845,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4050.htm
917141,1464319,text,18247,text/html,Introduced,https://legiscan.com/MI/text/HB4051/id/1464319,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4051.htm
917569,1464721,text,145599,text/html,Introduced,https://legiscan.com/MI/text/HB4052/id/1464721,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4052.htm
917171,1464347,text,13982,text/html,Introduced,https://legiscan.com/MI/text/HB4053/id/1464347,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4053.htm
917171,1739942,text,14683,text/html,Engrossed,https://legiscan.com/MI/text/HB4053/id/1739942,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4053.htm
917539,1464692,text,25833,text/html,Introduced,https://legiscan.com/MI/text/HB4054/id/1464692,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4054.htm
917539,1633573,text,24975,text/html,Engrossed,https://legiscan.com/MI/text/HB4054/id/1633573,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4054.htm
917539,1662461,text,25273,text/html,Engrossed,https://legiscan.com/MI/text/HB4054/id/1662461,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4054.htm
917539,1663836,text,6326,text/html,Enrolled,https://legiscan.com/MI/text/HB4054/id/1663836,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4054.htm
917539,1675141,text,6734,text/html,Chaptered,https://legiscan.com/MI/text/HB4054/id/1675141,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0233.htm
917232,1464402,text,149384,text/html,Introduced,https://legiscan.com/MI/text/HB4055/id/1464402,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4055.htm
917923,1465066,text,41693,text/html,Introduced,https://legiscan.com/MI/text/HB4056/id/1465066,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4056.htm
917388,1464548,text,5648,text/html,Introduced,https://legiscan.com/MI/text/HB4057/id/1464548,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4057.htm
917388,1542304,text,5714,text/html,Engrossed,https://legiscan.com/MI/text/HB4057/id/1542304,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4057.htm
917388,1600820,text,5534,text/html,Engrossed,https://legiscan.com/MI/text/HB4057/id/1600820,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4057.htm
917388,1603386,text,1896,text/html,Enrolled,https://legiscan.com/MI/text/HB4057/id/1603386,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4057.htm
917388,1620111,text,2288,text/html,Chaptered,https://legiscan.com/MI/text/HB4057/id/1620111,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0028.htm
917206,1464378,text,11843,text/html,Introduced,https://legiscan.com/MI/text/HB4058/id/1464378,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4058.htm
917206,1531783,text,11913,text/html,Engrossed,https://legiscan.com/MI/text/HB4058/id/1531783,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4058.htm
917206,1625981,text,11727,text/html,Engrossed,https://legiscan.com/MI/text/HB4058/id/1625981,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4058.htm
917206,1627019,text,3585,text/html,Enrolled,https://legiscan.com/MI/text/HB4058/id/1627019,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4058.htm
917206,1634632,text,3977,text/html,Chaptered,https://legiscan.com/MI/text/HB4058/id/1634632,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0044.htm
917532,1464685,text,36136,text/html,Introduced,https://legiscan.com/MI/text/HB4059/id/1464685,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4059.htm
917372,1464534,text,8929,text/html,Introduced,https://legiscan.com/MI/text/HB4060/id/1464534,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4060.htm
917746,1464893,text,44317,text/html,Introduced,https://legiscan.com/MI/text/HB4061/id/1464893,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4061.htm
917096,1464278,text,21009,text/html,Introduced,https://legiscan.com/MI/text/HB4062/id/1464278,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4062.htm
929850,1477392,text,14123,text/html,Introduced,https://legiscan.com/MI/text/HB4063/id/1477392,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4063.htm
929850,1563527,text,14190,text/html,Engrossed,https://legiscan.com/MI/text/HB4063/id/1563527,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4063.htm
929850,1600741,text,14182,text/html,Engrossed,https://legiscan.com/MI/text/HB4063/id/1600741,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4063.htm
929850,1609143,text,3975,text/html,Enrolled,https://legiscan.com/MI/text/HB4063/id/1609143,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4063.htm
929850,1619962,text,4367,text/html,Chaptered,https://legiscan.com/MI/text/HB4063/id/1619962,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0029.htm
929724,1477274,text,30218,text/html,Introduced,https://legiscan.com/MI/text/HB4064/id/1477274,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4064.htm
929724,1563708,text,30314,text/html,Engrossed,https://legiscan.com/MI/text/HB4064/id/1563708,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4064.htm
929724,1600699,text,30510,text/html,Engrossed,https://legiscan.com/MI/text/HB4064/id/1600699,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4064.htm
929724,1608977,text,5409,text/html,Enrolled,https://legiscan.com/MI/text/HB4064/id/1608977,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4064.htm
929724,1620169,text,5801,text/html,Chaptered,https://legiscan.com/MI/text/HB4064/id/1620169,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0030.htm
929882,1477422,text,15391,text/html,Introduced,https://legiscan.com/MI/text/HB4065/id/1477422,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4065.htm
929882,1617976,text,15456,text/html,Engrossed,https://legiscan.com/MI/text/HB4065/id/1617976,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4065.htm
929882,1659033,text,15280,text/html,Engrossed,https://legiscan.com/MI/text/HB4065/id/1659033,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4065.htm
929882,1659592,text,5027,text/html,Enrolled,https://legiscan.com/MI/text/HB4065/id/1659592,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4065.htm
929882,1662733,text,5429,text/html,Chaptered,https://legiscan.com/MI/text/HB4065/id/1662733,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0191.htm
930097,1477626,text,201264,text/html,Introduced,https://legiscan.com/MI/text/HB4066/id/1477626,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4066.htm
930097,1652243,text,201333,text/html,Engrossed,https://legiscan.com/MI/text/HB4066/id/1652243,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4066.htm
930097,1830207,text,202009,text/html,Engrossed,https://legiscan.com/MI/text/HB4066/id/1830207,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4066.htm
930097,1833283,text,49809,text/html,Enrolled,https://legiscan.com/MI/text/HB4066/id/1833283,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4066.htm
930067,1477597,text,40474,text/html,Introduced,https://legiscan.com/MI/text/HB4067/id/1477597,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4067.htm
930067,1652241,text,40938,text/html,Engrossed,https://legiscan.com/MI/text/HB4067/id/1652241,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4067.htm
930067,1830221,text,77466,text/html,Engrossed,https://legiscan.com/MI/text/HB4067/id/1830221,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4067.htm
930067,1832924,text,20283,text/html,Enrolled,https://legiscan.com/MI/text/HB4067/id/1832924,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4067.htm
930067,1842323,text,20688,text/html,Chaptered,https://legiscan.com/MI/text/HB4067/id/1842323,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2018-PA-0524.htm
930005,1477538,text,49504,text/html,Introduced,https://legiscan.com/MI/text/HB4068/id/1477538,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4068.htm
930128,1477655,text,25030,text/html,Introduced,https://legiscan.com/MI/text/HB4069/id/1477655,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4069.htm
930128,1662417,text,25100,text/html,Engrossed,https://legiscan.com/MI/text/HB4069/id/1662417,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4069.htm
930128,1807779,text,34930,text/html,Engrossed,https://legiscan.com/MI/text/HB4069/id/1807779,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4069.htm
930128,1811227,text,9736,text/html,Enrolled,https://legiscan.com/MI/text/HB4069/id/1811227,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4069.htm
930128,1813175,text,10137,text/html,Chaptered,https://legiscan.com/MI/text/HB4069/id/1813175,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2018-PA-0236.htm
929787,1477331,text,20873,text/html,Introduced,https://legiscan.com/MI/text/HB4070/id/1477331,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4070.htm
929787,1576850,text,26518,text/html,Engrossed,https://legiscan.com/MI/text/HB4070/id/1576850,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4070.htm
929696,1477248,text,13393,text/html,Introduced,https://legiscan.com/MI/text/HB4071/id/1477248,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4071.htm
930035,1477568,text,49625,text/html,Introduced,https://legiscan.com/MI/text/HB4072/id/1477568,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4072.htm
929910,1477449,text,33783,text/html,Introduced,https://legiscan.com/MI/text/HB4073/id/1477449,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4073.htm
930188,1477714,text,15246,text/html,Introduced,https://legiscan.com/MI/text/HB4074/id/1477714,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4074.htm
929941,1477479,text,23421,text/html,Introduced,https://legiscan.com/MI/text/HB4075/id/1477479,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4075.htm
929975,1477510,text,55675,text/html,Introduced,https://legiscan.com/MI/text/HB4076/id/1477510,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4076.htm
929819,1477360,text,5100,text/html,Introduced,https://legiscan.com/MI/text/HB4077/id/1477360,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4077.htm
929819,1563079,text,5167,text/html,Engrossed,https://legiscan.com/MI/text/HB4077/id/1563079,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4077.htm
930158,1477684,text,197359,text/html,Introduced,https://legiscan.com/MI/text/HB4078/id/1477684,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4078.htm
929756,1477304,text,110563,text/html,Introduced,https://legiscan.com/MI/text/HB4079/id/1477304,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4079.htm
929671,1477224,text,45843,text/html,Introduced,https://legiscan.com/MI/text/HB4080/id/1477224,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4080.htm
929671,1560664,text,49935,text/html,Engrossed,https://legiscan.com/MI/text/HB4080/id/1560664,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4080.htm
929671,1596750,text,49800,text/html,Engrossed,https://legiscan.com/MI/text/HB4080/id/1596750,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4080.htm
929671,1599946,text,12090,text/html,Enrolled,https://legiscan.com/MI/text/HB4080/id/1599946,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4080.htm
929671,1607045,text,12488,text/html,Chaptered,https://legiscan.com/MI/text/HB4080/id/1607045,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0023.htm
930219,1477744,text,319002,text/html,Introduced,https://legiscan.com/MI/text/HB4081/id/1477744,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4081.htm
930219,1603496,text,110427,text/html,Engrossed,https://legiscan.com/MI/text/HB4081/id/1603496,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4081.htm
930219,1833116,text,110293,text/html,Engrossed,https://legiscan.com/MI/text/HB4081/id/1833116,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4081.htm
930219,1833474,text,49077,text/html,Enrolled,https://legiscan.com/MI/text/HB4081/id/1833474,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4081.htm
932449,1480265,text,23304,text/html,Introduced,https://legiscan.com/MI/text/HB4082/id/1480265,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4082.htm
932449,1580222,text,24240,text/html,Engrossed,https://legiscan.com/MI/text/HB4082/id/1580222,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4082.htm
932449,1632701,text,24104,text/html,Engrossed,https://legiscan.com/MI/text/HB4082/id/1632701,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBS-4082.htm
932449,1634829,text,6350,text/html,Enrolled,https://legiscan.com/MI/text/HB4082/id/1634829,http://www.legislature.mi.gov/documents/2017-2018/billenrolled/House/htm/2017-HNB-4082.htm
932449,1641273,text,6750,text/html,Chaptered,https://legiscan.com/MI/text/HB4082/id/1641273,http://www.legislature.mi.gov/documents/2017-2018/publicact/htm/2017-PA-0060.htm
932319,1480155,text,148002,text/html,Introduced,https://legiscan.com/MI/text/HB4083/id/1480155,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4083.htm
932274,1480118,text,73767,text/html,Introduced,https://legiscan.com/MI/text/HB4084/id/1480118,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4084.htm
932274,1758731,text,73482,text/html,Engrossed,https://legiscan.com/MI/text/HB4084/id/1758731,http://www.legislature.mi.gov/documents/2017-2018/billengrossed/House/htm/2017-HEBH-4084.htm
932580,1480378,text,96319,text/html,Introduced,https://legiscan.com/MI/text/HB4085/id/1480378,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4085.htm
932192,1480047,text,135844,text/html,Introduced,https://legiscan.com/MI/text/HB4086/id/1480047,http://www.legislature.mi.gov/documents/2017-2018/billintroduced/House/htm/2017-HIB-4086.htm
