bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
224274,189833,2012-04-26,House,"House Third Reading: Given Immediate Effect Roll Call # 199",81,29,0,0,110
224274,201331,2012-06-06,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
224274,202539,2012-06-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 542",37,1,0,0,38
224274,202540,2012-06-14,House,"House Third Reading:  Roll Call # 486",87,22,0,0,109
224278,97605,2011-06-29,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
224278,103665,2011-11-30,House,"House Third Reading: Given Immediate Effect Roll Call # 510",73,33,0,0,106
224279,97614,2011-06-29,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
224279,103781,2011-11-30,House,"House Third Reading: Given Immediate Effect Roll Call # 511",74,32,0,0,106
224280,97644,2011-06-29,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
224280,104708,2011-11-30,House,"House Third Reading: Given Immediate Effect Roll Call # 512",75,31,0,0,106
224291,57181,2011-03-23,House,"Reported With Recommendation With Substitute H-1",14,0,0,0,14
224291,93454,2011-06-16,House,"House Third Reading: Given Immediate Effect Roll Call # 195",103,5,0,0,108
224291,103230,2011-11-03,Senate,"Reported Favorably With Substitute S-2",5,2,0,0,7
224291,103397,2011-11-10,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 683",25,11,0,2,38
224291,103398,2011-11-10,House,"House Third Reading:  Roll Call # 485",101,6,0,0,107
224292,57625,2011-03-23,House,"Reported With Recommendation With Substitute H-2",14,0,0,0,14
224292,93485,2011-06-16,House,"House Third Reading: Given Immediate Effect Roll Call # 196",105,3,0,0,108
224292,103232,2011-11-03,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
224292,103405,2011-11-10,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 684",34,2,0,2,38
224301,102385,2011-09-20,House,"Reported With Recommendation With Substitute H-1",4,2,0,0,6
224303,215169,2012-12-06,House,"House Third Reading: Passed Roll Call # 693",64,42,0,0,106
224303,215307,2012-12-06,House,"House Third Reading: Passed Roll Call # 694",58,52,0,0,110
224308,54836,2011-03-15,House,"Reported With Recommendation With Substitute H-2",4,2,0,0,6
224308,67914,2011-04-14,House,"House Third Reading: Given Immediate Effect Roll Call # 76",59,47,0,0,106
224308,198606,2012-05-24,Senate,"Reported Favorably With Substitute S-7",5,2,0,0,7
224310,92478,2011-06-15,House,"Reported With Recommendation With Substitute H-2",12,0,0,0,12
224310,94425,2011-06-23,House,"House Third Reading: Given Immediate Effect Roll Call # 218",105,5,0,0,110
224310,100578,2011-08-24,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
224310,103027,2011-10-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 593",38,0,0,0,38
224310,103050,2011-10-27,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 430",103,4,0,0,107
224316,149123,2012-01-31,House,"Reported With Recommendation For Referral To Committee On Judiciary",8,0,0,0,8
224317,149105,2012-01-31,House,"Reported With Recommendation For Referral To Committee On Judiciary",8,0,0,0,8
224318,149099,2012-01-31,House,"Reported With Recommendation For Referral To Committee On Judiciary",8,0,0,0,8
224320,96637,2011-06-30,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
224320,102360,2011-09-20,House,"House Third Reading: Given Immediate Effect Roll Call # 336",93,15,0,0,108
224320,102727,2011-10-05,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
224320,103017,2011-10-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 594",33,5,0,0,38
224321,143971,2012-01-19,House,"Reported With Recommendation With Substitute H-3",13,0,0,0,13
224322,143936,2012-01-19,House,"Reported With Recommendation With Amendment(s)",13,0,0,0,13
224323,102581,2011-09-22,House,"Reported With Recommendation With Substitute H-2",15,0,0,0,15
224323,103051,2011-10-27,House,"House Third Reading: Given Immediate Effect Roll Call # 431",107,0,0,0,107
224323,145929,2012-01-25,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
224323,151903,2012-02-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 58",36,0,0,2,38
224324,102580,2011-09-22,House,"Reported With Recommendation With Substitute H-1",15,0,0,0,15
224324,103048,2011-10-27,House,"House Third Reading: Given Immediate Effect Roll Call # 433",108,0,0,0,108
224324,145895,2012-01-25,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
224324,151882,2012-02-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 59",37,0,0,1,38
224325,102437,2011-09-22,House,"Reported With Recommendation With Substitute H-1",15,0,0,0,15
224325,103044,2011-10-27,House,"House Third Reading: Given Immediate Effect Roll Call # 432",107,0,0,0,107
224325,145812,2012-01-25,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
224325,152308,2012-02-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 60",37,0,0,1,38
224326,102434,2011-09-22,House,"Reported With Recommendation With Substitute H-2",15,0,0,0,15
224326,103040,2011-10-27,House,"House Third Reading: Given Immediate Effect Roll Call # 434",108,0,0,0,108
224326,147325,2012-01-25,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
224326,152195,2012-02-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 61",36,1,0,1,38
232441,92840,2011-06-15,House,"Reported With Recommendation With Substitute H-4",6,0,0,0,6
232441,94522,2011-06-23,House,"House Third Reading: Given Immediate Effect Roll Call # 217",107,3,0,0,110
232441,102792,2011-10-05,Senate,"Reported Favorably With Substitute S-2",6,0,0,0,6
232441,102793,2011-10-05,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 549",37,1,0,0,38
232441,102794,2011-10-06,House,"House Third Reading:  Roll Call # 391",96,11,0,0,107
232442,75206,2011-04-27,House,"Reported With Recommendation With Substitute H-4",16,0,0,0,16
232442,77397,2011-05-05,House,"House Third Reading: Given Immediate Effect Roll Call # 100",110,0,0,0,110
232447,57469,2011-01-25,House,"Reported With Recommendation For Referral To Committee On Natural Resources, Tourism, And Outdoor Recreation",9,0,0,0,9
232450,196167,2012-05-15,House,"Reported With Recommendation With Substitute H-3",4,0,0,0,4
232450,200555,2012-05-30,House,"House Third Reading: Given Immediate Effect Roll Call # 325",110,0,0,0,110
232450,212985,2012-10-17,Senate,"Reported Favorably Without Amendment",5,1,0,0,6
232450,215454,2012-12-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 887",32,6,0,0,38
232451,190482,2012-03-22,House,"Reported With Recommendation For Referral To Committee On Oversight, Reform, And Ethics",12,0,0,0,12
232460,79398,2011-05-12,House,"Reported With Recommendation With Substitute H-4",14,0,0,0,14
232463,94251,2011-06-21,House,"Reported With Recommendation Without Amendment",7,2,0,0,9
232463,102471,2011-09-21,House,"House Third Reading: Given Immediate Effect Roll Call # 341",75,33,0,0,108
232463,102719,2011-10-04,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
232464,94332,2011-06-21,House,"Reported With Recommendation Without Amendment",7,2,0,0,9
232464,102473,2011-09-21,House,"House Third Reading: Given Immediate Effect Roll Call # 342",75,33,0,0,108
232464,102606,2011-09-28,Senate,"Reported Favorably Without Amendment",11,3,0,0,14
232464,102607,2011-09-28,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 536",29,9,0,0,38
232464,102687,2011-10-04,Senate,"Senate Third Reading: Passed Roll Call # 544",29,9,0,0,38
232464,102688,2011-10-04,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 375",75,34,0,0,109
232465,55039,2011-03-08,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
232465,55040,2011-03-17,House,"House Third Reading: Given Immediate Effect Roll Call # 40",79,31,0,0,110
232465,73687,2011-04-26,Senate,"Reported Favorably With Substitute S-1",5,1,0,0,6
232465,86557,2011-05-31,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 263",33,3,0,2,38
232465,92409,2011-06-14,House,"House Third Reading:  Roll Call # 188",78,29,0,0,107
232467,56151,2011-02-23,House,"Reported With Recommendation With Substitute H-1",12,1,0,0,13
232467,56152,2011-03-02,House,"House Third Reading: Given Immediate Effect Roll Call # 26",100,9,0,0,109
232467,73293,2011-04-26,Senate,"Reported Favorably With Amendment(s)",7,0,0,0,7
232467,78713,2011-05-10,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 139",38,0,0,0,38
232467,81969,2011-05-17,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 130",105,3,0,0,108
232469,103088,2011-10-25,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
232469,103268,2011-11-08,House,"House Third Reading: Given Immediate Effect Roll Call # 460",107,0,0,0,107
232469,215347,2012-12-11,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
232469,215737,2012-12-13,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 968",38,0,0,0,38
232470,103286,2011-11-08,House,"Reported With Recommendation With Substitute H-2",4,0,0,0,4
232470,146293,2012-01-26,House,"House Third Reading: Given Immediate Effect Roll Call # 16",106,0,0,0,106
232470,198155,2012-05-23,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
232470,202567,2012-06-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 529",38,0,0,0,38
232470,202568,2012-06-14,House,"House Third Reading:  Roll Call # 482",109,0,0,0,109
232472,54883,2011-03-16,House,"Reported With Recommendation For Referral To Committee On Banking And Financial Services",5,0,0,0,5
232475,148448,2012-01-31,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
232475,150953,2012-02-07,House,"House Third Reading: Given Immediate Effect Roll Call # 30",104,0,0,0,104
232475,215689,2012-12-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 1088",38,0,0,0,38
232475,215858,2012-12-14,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 908",105,0,0,0,105
232476,149085,2012-01-31,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
232476,150975,2012-02-07,House,"House Third Reading: Given Immediate Effect Roll Call # 31",104,0,0,0,104
232476,215691,2012-12-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 1089",38,0,0,0,38
232488,54867,2011-03-15,Senate,"Reported Favorably With Substitute S-2",4,2,0,0,6
232488,54868,2011-03-17,Senate,"Senate Third Reading: Passed Roll Call # 76",37,1,0,0,38
232488,55704,2011-03-23,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
232488,56328,2011-03-24,House,"House Third Reading: Given Immediate Effect Roll Call # 68",107,3,0,0,110
232490,67549,2011-04-14,Senate,"Reported Favorably With Substitute S-3",4,2,0,0,6
232490,81301,2011-05-18,Senate,"Senate Third Reading: Passed Roll Call # 214",25,13,0,0,38
232490,96622,2011-06-30,House,"Reported With Recommendation With Substitute H-6",4,2,0,0,6
232490,96623,2011-06-30,House,"House Third Reading: Given Immediate Effect Roll Call # 298",56,52,0,0,108
232490,98889,2011-07-13,Senate,"Senate Third Reading:  Roll Call # 447",0,36,0,2,38
232490,100550,2011-08-24,Senate,"Senate Third Reading: Senate Adopted Conference Report With Immediate Effect Roll Call # 450",25,13,0,0,38
232490,100551,2011-08-24,House,"House Third Reading: Conference Report Adopted Roll Call # 316",59,48,0,0,107
232491,91186,2011-06-09,Senate,"Reported Favorably With Substitute S-3",4,2,0,0,6
232491,94250,2011-06-22,Senate,"Senate Third Reading: Passed Roll Call # 333",26,12,0,0,38
232491,95533,2011-06-28,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
232491,103252,2011-11-03,House,"House Third Reading: Given Immediate Effect Roll Call # 449",72,35,0,0,107
232491,103253,2011-11-03,Senate,"Senate Third Reading:  Roll Call # 652",25,10,3,0,38
232491,103254,2011-11-03,Senate,"Senate Third Reading:  Roll Call # 653",26,11,0,1,38
232492,91189,2011-06-09,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
232492,94262,2011-06-22,Senate,"Senate Third Reading: Passed Roll Call # 334",26,12,0,0,38
232492,95544,2011-06-28,House,"Reported With Recommendation Without Amendment",8,3,0,0,11
232492,103251,2011-11-03,House,"House Third Reading: Given Immediate Effect Roll Call # 450",72,35,0,0,107
232493,91252,2011-06-09,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
232495,56283,2011-03-24,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
232495,76400,2011-05-03,Senate,"Senate Third Reading: Passed Roll Call # 121",26,12,0,0,38
232495,93238,2011-06-14,House,"Reported With Recommendation With Amendment(s)",12,5,0,0,17
232500,55716,2011-03-08,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
232502,55425,2011-01-26,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
232502,55426,2011-02-09,Senate,"Senate Third Reading: Passed Roll Call # 11",34,2,0,2,38
232502,74879,2011-04-28,House,"Reported With Recommendation With Substitute H-3",11,0,0,0,11
232503,54912,2011-02-10,Senate,"Reported Favorably With Substitute S-1",5,2,0,0,7
232503,54913,2011-02-10,Senate,"Senate Third Reading: Passed Roll Call # 13",25,12,0,1,38
232503,54914,2011-02-16,House,"Reported With Recommendation With Substitute H-1",12,3,0,0,15
232503,54915,2011-02-24,House,"House Third Reading: Given Immediate Effect Roll Call # 22",69,38,0,0,107
232503,54916,2011-03-08,Senate,"Senate Third Reading:  Roll Call # 29",26,11,0,1,38
232504,154766,2012-02-14,Senate,"Reported Favorably With Recommendation For Referral To Committee On Reforms, Restructuring And Reinventing",11,2,0,0,13
232504,190464,2012-04-26,Senate,"Reported Favorably With Substitute S-3",5,2,0,0,7
232504,193099,2012-05-03,Senate,"Senate Third Reading: Passed Roll Call # 304",26,12,0,0,38
232504,215042,2012-12-04,House,"Reported With Recommendation Without Amendment",5,0,0,0,5
232504,215598,2012-12-12,House,"House Third Reading: Given Immediate Effect Roll Call # 758",109,0,0,0,109
232505,54809,2011-01-26,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
232505,54810,2011-01-27,Senate,"Senate Third Reading: Passed Roll Call # 8",37,0,0,1,38
232505,54811,2011-02-17,House,"Reported With Recommendation Without Amendment",16,0,0,0,16
232505,54812,2011-03-08,House,"House Third Reading: Given Immediate Effect Roll Call # 29",109,1,0,0,110
232506,54854,2011-01-26,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
232506,54855,2011-02-01,Senate,"Senate Third Reading: Passed Roll Call # 9",36,0,0,2,38
232506,54856,2011-02-17,House,"Reported With Recommendation Without Amendment",16,0,0,0,16
232506,54857,2011-03-08,House,"House Third Reading: Given Immediate Effect Roll Call # 30",109,1,0,0,110
232507,79762,2011-05-11,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
232507,83912,2011-05-24,Senate,"Senate Third Reading: Passed Roll Call # 224",37,0,0,1,38
232507,94585,2011-06-23,House,"Reported With Recommendation Without Amendment",17,0,0,0,17
232507,96224,2011-06-29,House,"House Third Reading: Given Immediate Effect Roll Call # 250",109,0,0,0,109
232508,57999,2011-02-16,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
232508,102919,2011-10-20,Senate,"Senate Third Reading: Passed Roll Call # 584",33,5,0,0,38
232509,90640,2011-06-07,Senate,"Reported Favorably With Substitute S-1",5,1,0,0,6
232510,83760,2011-05-24,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
232511,73444,2011-04-26,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
232511,78744,2011-05-10,Senate,"Senate Third Reading: Passed Roll Call # 138",38,0,0,0,38
232511,93080,2011-06-15,House,"Reported With Recommendation With Substitute H-3",17,0,0,0,17
232511,96178,2011-06-29,House,"House Third Reading: Given Immediate Effect Roll Call # 246",109,0,0,0,109
232511,96179,2011-06-29,Senate,"Senate Third Reading:  Roll Call # 378",38,0,0,0,38
232512,57918,2011-02-08,Senate,"Reported Favorably With Substitute S-2",4,0,0,0,4
232512,102723,2011-10-04,Senate,"Senate Third Reading: Passed Roll Call # 545",35,3,0,0,38
232512,177526,2012-03-22,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
232512,187389,2012-04-19,House,"House Third Reading: Given Immediate Effect Roll Call # 182",106,4,0,0,110
232512,189464,2012-04-25,House,"House Third Reading: Passed Roll Call # 189",107,3,0,0,110
232512,189998,2012-04-26,Senate,"Senate Third Reading:  Roll Call # 259",35,3,0,0,38
232513,57904,2011-02-08,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
232513,102721,2011-10-04,Senate,"Senate Third Reading: Passed Roll Call # 546",35,3,0,0,38
232513,177510,2012-03-22,House,"Reported With Recommendation With Substitute H-2",13,0,0,0,13
232513,187293,2012-04-19,House,"House Third Reading: Given Immediate Effect Roll Call # 183",106,4,0,0,110
232513,190570,2012-04-26,Senate,"Senate Third Reading:  Roll Call # 260",35,3,0,0,38
232518,102628,2011-09-28,Senate,"Reported Favorably With Substitute S-1",4,1,0,0,5
232518,103171,2011-11-02,Senate,"Senate Third Reading: Passed Roll Call # 618",37,0,0,1,38
232518,173280,2012-03-15,House,"Reported With Recommendation Without Amendment",16,0,0,0,16
232518,177273,2012-03-22,House,"House Third Reading: Given Immediate Effect Roll Call # 137",107,1,0,0,108
232518,179394,2012-03-28,Senate,"Senate Third Reading:  Roll Call # 167",37,0,0,1,38
232525,103152,2011-11-01,Senate,"Reported Favorably With Recommendation For Referral To Committee On Economic Development",6,0,0,0,6
232526,77758,2011-05-04,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
232526,92104,2011-06-14,Senate,"Senate Third Reading: Passed Roll Call # 280",38,0,0,0,38
232526,101985,2011-09-08,House,"Reported With Recommendation For Referral To Committee On Banking And Financial Services",15,0,0,0,15
232526,102592,2011-09-28,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
232526,102728,2011-10-05,House,"House Third Reading: Given Immediate Effect Roll Call # 384",109,0,0,0,109
232526,102836,2011-10-12,Senate,"Senate Third Reading:  Roll Call # 569",37,0,0,1,38
232527,77757,2011-05-04,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
232527,92073,2011-06-14,Senate,"Senate Third Reading: Passed Roll Call # 281",38,0,0,0,38
232527,101984,2011-09-08,House,"Reported With Recommendation For Referral To Committee On Banking And Financial Services",15,0,0,0,15
232527,102574,2011-09-28,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
232528,56253,2011-03-24,Senate,"Reported Favorably With Recommendation For Referral To Committee On Judiciary",3,0,0,0,3
232529,55898,2011-03-22,Senate,"Reported Favorably With Substitute S-7",5,0,0,0,5
232529,65561,2011-04-12,Senate,"Senate Third Reading: Passed Roll Call # 89",38,0,0,0,38
232529,95144,2011-06-22,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
232529,95665,2011-06-28,House,"House Third Reading: Given Immediate Effect Roll Call # 243",101,7,0,0,108
232536,54886,2011-01-26,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
232536,54887,2011-02-08,Senate,"Senate Third Reading: Passed Roll Call # 10",35,0,0,3,38
232536,54888,2011-02-24,House,"Reported With Recommendation Without Amendment",15,1,0,0,16
232536,54889,2011-03-17,House,"House Third Reading: Given Immediate Effect Roll Call # 39",108,1,0,0,109
232537,55061,2011-02-16,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
232537,102927,2011-10-20,Senate,"Senate Third Reading: Passed Roll Call # 585",33,5,0,0,38
232538,55066,2011-02-16,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
232542,69373,2011-04-14,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
232542,81478,2011-05-18,Senate,"Senate Third Reading: Adopted By 2/3 Vote Roll Call # 215",26,12,0,0,38
232542,95131,2011-06-22,House,"Reported With Recommendation With Substitute H-2",4,1,0,0,5
232542,97146,2011-06-30,House,"House Third Reading: Defeated Roll Call # 299",61,47,0,0,108
232542,98169,2011-06-30,House,"House Third Reading: Not Adopted Roll Call # 299",61,47,0,0,108
232543,55668,2011-01-19,Senate,"Senate Third Reading:  Roll Call # 5",36,0,0,2,38
232544,55895,2011-01-20,Senate,"Senate Third Reading:  Roll Call # 6",38,0,0,0,38
242696,103694,2011-02-08,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
242696,103695,2011-03-15,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
242699,56076,2011-03-09,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
242699,66666,2011-04-13,Senate,"Senate Third Reading: Passed Roll Call # 91",38,0,0,0,38
242699,215855,2012-12-14,House,"House Third Reading: Passed Roll Call # 910",83,22,0,0,105
242701,189450,2012-04-25,Senate,"Reported Favorably With Recommendation For Referral To Committee On Natural Resources, Environment And Great Lakes",3,0,0,0,3
242702,148428,2012-02-01,Senate,"Reported Favorably With Recommendation For Referral To Committee On Natural Resources, Environment And Great Lakes",4,0,0,0,4
242702,178592,2012-03-27,Senate,"Reported Favorably With Substitute S-3",5,1,0,0,6
242702,214244,2012-11-29,Senate,"Senate Third Reading: Passed Roll Call # 791",27,11,0,0,38
242702,215397,2012-12-12,House,"Reported With Recommendation With Substitute H-2",7,2,0,0,9
242702,215525,2012-12-13,House,"House Third Reading: Given Immediate Effect Roll Call # 821",68,41,0,0,109
242702,215666,2012-12-13,Senate,"Senate Third Reading:  Roll Call # 1052",27,11,0,0,38
242703,103627,2011-11-29,Senate,"Reported Favorably With Recommendation For Referral To Committee On Judiciary",7,0,0,0,7
242704,103623,2011-11-29,Senate,"Reported Favorably With Recommendation For Referral To Committee On Judiciary",7,0,0,0,7
242704,209818,2012-08-15,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
242707,91877,2011-06-09,Senate,"Reported Favorably With Substitute S-3",4,0,0,0,4
242707,101773,2011-09-07,Senate,"Senate Third Reading: Passed Roll Call # 471",34,3,0,1,38
242707,176998,2012-03-22,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
242707,192360,2012-05-02,House,"House Third Reading: Given Immediate Effect Roll Call # 216",109,1,0,0,110
242708,91845,2011-06-09,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
242708,101750,2011-09-07,Senate,"Senate Third Reading: Passed Roll Call # 472",37,0,0,1,38
242708,177603,2012-03-22,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
242708,192290,2012-05-02,House,"House Third Reading: Given Immediate Effect Roll Call # 217",110,0,0,0,110
243401,55200,2011-02-16,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
243401,55201,2011-02-24,House,"House Third Reading: Given Immediate Effect Roll Call # 23",107,0,0,0,107
243401,75367,2011-04-27,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
243401,78719,2011-05-10,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 141",38,0,0,0,38
243405,74614,2011-04-26,House,"Reported With Recommendation With Substitute H-2",9,0,0,0,9
243406,156771,2012-02-15,House,"Reported With Recommendation With Substitute H-1",10,5,0,0,15
243406,166432,2012-03-01,House,"House Third Reading: Given Immediate Effect Roll Call # 84",74,33,0,0,107
243406,215464,2012-12-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 893",22,15,1,0,38
243406,215588,2012-12-13,House,"House Third Reading:  Roll Call # 827",93,16,0,0,109
243407,55019,2011-02-08,House,"Reported With Recommendation Without Amendment",5,1,0,0,6
243407,55020,2011-02-10,House,"House Third Reading: Given Immediate Effect Roll Call # 5",84,24,0,0,108
243407,65564,2011-04-12,Senate,"Reported Favorably Without Amendment",12,0,0,0,12
243407,67670,2011-04-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 94",38,0,0,0,38
243407,73492,2011-04-26,House,"House Third Reading:  Roll Call # 78",84,24,0,0,108
244640,139982,2011-01-26,Senate,"Senate Third Reading:  Roll Call # 7",37,0,0,1,38
244640,139983,2011-01-27,House,"House Third Reading:  Roll Call # 3",45,63,0,0,108
245267,103375,2011-11-09,House,"Reported With Recommendation With Substitute H-1",14,0,0,0,14
245267,146282,2012-01-26,House,"House Third Reading: Given Immediate Effect Roll Call # 18",59,47,0,0,106
245267,202484,2012-06-13,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
245267,202485,2012-06-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 539",30,8,0,0,38
245271,94847,2011-06-23,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
245271,94848,2011-06-23,House,"House Third Reading: Given Immediate Effect Roll Call # 234",109,0,0,0,109
245272,68245,2011-04-13,House,"Reported With Recommendation With Substitute H-1",16,0,0,0,16
245273,54874,2011-02-01,House,"Reported With Recommendation For Referral To Committee On Education",5,0,0,0,5
245273,54875,2011-03-02,House,"Reported With Recommendation With Substitute H-2",12,7,0,0,19
245273,54876,2011-03-10,House,"House Third Reading: Given Immediate Effect Roll Call # 32",63,47,0,0,110
245273,54877,2011-03-17,Senate,"Reported Favorably Without Amendment",3,2,0,0,5
245273,81579,2011-05-18,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 208",21,17,0,0,38
245277,56177,2011-02-15,House,"Reported With Recommendation With Substitute H-2",5,0,0,0,5
245277,78389,2011-05-05,House,"Reported With Recommendation With Substitute H-7",6,0,0,0,6
245277,81588,2011-05-18,House,"House Third Reading: Given Immediate Effect Roll Call # 139",97,9,0,0,106
