bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1656567,1245995,2023-02-08,Senate,"Senate Third Reading: Passed Roll Call # 20",22,16,0,0,38
1656567,1264838,2023-02-28,House,"Reported With Recommendation Without Amendment",9,5,0,0,14
1656567,1270741,2023-03-07,House,"House Third Reading: Given Immediate Effect Roll Call # 17",57,51,0,0,108
1656587,1237318,2023-01-26,Senate,"Senate Third Reading: Passed Roll Call # 8",27,11,0,0,38
1656587,1237469,2023-01-24,Senate,"Reported Favorably With Substitute S-5",9,2,0,0,11
1656609,1271710,2023-03-08,House,"Reported With Recommendation Without Amendment",7,1,0,0,8
1656609,1271711,2023-03-08,House,"House Third Reading: Given Immediate Effect Roll Call # 21",56,53,0,0,109
1656638,1401300,2024-02-29,House,"House Third Reading: Given Immediate Effect Roll Call # 18",93,13,0,0,106
1656684,1236982,2023-01-26,House,"House Third Reading: Given Immediate Effect Roll Call # 6",100,8,0,0,108
1656706,1237059,2023-01-26,House,"House Third Reading: Given Immediate Effect Roll Call # 5",67,41,0,0,108
1656706,1239792,2023-02-01,Senate,"Senate Third Reading: Passed Roll Call # 16",20,18,0,0,38
1656706,1252835,2023-02-09,House,"House Third Reading: Conference Report Adopted Roll Call # 13",56,53,0,0,109
1656706,1255491,2023-02-01,House,"House Third Reading: Roll Call # 12",53,56,0,0,109
1656706,1256529,2023-02-16,Senate,"Senate Third Reading: Senate Adopted Conference Report Roll Call # 22",20,17,0,1,38
1656732,1266491,2023-03-01,House,"Reported With Recommendation With Substitute H-1",8,5,0,0,13
1656732,1269663,2023-03-02,House,"House Third Reading: Given Immediate Effect Roll Call # 15",58,50,0,0,108
1656732,1271545,2023-03-08,Senate,"Senate Third Reading: Passed Roll Call # 47",20,18,0,0,38
1656753,1271770,2023-03-08,House,"Reported With Recommendation Without Amendment",8,3,0,0,11
1656753,1271771,2023-03-08,House,"House Third Reading: Given Immediate Effect Roll Call # 19",64,45,0,0,109
1656778,1271743,2023-03-08,House,"Reported With Recommendation Without Amendment",7,2,0,0,9
1656778,1271744,2023-03-08,House,"House Third Reading: Given Immediate Effect Roll Call # 20",56,53,0,0,109
1656778,1276099,2023-03-14,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1656778,1276100,2023-03-14,Senate,"Senate Third Reading: Passed Roll Call # 69",20,17,0,1,38
1656778,1280547,2023-03-21,Senate,"Senate Third Reading: Passed Roll Call # 101",20,16,0,2,38
1656778,1280971,2023-03-21,House,"House Third Reading: Senate Amendment(s) Concurred In Roll Call # 38",56,52,0,0,108
1656800,1241086,2023-02-01,House,"House Third Reading: Given Immediate Effect Roll Call # 11",56,53,0,0,109
1656800,1264819,2023-02-28,Senate,"Reported Favorably With Substitute S-1",14,5,0,0,19
1656800,1264820,2023-02-28,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 28",22,16,0,0,38
1656800,1308147,2023-03-01,House,"House Third Reading: Roll Call # 14",59,49,0,0,108
1656822,1270760,2023-03-02,Senate,"Reported Favorably Without Amendment",6,4,0,0,10
1656822,1271349,2023-03-08,Senate,"Senate Third Reading: Passed Roll Call # 41",20,18,0,0,38
1656822,1281515,2023-03-15,House,"Reported With Recommendation Without Amendment",8,5,0,0,13
1656822,1282361,2023-03-22,House,"House Third Reading: Given Immediate Effect Roll Call # 40",56,52,0,0,108
1656845,1235361,2023-01-24,House,"House Third Reading: Passed Roll Call # 4",56,52,0,0,108
1656845,1236184,2023-01-25,Senate,"Senate Third Reading: Roll Call: Roll Call # 7",0,38,0,0,38
1656845,1241051,2023-01-18,Senate,"Senate Third Reading: Passed Roll Call # 5",20,17,0,1,38
1656845,1245500,2023-01-26,Senate,"Senate Third Reading: Senate Adopted Conference Report With Immediate Effect Roll Call # 15",24,14,0,0,38
1656845,1278579,2023-01-26,House,"House Third Reading: Conference Report Adopted With Immediate Effect Roll Call # 8",60,48,0,0,108
1656894,1233661,2023-01-18,Senate,"Senate Third Reading: Passed Roll Call # 6",20,17,0,1,38
1656894,1236889,2023-01-26,House,"House Third Reading: Given Immediate Effect Roll Call # 7",74,34,0,0,108
1656935,1251424,2023-02-14,Senate,"Reported Favorably Without Amendment",5,1,0,0,6
1656935,1270753,2023-03-01,Senate,"Senate Third Reading: Passed Roll Call # 32",23,15,0,0,38
1656935,1271756,2023-03-08,House,"Reported With Recommendation Without Amendment",8,3,0,0,11
1656935,1271757,2023-03-08,House,"House Third Reading: Given Immediate Effect Roll Call # 18",64,45,0,0,109
1660613,1334017,2023-05-25,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1660613,1340661,2023-06-07,Senate,"Senate Third Reading: Passed Roll Call # 324",34,4,0,0,38
1660613,1356365,2023-10-03,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1660613,1357248,2023-11-08,House,"House Third Reading: Given Immediate Effect Roll Call # 518",91,18,0,0,109
1660788,1312983,2023-04-25,Senate,"Reported Favorably Without Amendment",3,1,0,0,4
1660788,1331689,2023-05-17,Senate,"Senate Third Reading: Passed Roll Call # 295",20,18,0,0,38
1660788,1347781,2023-06-22,House,"Reported With Recommendation Without Amendment",5,3,0,0,8
1660788,1348812,2023-06-28,House,"House Third Reading: Given Immediate Effect Roll Call # 260",56,52,0,0,108
1661328,1272379,2023-03-07,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1661328,1272779,2023-03-09,Senate,"Senate Third Reading: Passed Roll Call # 49",38,0,0,0,38
1661328,1306580,2023-04-19,House,"Reported With Recommendation With Substitute H-1",13,0,0,0,13
1661328,1316595,2023-04-27,House,"House Third Reading: Given Immediate Effect Roll Call # 71",104,3,0,0,107
1661328,1317744,2023-05-02,Senate,"Senate Third Reading: Roll Call: Roll Call # 142",37,0,0,1,38
1662046,1312197,2023-03-22,House,"Reported With Recommendation Without Amendment",5,0,0,0,5
1664890,1356081,2023-10-12,Senate,"Reported Favorably With Substitute S-3",9,1,0,0,10
1664890,1356205,2023-10-18,Senate,"Senate Third Reading: Passed Roll Call # 544",35,3,0,0,38
1664890,1434643,2024-04-25,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1664890,1437405,2024-05-01,House,"House Third Reading: Given Immediate Effect Roll Call # 49",93,12,0,0,105
1665057,1331805,2023-05-23,Senate,"Reported Favorably With Substitute S-3",3,1,0,0,4
1665057,1346637,2023-06-14,Senate,"Senate Third Reading: Passed Roll Call # 344",20,18,0,0,38
1665057,1363266,2023-09-28,House,"Reported With Recommendation With Substitute H-1",6,3,0,0,9
1665352,1356533,2023-10-19,Senate,"Reported Favorably With Substitute S-1",18,1,0,0,19
1665429,1363256,2023-10-10,House,"Reported With Recommendation With Substitute H-2",13,0,0,0,13
1665429,1383036,2024-02-07,House,"House Third Reading: Given Immediate Effect Roll Call # 6",106,0,0,0,106
1665623,1266488,2023-03-01,House,"Reported With Recommendation Without Amendment",8,5,0,0,13
1665623,1269644,2023-03-02,House,"House Third Reading: Given Immediate Effect Roll Call # 16",58,50,0,0,108
1665623,1271521,2023-03-08,Senate,"Senate Third Reading: Passed Roll Call # 48",20,18,0,0,38
1665725,1264854,2023-02-28,House,"Reported With Recommendation For Referral To Committee On Health Policy",9,0,0,0,9
1665874,1312193,2023-03-01,House,"Reported With Recommendation Without Amendment",8,5,0,0,13
1665924,1469570,2024-11-12,House,"Reported With Recommendation With Substitute H-2",13,0,0,0,13
1665924,1469592,2024-12-03,House,"House Third Reading: Given Immediate Effect Roll Call # 366",100,5,0,0,105
1666123,1312290,2023-03-22,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1666123,1355862,2023-09-26,House,"House Third Reading: Given Immediate Effect Roll Call # 309",95,14,0,0,109
1666123,1356615,2023-10-24,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1666123,1356777,2023-10-31,Senate,"Senate Third Reading: Passed Roll Call # 630",27,10,0,1,38
1668133,1343284,2023-06-08,Senate,"Reported Favorably With Substitute S-2",9,0,0,0,9
1668133,1346789,2023-06-14,Senate,"Senate Third Reading: Passed Roll Call # 346",27,11,0,0,38
1668133,1348133,2023-06-27,House,"Reported With Recommendation With Substitute H-1",16,0,0,0,16
1668133,1353710,2023-09-12,House,"House Third Reading: Given Immediate Effect Roll Call # 277",67,42,0,0,109
1668133,1354996,2023-09-19,Senate,"Senate Third Reading: Roll Call: Roll Call # 453",27,10,0,1,38
1668229,1275889,2023-03-14,Senate,"Reported Favorably With Substitute S-1",5,2,0,0,7
1668229,1275890,2023-03-14,Senate,"Senate Third Reading: Passed Roll Call # 60",20,17,0,1,38
1668229,1281018,2023-03-21,House,"House Third Reading: Given Immediate Effect Roll Call # 34",56,52,0,0,108
1668229,1292183,2023-03-21,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 100",20,16,0,2,38
1668430,1469272,2024-11-13,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1668430,1469699,2024-12-04,Senate,"Senate Third Reading: Passed Roll Call # 435",36,0,0,2,38
1668530,1267982,2023-03-01,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1668530,1275920,2023-03-09,Senate,"Senate Third Reading: Passed Roll Call # 51",25,13,0,0,38
1668530,1331756,2023-05-16,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
1668530,1345553,2023-06-20,House,"House Third Reading: Given Immediate Effect Roll Call # 172",56,53,0,0,109
1668726,1270756,2023-03-07,Senate,"Reported Favorably With Substitute S-2",5,0,0,0,5
1668726,1272498,2023-03-09,Senate,"Senate Third Reading: Passed Roll Call # 52",38,0,0,0,38
1668726,1327465,2023-05-10,House,"Reported With Recommendation With Substitute H-1",13,0,0,0,13
1668726,1331800,2023-05-18,House,"House Third Reading: Given Immediate Effect Roll Call # 118",103,4,0,0,107
1668726,1342280,2023-06-06,Senate,"Senate Third Reading: Roll Call: Roll Call # 322",38,0,0,0,38
1669095,1312186,2023-03-07,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
1669095,1330352,2023-05-11,House,"House Third Reading: Given Immediate Effect Roll Call # 98",94,13,0,0,107
1677271,1270744,2023-03-02,Senate,"Reported Favorably Without Amendment",6,4,0,0,10
1677271,1271527,2023-03-08,Senate,"Senate Third Reading: Passed Roll Call # 40",20,18,0,0,38
1677337,1469811,2024-12-05,Senate,"Reported Favorably With Substitute S-3",10,0,0,0,10
1677337,1469963,2024-12-10,House,"House Third Reading: Given Immediate Effect Roll Call # 379",58,51,0,0,109
1677408,1291175,2023-03-02,Senate,"Reported Favorably Without Amendment",6,4,0,0,10
1677482,1330760,2023-01-25,House,"Reported With Recommendation Without Amendment",22,0,0,0,22
1677551,1269141,2023-03-02,Senate,"Reported Favorably Without Amendment",6,4,0,0,10
1677551,1271513,2023-03-08,Senate,"Senate Third Reading: Passed Roll Call # 39",20,18,0,0,38
1678020,1277155,2023-03-15,House,"Reported With Recommendation With Substitute H-1",8,3,0,0,11
1678020,1277156,2023-03-16,House,"House Third Reading: Given Immediate Effect Roll Call # 26",85,19,0,0,104
1678020,1281014,2023-03-21,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 102",35,1,0,2,38
1682472,1277043,2023-03-15,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1682472,1277044,2023-03-16,House,"House Third Reading: Given Immediate Effect Roll Call # 31",96,7,0,0,103
1682472,1306379,2023-04-19,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 119",36,2,0,0,38
1682706,1300851,2023-04-11,House,"Reported With Recommendation For Referral To Committee On Judiciary",13,0,0,0,13
1682944,1312324,2023-03-16,House,"Reported With Recommendation Without Amendment",7,2,0,0,9
1682944,1345766,2023-06-20,House,"House Third Reading: Given Immediate Effect Roll Call # 181",56,53,0,0,109
1682944,1348630,2023-06-28,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1682944,1348631,2023-06-28,Senate,"Senate Third Reading: Passed Roll Call # 437",20,17,0,1,38
1683198,1357201,2023-11-07,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1683198,1397077,2023-11-08,Senate,"Senate Third Reading: Passed Roll Call # 703",35,0,0,3,38
1683384,1357206,2023-11-07,Senate,"Reported Favorably With Substitute S-2",10,0,0,0,10
1683384,1403832,2023-11-08,Senate,"Senate Third Reading: Passed Roll Call # 702",35,0,0,3,38
1683574,1283642,2023-03-23,Senate,"Senate Third Reading: Passed Roll Call # 108",28,10,0,0,38
1683574,1295940,2023-03-22,Senate,"Reported Favorably With Substitute S-1",12,0,0,0,12
1683574,1345757,2023-06-20,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1683574,1355531,2023-09-27,House,"House Third Reading: Given Immediate Effect Roll Call # 318",75,35,0,0,110
1688718,1356869,2023-10-10,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
1688718,1357039,2023-11-02,House,"House Third Reading: Given Immediate Effect Roll Call # 476",106,3,0,0,109
1689184,1306525,2023-03-22,House,"Reported With Recommendation Without Amendment",5,0,0,0,5
1689184,1309335,2023-04-20,House,"House Third Reading: Given Immediate Effect Roll Call # 61",106,0,0,0,106
1689671,1315808,2023-04-27,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
1689671,1331664,2023-05-17,Senate,"Senate Third Reading: Passed Roll Call # 305",37,1,0,0,38
1689671,1344666,2023-06-14,House,"House Third Reading: Given Immediate Effect Roll Call # 147",105,4,0,0,109
1689928,1443435,2024-05-15,House,"Reported With Recommendation With Substitute H-3",7,5,0,0,12
1689928,1463234,2024-06-27,House,"House Third Reading: Given Immediate Effect Roll Call # 262",57,53,0,0,110
1689928,1463235,2024-06-27,House,"House Third Reading: Given Immediate Effect Roll Call # 272",56,54,0,0,110
1689928,1468541,2024-10-09,Senate,"Reported Favorably Without Amendment",8,3,0,0,11
1689928,1470981,2024-12-11,Senate,"Senate Third Reading: Passed Roll Call # 490",20,16,0,2,38
1690261,1277195,2023-03-15,House,"Reported With Recommendation With Substitute H-1",9,1,0,0,10
1690261,1277196,2023-03-16,House,"House Third Reading: Given Immediate Effect Roll Call # 28",81,22,0,0,103
1690335,1300745,2023-04-11,House,"Reported With Recommendation With Amendment(s)",12,0,0,0,12
1690335,1304520,2023-04-13,House,"House Third Reading: Given Immediate Effect Roll Call # 56",103,4,0,0,107
1690600,1277183,2023-03-15,House,"Reported With Recommendation With Substitute H-1",9,1,0,0,10
1690600,1277184,2023-03-16,House,"House Third Reading: Given Immediate Effect Roll Call # 27",80,23,0,0,103
1690600,1312221,2023-04-26,House,"House Third Reading: Roll Call # 64",85,23,0,0,108
1690600,1317124,2023-04-27,Senate,"Senate Third Reading: Roll Call: Roll Call # 138",32,5,0,1,38
1690600,1328921,2023-04-20,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 131",33,4,0,1,38
1690789,1443445,2024-05-15,House,"Reported With Recommendation With Substitute H-4",7,5,0,0,12
1690789,1463218,2024-06-27,House,"House Third Reading: Given Immediate Effect Roll Call # 261",56,54,0,0,110
1690789,1468608,2024-10-09,Senate,"Reported Favorably Without Amendment",8,3,0,0,11
1690789,1470126,2024-12-11,Senate,"Senate Third Reading: Passed Roll Call # 489",20,16,0,2,38
1692000,1275024,2023-03-08,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1692000,1278153,2023-03-15,Senate,"Senate Third Reading: Passed Roll Call # 75",35,2,0,1,38
1692000,1347089,2023-06-22,House,"Reported With Recommendation Without Amendment",6,2,0,0,8
1692000,1353552,2023-06-27,House,"House Third Reading: Given Immediate Effect Roll Call # 236",61,47,0,0,108
1692005,1331693,2023-05-17,House,"Reported With Recommendation With Substitute H-1",9,7,0,0,16
1692005,1348498,2023-06-22,House,"House Third Reading: Given Immediate Effect Roll Call # 214",56,53,0,0,109
1692186,1331745,2023-05-17,House,"Reported With Recommendation With Substitute H-1",10,1,0,0,11
1692756,1331746,2023-05-18,House,"Reported With Recommendation Without Amendment",14,3,0,0,17
1692756,1332940,2023-05-24,House,"House Third Reading: Given Immediate Effect Roll Call # 122",70,37,0,0,107
1692756,1355900,2023-10-05,Senate,"Reported Favorably With Substitute S-1",10,0,0,0,10
1692756,1355901,2023-10-11,Senate,"Senate Third Reading: Passed Roll Call # 519",36,2,0,0,38
1692756,1355941,2023-10-12,House,"House Third Reading: Roll Call # 347",72,38,0,0,110
1697562,1274903,2023-03-08,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
1697562,1276869,2023-03-15,Senate,"Senate Third Reading: Passed Roll Call # 77",37,0,0,1,38
1697562,1354934,2023-09-06,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1697562,1356497,2023-10-19,Senate,"Senate Third Reading: Roll Call: Roll Call # 548",38,0,0,0,38
1697562,1362855,2023-10-18,House,"House Third Reading: Given Immediate Effect Roll Call # 381",86,24,0,0,110
1697651,1355912,2023-10-05,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1697651,1356204,2023-10-18,Senate,"Senate Third Reading: Passed Roll Call # 537",37,1,0,0,38
1697651,1390438,2024-02-14,House,"Reported With Recommendation Without Amendment",19,0,0,0,19
1697651,1397455,2024-02-27,House,"House Third Reading: Given Immediate Effect Roll Call # 14",87,18,0,0,105
1697741,1298541,2023-04-11,Senate,"Reported Favorably Without Amendment",5,1,0,0,6
1697741,1312941,2023-04-19,Senate,"Senate Third Reading: Passed Roll Call # 123",29,9,0,0,38
1697741,1348048,2023-06-14,House,"Reported With Recommendation Without Amendment",9,1,0,0,10
1697741,1348668,2023-06-28,House,"House Third Reading: Given Immediate Effect Roll Call # 265",82,26,0,0,108
1697785,1356110,2023-10-05,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1697785,1356199,2023-10-18,Senate,"Senate Third Reading: Passed Roll Call # 538",37,1,0,0,38
1697785,1390426,2024-02-14,House,"Reported With Recommendation Without Amendment",19,0,0,0,19
1697785,1397461,2024-02-27,House,"House Third Reading: Given Immediate Effect Roll Call # 15",88,17,0,0,105
1697910,1357608,2023-11-09,House,"House Third Reading: Given Immediate Effect Roll Call # 566",107,0,0,0,107
1699609,1298871,2023-04-11,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1699609,1305889,2023-04-19,Senate,"Senate Third Reading: Passed Roll Call # 124",38,0,0,0,38
1699609,1346517,2023-05-30,House,"Reported With Recommendation Without Amendment",16,0,0,0,16
1699609,1353579,2023-06-27,House,"House Third Reading: Given Immediate Effect Roll Call # 228",104,4,0,0,108
1701365,1470746,2024-12-13,Senate,"Senate Third Reading: Passed Roll Call # 600",33,0,0,5,38
1701470,1265103,2023-02-22,Senate,"Reported Favorably With Substitute S-1",6,1,0,0,7
1701470,1291362,2023-03-07,Senate,"Senate Third Reading: Passed Roll Call # 34",28,10,0,0,38
1701470,1306356,2023-04-11,House,"Reported With Recommendation Without Amendment",9,1,0,0,10
1701470,1312286,2023-04-20,House,"House Third Reading: Given Immediate Effect Roll Call # 62",61,45,0,0,106
1707994,1355216,2023-09-26,House,"Reported With Recommendation With Substitute H-4",6,4,0,0,10
1707994,1356603,2023-10-25,House,"House Third Reading: Given Immediate Effect Roll Call # 407",63,46,0,0,109
1707994,1357275,2023-11-08,Senate,"Reported Favorably With Substitute S-1",9,2,0,0,11
1708037,1470651,2024-12-10,House,"House Third Reading: Given Immediate Effect Roll Call # 388",94,15,0,0,109
1708119,1306380,2023-04-19,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
1708119,1318321,2023-05-03,House,"House Third Reading: Given Immediate Effect Roll Call # 79",94,14,0,0,108
1708119,1342216,2023-06-08,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
1708119,1348755,2023-06-28,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 417",37,0,0,1,38
1708200,1356407,2023-09-26,House,"Reported With Recommendation With Substitute H-3",6,4,0,0,10
1708200,1356602,2023-10-25,House,"House Third Reading: Given Immediate Effect Roll Call # 408",62,47,0,0,109
1708200,1357313,2023-11-08,Senate,"Reported Favorably With Substitute S-1",9,2,0,0,11
1708234,1346675,2023-06-20,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1708234,1353576,2023-06-27,House,"House Third Reading: Given Immediate Effect Roll Call # 232",106,2,0,0,108
1708234,1357145,2023-11-07,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
1708234,1400040,2023-11-09,Senate,"Senate Third Reading: Passed Roll Call # 715",37,0,0,1,38
1708282,1469973,2024-12-10,House,"House Third Reading: Given Immediate Effect Roll Call # 389",93,16,0,0,109
1708297,1301377,2023-03-23,House,"Reported With Recommendation With Substitute H-2",7,2,0,0,9
1708764,1363322,2023-10-05,House,"Reported With Recommendation With Substitute H-1",18,0,0,0,18
1708764,1402365,2024-02-21,House,"House Third Reading: Given Immediate Effect Roll Call # 13",104,2,0,0,106
1708764,1413215,2024-03-14,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1708764,1443760,2024-05-15,Senate,"Senate Third Reading: Passed Roll Call # 193",36,0,0,2,38
1710620,1277247,2023-03-14,Senate,"Reported Favorably With Substitute S-1",5,2,0,0,7
1710620,1278625,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 90",20,17,0,1,38
1710620,1300261,2023-04-12,House,"Reported With Recommendation With Substitute H-5",8,5,0,0,13
1710620,1301413,2023-04-13,House,"House Third Reading: Given Immediate Effect Roll Call # 55",56,51,0,0,107
1710620,1319863,2023-04-19,Senate,"Senate Third Reading: Roll Call: Roll Call # 118",20,17,0,1,38
1710665,1277288,2023-03-14,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1710665,1278558,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 92",20,17,0,1,38
1710665,1319930,2023-04-12,House,"Reported With Recommendation With Substitute H-2",8,5,0,0,13
1710693,1277101,2023-03-14,Senate,"Reported Favorably With Substitute S-2",5,2,0,0,7
1710693,1278569,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 84",20,17,0,1,38
1710693,1282224,2023-03-22,House,"Reported With Recommendation With Substitute H-1",7,5,0,0,12
1710693,1284705,2023-03-23,Senate,"Senate Third Reading: Roll Call: Roll Call # 113",20,18,0,0,38
1710693,1347157,2023-03-22,House,"House Third Reading: Given Immediate Effect Roll Call # 46",61,47,0,0,108
1710718,1277096,2023-03-14,Senate,"Reported Favorably With Substitute S-2",5,2,0,0,7
1710718,1277924,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 80",20,17,0,1,38
1710769,1277301,2023-03-14,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1710769,1278862,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 88",22,15,0,1,38
1710769,1282608,2023-03-22,House,"Reported With Recommendation Without Amendment",7,5,0,0,12
1710769,1347144,2023-03-22,House,"House Third Reading: Given Immediate Effect Roll Call # 49",64,44,0,0,108
1710797,1312418,2023-04-25,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1710797,1319155,2023-05-04,Senate,"Senate Third Reading: Passed Roll Call # 149",38,0,0,0,38
1710797,1345482,2023-06-13,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1710797,1346109,2023-06-21,House,"House Third Reading: Given Immediate Effect Roll Call # 194",105,4,0,0,109
1710822,1277198,2023-03-14,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1710822,1278499,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 91",20,17,0,1,38
1710822,1312202,2023-04-12,House,"Reported With Recommendation Without Amendment",8,5,0,0,13
1710876,1312350,2023-04-25,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1710876,1319176,2023-05-04,Senate,"Senate Third Reading: Passed Roll Call # 148",37,1,0,0,38
1710876,1345370,2023-06-13,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1710876,1347657,2023-06-21,House,"House Third Reading: Given Immediate Effect Roll Call # 193",105,4,0,0,109
1710900,1276944,2023-03-14,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1710900,1278103,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 87",22,15,0,1,38
1710900,1282218,2023-03-22,House,"Reported With Recommendation Without Amendment",7,5,0,0,12
1710900,1347164,2023-03-22,House,"House Third Reading: Given Immediate Effect Roll Call # 48",64,44,0,0,108
1710927,1312183,2023-04-25,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1710927,1319204,2023-05-04,Senate,"Senate Third Reading: Passed Roll Call # 155",38,0,0,0,38
1710927,1345731,2023-06-13,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1710927,1347652,2023-06-21,House,"House Third Reading: Given Immediate Effect Roll Call # 200",105,4,0,0,109
1710979,1276904,2023-03-14,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1710979,1278580,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 82",20,17,0,1,38
1711006,1276952,2023-03-14,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1711006,1278573,2023-03-16,Senate,"Senate Third Reading: Passed Roll Call # 81",20,17,0,1,38
1711031,1312199,2023-04-25,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1711031,1318826,2023-05-04,Senate,"Senate Third Reading: Passed Roll Call # 151",38,0,0,0,38
1711031,1342213,2023-06-08,House,"Reported With Recommendation Without Amendment",18,0,0,0,18
1711031,1347783,2023-06-21,House,"House Third Reading: Given Immediate Effect Roll Call # 196",105,4,0,0,109
1711084,1309969,2023-04-25,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1711084,1319189,2023-05-04,Senate,"Senate Third Reading: Passed Roll Call # 153",38,0,0,0,38
1711084,1345359,2023-06-08,House,"Reported With Recommendation With Substitute H-1",18,0,0,0,18
1711084,1350110,2023-06-27,Senate,"Senate Third Reading: Roll Call: Roll Call # 386",37,0,0,1,38
1711084,1353098,2023-06-21,House,"House Third Reading: Given Immediate Effect Roll Call # 198",105,4,0,0,109
