bill_id,people_id,position
1655648,24349,5
1655648,24350,7
1655648,24351,15
1655648,24352,18
1655648,24353,19
1655648,24354,25
1655648,24355,29
1655648,24356,32
1655648,24357,33
1655648,24358,34
1655648,24360,55
1655648,24361,56
1655648,24362,61
1655648,24363,64
1655648,24364,52
1655649,18767,70
1655649,20367,23
1655649,20419,39
1655649,20643,8
1655649,20644,12
1655649,20645,15
1655649,20646,14
1655649,20651,31
1655649,20660,38
1655649,20662,42
1655649,20663,47
1655649,20666,52
1655649,20667,62
1655649,20669,66
1655649,20673,1
1655649,20676,73
1655649,21281,29
1655649,21624,48
1655649,22461,6
1655649,22462,9
1655649,22463,10
1655649,22464,11
1655649,22468,24
1655649,22469,40
1655649,22470,46
1655649,22473,53
1655649,22474,56
1655649,22475,57
1655649,22476,61
1655649,22480,68
1655649,22481,71
1655649,22482,74
1655649,22747,50
1655649,23142,27
1655649,23143,32
1655649,24270,65
1655649,24313,3
1655649,24315,13
1655649,24317,16
1655649,24318,17
1655649,24319,20
1655649,24320,21
1655649,24321,22
1655649,24322,25
1655649,24323,28
1655649,24324,33
1655649,24327,41
1655649,24330,43
1655649,24331,44
1655649,24332,45
1655649,24333,49
1655649,24334,51
1655649,24336,54
1655649,24337,60
1655649,24338,63
1655649,24340,69
1655649,24342,72
1655649,24347,2
1655649,24348,4
1655649,24349,5
1655649,24350,7
1655649,24352,18
1655649,24353,19
1655649,24354,26
1655649,24355,30
1655649,24356,34
1655649,24357,35
1655649,24358,36
1655649,24359,37
1655649,24360,58
1655649,24361,59
1655649,24362,64
1655649,24363,67
1655649,24364,55
1655650,18767,67
1655650,20367,21
1655650,20419,36
1655650,20643,7
1655650,20645,13
1655650,20646,12
1655650,20651,29
1655650,20660,35
1655650,20662,39
1655650,20663,44
1655650,20666,49
1655650,20667,59
1655650,20669,63
1655650,20676,70
1655650,21281,27
1655650,21624,45
1655650,22461,1
1655650,22462,8
1655650,22463,9
1655650,22464,10
1655650,22468,22
1655650,22469,37
1655650,22470,43
1655650,22473,50
1655650,22474,53
1655650,22475,54
1655650,22476,58
1655650,22480,65
1655650,22481,68
1655650,22482,71
1655650,22747,47
1655650,23142,25
1655650,23143,30
1655650,24270,62
1655650,24313,3
1655650,24315,11
1655650,24317,14
1655650,24318,15
1655650,24319,18
1655650,24320,19
1655650,24321,20
1655650,24322,23
1655650,24323,26
1655650,24324,31
1655650,24327,38
1655650,24330,40
1655650,24331,41
1655650,24332,42
1655650,24333,46
1655650,24334,48
1655650,24336,51
1655650,24337,57
1655650,24338,60
1655650,24340,66
1655650,24342,69
1655650,24347,2
1655650,24348,4
1655650,24349,5
1655650,24350,6
1655650,24352,16
1655650,24353,17
1655650,24354,24
1655650,24355,28
1655650,24356,32
1655650,24357,33
1655650,24358,34
1655650,24360,55
1655650,24361,56
1655650,24362,61
1655650,24363,64
1655650,24364,52
1656277,20668,1
1656295,20668,1
1656317,20368,40
1656317,20645,1
1656317,20646,10
1656317,20651,8
1656317,20653,36
1656317,20657,15
1656317,20666,39
1656317,20667,26
1656317,20669,49
1656317,20670,38
1656317,20674,43
1656317,21624,51
1656317,21698,50
1656317,22463,18
1656317,22464,3
1656317,22470,32
1656317,22471,20
1656317,22473,48
1656317,22474,11
1656317,22476,27
1656317,22477,47
1656317,22481,35
1656317,22482,41
1656317,22748,19
1656317,23142,22
1656317,24313,13
1656317,24315,21
1656317,24316,37
1656317,24317,52
1656317,24318,29
1656317,24319,34
1656317,24320,45
1656317,24321,9
1656317,24322,46
1656317,24323,33
1656317,24324,44
1656317,24325,24
1656317,24326,12
1656317,24327,28
1656317,24328,42
1656317,24329,25
1656317,24330,2
1656317,24331,7
1656317,24332,5
1656317,24334,14
1656317,24335,31
1656317,24336,6
1656317,24338,30
1656317,24339,4
1656317,24340,17
1656317,24341,16
1656317,24342,23
1656337,24318,1
1656358,11179,13
1656358,11184,15
1656358,14517,20
1656358,14536,18
1656358,17064,12
1656358,17308,3
1656358,17385,4
1656358,18742,17
1656358,18749,9
1656358,19206,16
1656358,19699,2
1656358,20647,6
1656358,20693,5
1656358,20798,8
1656358,21022,10
1656358,21042,14
1656358,22466,11
1656358,24343,1
1656358,24345,7
1656358,24346,19
1656385,11179,19
1656385,11184,12
1656385,14517,18
1656385,14536,16
1656385,17064,11
1656385,17308,4
1656385,17385,5
1656385,18742,15
1656385,18749,1
1656385,19206,13
1656385,19699,20
1656385,20647,7
1656385,20693,2
1656385,20798,6
1656385,21022,9
1656385,21042,3
1656385,22466,10
1656385,24343,14
1656385,24345,8
1656385,24346,17
1656407,18740,1
1656430,20668,1
1656453,22459,1
1656476,17385,1
1656502,11179,3
1656502,11184,14
1656502,14517,19
1656502,14536,17
1656502,17064,12
1656502,17308,5
1656502,17385,4
1656502,18742,1
1656502,18749,9
1656502,19206,15
1656502,19699,20
1656502,20647,2
1656502,20693,6
1656502,20798,7
1656502,21022,10
1656502,21042,13
1656502,22466,11
1656502,24343,16
1656502,24345,8
1656502,24346,18
1656522,22459,2
1656522,24337,1
1656542,18740,1
1656567,11184,3
1656567,17064,6
1656567,18749,4
1656567,20798,1
1656567,21042,2
1656567,22466,5
1656587,11179,14
1656587,11184,9
1656587,14517,11
1656587,14536,13
1656587,17064,7
1656587,17308,6
1656587,17385,2
1656587,18742,4
1656587,18749,18
1656587,19206,5
1656587,19699,19
1656587,20647,10
1656587,20693,20
1656587,20798,15
1656587,21022,3
1656587,21042,12
1656587,22466,17
1656587,24343,8
1656587,24345,1
1656587,24346,16
1656609,20670,2
1656609,21624,4
1656609,22463,6
1656609,22481,1
1656609,24317,5
1656609,24341,3
1656638,20367,2
1656638,24333,1
1656659,18740,1
1656684,20368,44
1656684,20644,3
1656684,20646,13
1656684,20651,11
1656684,20653,40
1656684,20657,18
1656684,20666,43
1656684,20667,1
1656684,20669,52
1656684,20670,42
1656684,20674,49
1656684,20675,2
1656684,21624,27
1656684,21698,50
1656684,22463,22
1656684,22464,5
1656684,22470,35
1656684,22471,20
1656684,22473,54
1656684,22474,14
1656684,22476,28
1656684,22477,53
1656684,22481,39
1656684,22482,46
1656684,22748,24
1656684,23142,30
1656684,24313,16
1656684,24314,45
1656684,24315,23
1656684,24316,41
1656684,24317,33
1656684,24318,31
1656684,24319,38
1656684,24320,10
1656684,24321,12
1656684,24322,51
1656684,24323,37
1656684,24324,47
1656684,24325,26
1656684,24326,15
1656684,24327,29
1656684,24328,48
1656684,24329,36
1656684,24330,7
1656684,24331,6
1656684,24332,9
1656684,24334,17
1656684,24335,34
1656684,24336,8
1656684,24338,32
1656684,24339,4
1656684,24340,21
1656684,24341,19
1656684,24342,25
1656706,20368,9
1656706,20646,7
1656706,20651,16
1656706,20657,23
1656706,20666,3
1656706,20667,41
1656706,20669,46
1656706,20670,2
1656706,20674,38
1656706,20675,1
1656706,21624,43
1656706,21698,45
1656706,22463,30
1656706,22464,28
1656706,22470,24
1656706,22471,40
1656706,22473,35
1656706,22474,37
1656706,22476,39
1656706,22477,34
1656706,22482,11
1656706,22748,29
1656706,23142,20
1656706,24314,10
1656706,24315,4
1656706,24316,5
1656706,24317,44
1656706,24318,12
1656706,24322,26
1656706,24323,33
1656706,24324,15
1656706,24325,21
1656706,24326,13
1656706,24327,31
1656706,24328,17
1656706,24330,14
1656706,24331,25
1656706,24332,6
1656706,24334,18
1656706,24335,8
1656706,24336,22
1656706,24338,27
1656706,24339,32
1656706,24340,19
1656706,24341,42
1656706,24342,36
1656732,20368,10
1656732,20646,8
1656732,20651,16
1656732,20657,25
1656732,20666,1
1656732,20667,41
1656732,20669,47
1656732,20670,4
1656732,20675,5
1656732,21624,43
1656732,21698,46
1656732,22463,45
1656732,22464,35
1656732,22470,26
1656732,22471,40
1656732,22473,36
1656732,22474,38
1656732,22476,39
1656732,22477,34
1656732,22481,2
1656732,22482,12
1656732,22748,29
1656732,23142,21
1656732,24314,11
1656732,24315,6
1656732,24316,3
1656732,24317,44
1656732,24318,13
1656732,24320,23
1656732,24322,28
1656732,24323,33
1656732,24324,15
1656732,24325,22
1656732,24326,14
1656732,24327,31
1656732,24328,17
1656732,24330,19
1656732,24331,27
1656732,24332,7
1656732,24334,18
1656732,24335,9
1656732,24336,24
1656732,24338,30
1656732,24339,32
1656732,24340,20
1656732,24341,42
1656732,24342,37
1656753,20368,10
1656753,20645,49
1656753,20646,8
1656753,20648,50
1656753,20651,17
1656753,20653,53
1656753,20657,24
1656753,20666,3
1656753,20667,41
1656753,20669,46
1656753,20670,5
1656753,20674,39
1656753,20675,6
1656753,21624,43
1656753,21698,45
1656753,22463,37
1656753,22464,34
1656753,22470,23
1656753,22471,40
1656753,22473,35
1656753,22474,26
1656753,22476,38
1656753,22477,32
1656753,22481,4
1656753,22482,12
1656753,22748,25
1656753,23142,21
1656753,24313,47
1656753,24314,11
1656753,24315,48
1656753,24316,2
1656753,24317,44
1656753,24318,13
1656753,24319,51
1656753,24320,52
1656753,24322,28
1656753,24323,33
1656753,24324,16
1656753,24325,1
1656753,24326,14
1656753,24327,30
1656753,24328,18
1656753,24329,54
1656753,24330,15
1656753,24331,27
1656753,24332,7
1656753,24334,19
1656753,24335,9
1656753,24336,22
1656753,24338,29
1656753,24339,31
1656753,24340,20
1656753,24341,42
1656753,24342,36
1656778,20368,39
1656778,20646,10
1656778,20651,11
1656778,20653,35
1656778,20657,14
1656778,20666,38
1656778,20667,26
1656778,20669,49
1656778,20670,37
1656778,20674,42
1656778,21624,47
1656778,21698,50
1656778,22463,18
1656778,22464,5
1656778,22470,32
1656778,22471,20
1656778,22473,46
1656778,22474,9
1656778,22476,27
1656778,22477,45
1656778,22481,1
1656778,22482,40
1656778,22748,19
1656778,23142,28
1656778,24313,13
1656778,24315,21
1656778,24316,36
1656778,24317,51
1656778,24318,30
1656778,24319,34
1656778,24320,7
1656778,24321,48
1656778,24322,44
1656778,24323,33
1656778,24324,41
1656778,24325,25
1656778,24326,12
1656778,24327,29
1656778,24328,43
1656778,24329,23
1656778,24330,2
1656778,24331,3
1656778,24332,6
1656778,24334,15
1656778,24335,31
1656778,24336,4
1656778,24338,24
1656778,24339,8
1656778,24340,16
1656778,24341,17
1656778,24342,22
1656800,20675,1
1656822,11179,12
1656822,11184,13
1656822,14517,19
1656822,14536,17
1656822,17064,11
1656822,17308,1
1656822,17385,7
1656822,18742,16
1656822,18749,8
1656822,19206,14
1656822,19699,20
1656822,20647,4
1656822,20693,5
1656822,20798,3
1656822,21022,9
1656822,21042,2
1656822,22466,10
1656822,24343,15
1656822,24345,6
1656822,24346,18
1656845,19699,1
1656872,20675,1
1656894,19699,1
1656914,21281,1
1656935,11179,2
1656935,11184,13
1656935,14517,19
1656935,14536,17
1656935,17064,11
1656935,17308,3
1656935,17385,1
1656935,18742,16
1656935,18749,8
1656935,19206,14
1656935,19699,20
1656935,20647,6
1656935,20693,4
1656935,20798,5
1656935,21022,9
1656935,21042,12
1656935,22466,10
1656935,24343,15
1656935,24345,7
1656935,24346,18
1660613,22414,1
1660704,11183,1
1660788,11179,3
1660788,11184,1
1660788,17064,4
1660788,17308,5
1660788,18742,9
1660788,19699,2
1660788,20647,8
1660788,20693,6
1660788,20798,12
1660788,21022,14
1660788,21042,13
1660788,22466,7
1660788,24343,10
1660788,24346,11
1660877,11183,1
1660965,22414,1
1661054,11183,4
1661054,11185,8
1661054,14529,6
1661054,14538,3
1661054,17094,1
1661054,17096,5
1661054,18740,2
1661054,18750,7
1661146,14529,4
1661146,14538,3
1661146,17094,1
1661146,18740,2
1661237,11183,4
1661237,14529,6
1661237,14538,3
1661237,17094,1
1661237,17096,5
1661237,18740,2
1661237,18750,7
1661328,11179,8
1661328,11184,5
1661328,14529,11
1661328,14536,2
1661328,17064,1
1661328,17308,14
1661328,17385,4
1661328,20693,6
1661328,20798,10
1661328,21022,13
1661328,21042,3
1661328,22466,12
1661328,24343,9
1661328,24346,7
1661416,11184,2
1661416,17064,3
1661416,18749,5
1661416,19206,8
1661416,19699,4
1661416,20647,7
1661416,20693,1
1661416,20798,10
1661416,21022,6
1661416,21042,9
1661509,11179,9
1661509,11184,11
1661509,14517,3
1661509,14536,17
1661509,17064,6
1661509,17308,8
1661509,17385,13
1661509,18742,4
1661509,19206,15
1661509,19699,1
1661509,20647,7
1661509,20798,14
1661509,21022,12
1661509,21042,2
1661509,22466,5
1661509,24343,10
1661509,24346,16
1662046,20368,44
1662046,20644,43
1662046,20645,8
1662046,20646,41
1662046,20651,9
1662046,20653,46
1662046,20657,18
1662046,20662,22
1662046,20666,3
1662046,20667,45
1662046,20669,7
1662046,21624,28
1662046,21698,30
1662046,22463,35
1662046,22464,15
1662046,22470,25
1662046,22471,27
1662046,22473,2
1662046,22474,48
1662046,22476,10
1662046,22477,11
1662046,22481,17
1662046,22482,16
1662046,22748,40
1662046,23142,21
1662046,24313,42
1662046,24314,20
1662046,24315,31
1662046,24316,24
1662046,24317,34
1662046,24318,4
1662046,24319,14
1662046,24320,37
1662046,24322,5
1662046,24323,47
1662046,24324,13
1662046,24325,23
1662046,24326,1
1662046,24329,29
1662046,24331,32
1662046,24332,26
1662046,24334,33
1662046,24335,12
1662046,24336,36
1662046,24338,19
1662046,24340,6
1662046,24341,39
1662046,24342,38
1664890,14536,5
1664890,17064,6
1664890,17308,3
1664890,19699,1
1664890,20693,2
1664890,22466,4
1664930,22414,1
1664974,11179,10
1664974,17064,7
1664974,17308,3
1664974,17385,2
1664974,18749,11
1664974,19206,6
1664974,20647,4
1664974,20693,5
1664974,21022,8
1664974,21042,1
1664974,22466,14
1664974,24343,13
1664974,24345,9
1664974,24346,12
1665014,20368,6
1665014,20669,12
1665014,22461,3
1665014,22470,8
1665014,22474,10
1665014,22481,14
1665014,22748,7
1665014,23142,5
1665014,24314,2
1665014,24322,4
1665014,24324,1
1665014,24335,9
1665014,24337,11
1665014,24340,13
1665057,11179,7
1665057,17064,1
1665057,17308,3
1665057,19699,5
1665057,20693,2
1665057,21042,4
1665057,24346,6
1665100,20368,6
1665100,20645,1
1665100,20651,5
1665100,22470,8
1665100,22474,10
1665100,22481,14
1665100,22748,7
1665100,23142,4
1665100,24314,2
1665100,24322,3
1665100,24335,9
1665100,24339,11
1665100,24340,12
1665100,24341,13
1665141,19699,1
1665182,14536,5
1665182,17064,6
1665182,17308,3
1665182,19699,1
1665182,20693,2
1665182,22466,4
1665228,20368,9
1665228,20651,8
1665228,20669,16
1665228,22461,4
1665228,22470,12
1665228,22474,14
1665228,22481,19
1665228,22748,10
1665228,23142,7
1665228,24314,2
1665228,24322,6
1665228,24326,1
1665228,24328,11
1665228,24335,13
1665228,24339,15
1665228,24340,17
1665228,24341,18
1665228,24349,3
1665228,24350,5
1665270,20368,8
1665270,20651,7
1665270,20669,15
1665270,22461,3
1665270,22470,10
1665270,22474,12
1665270,22481,17
1665270,22748,9
1665270,23142,6
1665270,24314,2
1665270,24321,1
1665270,24322,5
1665270,24335,11
1665270,24337,13
1665270,24339,14
1665270,24340,16
1665270,24350,4
1665311,20368,7
1665311,20651,6
1665311,22470,9
1665311,22481,14
1665311,22748,8
1665311,23142,5
1665311,24314,2
1665311,24320,1
1665311,24322,4
1665311,24335,10
1665311,24339,11
1665311,24340,12
1665311,24341,13
1665311,24349,3
1665352,11183,1
1665429,10833,1
1665474,10833,1
1665522,18767,1
1665576,10833,1
1665623,20666,2
1665623,22463,3
1665623,22482,1
1665672,18767,1
1665725,20644,24
1665725,20646,20
1665725,20648,15
1665725,20651,7
1665725,20653,9
1665725,20669,29
1665725,20674,36
1665725,21624,3
1665725,22463,25
1665725,22471,32
1665725,22473,35
1665725,22474,1
1665725,22475,2
1665725,22476,16
1665725,22481,28
1665725,22482,31
1665725,23142,21
1665725,24313,13
1665725,24314,19
1665725,24318,27
1665725,24319,11
1665725,24320,12
1665725,24321,30
1665725,24322,5
1665725,24323,23
1665725,24326,18
1665725,24327,17
1665725,24328,34
1665725,24329,14
1665725,24331,33
1665725,24335,8
1665725,24336,10
1665725,24338,26
1665725,24339,22
1665725,24340,4
1665725,24341,6
1665774,10833,1
1665823,20368,6
1665823,20651,5
1665823,22470,8
1665823,22481,12
1665823,24314,2
1665823,24322,4
1665823,24328,7
1665823,24329,1
1665823,24335,9
1665823,24339,10
1665823,24340,11
1665823,24349,3
1665874,20666,2
1665874,22463,1
1665874,22482,3
1665924,10833,1
1665972,20367,1
1666025,20368,5
1666025,20651,4
1666025,22470,7
1666025,22474,9
1666025,22481,12
1666025,24314,2
1666025,24322,3
1666025,24328,6
1666025,24329,1
1666025,24335,8
1666025,24339,10
1666025,24340,11
1666075,21698,1
1666123,18767,1
1666177,20667,1
1666225,20653,12
1666225,20669,15
1666225,21624,22
1666225,21698,25
1666225,22463,17
1666225,22471,23
1666225,22473,20
1666225,22474,14
1666225,22482,21
1666225,24314,1
1666225,24315,3
1666225,24318,4
1666225,24321,24
1666225,24323,8
1666225,24325,18
1666225,24326,9
1666225,24330,6
1666225,24332,10
1666225,24335,11
1666225,24336,7
1666225,24338,13
1666225,24339,5
1666225,24340,2
1666225,24341,16
1666225,24342,19
1668133,17064,3
1668133,17308,6
1668133,18740,2
1668133,19206,8
1668133,20647,1
1668133,20693,7
1668133,21022,5
1668133,21042,4
1668133,24346,9
1668229,11179,12
1668229,11184,15
1668229,14517,2
1668229,14536,6
1668229,17064,11
1668229,17308,8
1668229,17385,3
1668229,18742,1
1668229,18749,4
1668229,19206,18
1668229,19699,20
1668229,20647,9
1668229,20693,14
1668229,20798,16
1668229,21022,7
1668229,21042,10
1668229,22466,19
1668229,24343,17
1668229,24345,5
1668229,24346,13
1668329,19206,1
1668430,22414,1
1668530,11179,1
1668530,11184,7
1668530,14536,14
1668530,17064,2
1668530,17308,6
1668530,17385,15
1668530,19206,4
1668530,19699,16
1668530,20693,8
1668530,20798,5
1668530,21022,3
1668530,21042,10
1668530,22414,9
1668530,22466,13
1668530,24343,11
1668530,24346,12
1668628,17064,3
1668628,18740,2
1668628,19206,4
1668628,20647,1
1668726,19206,1
1668726,20693,2
1668733,20368,1
1668733,20644,2
1668733,20653,8
1668733,22464,9
1668733,22482,7
1668733,24313,4
1668733,24319,6
1668733,24340,3
1668733,24342,5
1668914,20665,1
1669095,20368,29
1669095,20644,9
1669095,20645,33
1669095,20646,15
1669095,20648,26
1669095,20653,14
1669095,20667,18
1669095,20669,39
1669095,21624,35
1669095,22463,25
1669095,22471,31
1669095,22474,37
1669095,22476,36
1669095,22481,34
1669095,22482,27
1669095,22748,32
1669095,23142,8
1669095,24313,38
1669095,24314,23
1669095,24315,16
1669095,24317,30
1669095,24318,19
1669095,24319,12
1669095,24320,13
1669095,24321,24
1669095,24326,3
1669095,24327,28
1669095,24328,22
1669095,24329,20
1669095,24330,6
1669095,24331,11
1669095,24332,7
1669095,24334,1
1669095,24335,17
1669095,24338,21
1669095,24339,5
1669095,24340,2
1669095,24341,10
1669095,24358,4
1669281,20368,1
1669281,20644,2
1669281,20653,9
1669281,22464,10
1669281,22482,8
1669281,24313,4
1669281,24319,7
1669281,24339,5
1669281,24340,3
1669281,24342,6
1669466,10833,1
1669466,20668,2
1669650,20665,1
1677203,10833,32
1677203,20367,40
1677203,20419,7
1677203,20643,17
1677203,20652,30
1677203,20659,35
1677203,20660,19
1677203,20662,27
1677203,20665,22
1677203,20668,23
1677203,20676,24
1677203,21281,26
1677203,22460,12
1677203,22461,21
1677203,22462,31
1677203,22468,37
1677203,22472,14
1677203,22480,9
1677203,23143,38
1677203,24269,11
1677203,24270,16
1677203,24333,34
1677203,24337,6
1677203,24347,15
1677203,24349,8
1677203,24350,3
1677203,24351,13
1677203,24352,5
1677203,24353,18
1677203,24354,39
1677203,24355,1
1677203,24357,20
1677203,24358,10
1677203,24359,4
1677203,24361,25
1677203,24362,33
1677203,24363,36
1677203,24364,28
1677203,24366,29
1677203,24369,2
1677271,11184,16
1677271,14536,11
1677271,17064,3
1677271,17308,2
1677271,17385,15
1677271,18742,9
1677271,18749,10
1677271,19206,5
1677271,19699,4
1677271,20647,12
1677271,20693,14
1677271,20798,17
1677271,21022,8
1677271,21042,1
1677271,22466,6
1677271,24343,18
1677271,24345,7
1677271,24346,13
1677337,11179,6
1677337,11184,2
1677337,17064,8
1677337,17308,7
1677337,17385,4
1677337,18749,11
1677337,19206,12
1677337,20647,9
1677337,20693,1
1677337,20798,3
1677337,21022,5
1677337,21042,10
1677337,22466,14
1677337,24343,16
1677337,24345,15
1677337,24346,13
1677408,11184,16
1677408,14536,11
1677408,17064,1
1677408,17308,2
1677408,17385,15
1677408,18742,9
1677408,18749,10
1677408,19206,5
1677408,19699,4
1677408,20647,12
1677408,20693,14
1677408,20798,17
1677408,21022,8
1677408,21042,3
1677408,22466,6
1677408,24343,18
1677408,24345,7
1677408,24346,13
1677482,20644,1
1677482,20675,2
1677551,11184,15
1677551,14536,10
1677551,17064,3
1677551,17308,1
1677551,17385,14
1677551,18742,7
1677551,18749,9
1677551,19206,4
1677551,19699,18
1677551,20647,11
1677551,20693,13
1677551,20798,16
1677551,21022,8
1677551,21042,2
1677551,22466,5
1677551,24343,17
1677551,24345,6
1677551,24346,12
1677759,20419,2
1677759,24269,1
1677890,22460,6
1677890,24270,1
1677890,24337,5
1677890,24348,3
1677890,24355,4
1677890,24358,2
1678020,20652,4
1678020,22480,2
1678020,22747,1
1678020,24337,5
1678020,24351,3
1678151,20662,2
1678151,22468,3
1678151,24337,1
1678278,20652,3
1678278,22480,1
1678278,22747,2
1678278,24337,4
1679312,10852,5
1679312,14529,7
1679312,14538,2
1679312,17091,3
1679312,17094,4
1679312,18747,6
1679312,18750,1
1679449,2854,6
1679449,10852,10
1679449,14529,12
1679449,17094,11
1679449,17096,2
1679449,18737,4
1679449,18740,1
1679449,20654,7
1679449,20693,8
1679449,21022,9
1679449,22414,3
1679449,24345,5
1679587,10842,2
1679587,10852,3
1679587,14529,5
1679587,18747,4
1679587,18750,1
1679587,22414,6
1682128,10833,20
1682128,18767,21
1682128,20643,2
1682128,20644,24
1682128,20646,25
1682128,20653,27
1682128,20657,29
1682128,20660,19
1682128,20662,9
1682128,20668,6
1682128,22460,13
1682128,22461,7
1682128,22464,23
1682128,22468,5
1682128,22470,32
1682128,22482,41
1682128,22748,30
1682128,23142,26
1682128,23143,14
1682128,24325,28
1682128,24327,31
1682128,24333,15
1682128,24335,33
1682128,24336,34
1682128,24337,35
1682128,24338,36
1682128,24339,38
1682128,24340,39
1682128,24342,40
1682128,24347,8
1682128,24349,22
1682128,24350,3
1682128,24353,10
1682128,24354,4
1682128,24355,11
1682128,24357,1
1682128,24359,12
1682128,24361,18
1682128,24362,37
1682128,24364,17
1682128,24369,16
1682469,20643,5
1682469,20646,7
1682469,20653,8
1682469,22460,3
1682469,22461,4
1682469,22464,6
1682469,22748,9
1682469,24337,10
1682469,24349,2
1682469,24360,1
1682472,20662,4
1682472,22475,2
1682472,23143,7
1682472,24337,6
1682472,24359,3
1682472,24360,1
1682472,24366,5
1682706,18767,12
1682706,20419,10
1682706,20662,15
1682706,22460,6
1682706,22461,3
1682706,22475,2
1682706,22747,5
1682706,24269,1
1682706,24333,8
1682706,24348,13
1682706,24355,14
1682706,24359,9
1682706,24364,4
1682706,24366,11
1682706,24369,7
1682944,20645,11
1682944,20648,12
1682944,20657,1
1682944,20667,9
1682944,20669,3
1682944,22464,14
1682944,22470,8
1682944,22471,18
1682944,22474,17
1682944,22477,4
1682944,22481,5
1682944,23142,13
1682944,24316,7
1682944,24318,15
1682944,24321,19
1682944,24335,10
1682944,24339,16
1682944,24340,6
1682944,24341,2
1683198,11184,3
1683198,17064,4
1683198,17308,10
1683198,17385,8
1683198,19206,1
1683198,20647,9
1683198,20693,2
1683198,21022,6
1683198,21042,11
1683198,22466,7
1683198,24346,5
1683384,11184,3
1683384,17064,4
1683384,17308,11
1683384,17385,8
1683384,19206,2
1683384,20647,9
1683384,20693,1
1683384,21022,6
1683384,21042,12
