bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1888693,3023558,text,5290,text/html,Introduced,https://legiscan.com/MI/text/SB1027/id/3023558,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1027.htm
1888689,3023554,text,9441,text/html,Introduced,https://legiscan.com/MI/text/SB1028/id/3023554,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1028.htm
1888687,3023552,text,102326,text/html,Introduced,https://legiscan.com/MI/text/SB1029/id/3023552,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1029.htm
1888905,3024034,text,11948,text/html,Introduced,https://legiscan.com/MI/text/SB1030/id/3024034,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1030.htm
1888907,3024037,text,6680,text/html,Introduced,https://legiscan.com/MI/text/SB1031/id/3024037,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1031.htm
1888904,3024033,text,10220,text/html,Introduced,https://legiscan.com/MI/text/SB1032/id/3024033,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1032.htm
1888906,3024036,text,9468,text/html,Introduced,https://legiscan.com/MI/text/SB1033/id/3024036,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1033.htm
1888903,3024032,text,29721,text/html,Introduced,https://legiscan.com/MI/text/SB1034/id/3024032,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1034.htm
1889306,3024748,text,19082,text/html,Introduced,https://legiscan.com/MI/text/SB1035/id/3024748,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1035.htm
1889308,3024749,text,21668,text/html,Introduced,https://legiscan.com/MI/text/SB1036/id/3024749,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1036.htm
1889314,3024753,text,54201,text/html,Introduced,https://legiscan.com/MI/text/SB1037/id/3024753,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1037.htm
1889305,3024747,text,13314,text/html,Introduced,https://legiscan.com/MI/text/SB1038/id/3024747,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1038.htm
1889301,3024745,text,22983,text/html,Introduced,https://legiscan.com/MI/text/SB1039/id/3024745,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1039.htm
1889311,3024751,text,45517,text/html,Introduced,https://legiscan.com/MI/text/SB1040/id/3024751,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1040.htm
1889310,3024750,text,4846,text/html,Introduced,https://legiscan.com/MI/text/SB1041/id/3024750,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1041.htm
1889313,3024752,text,63876,text/html,Introduced,https://legiscan.com/MI/text/SB1042/id/3024752,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1042.htm
1889313,3030248,text,63750,text/html,Engrossed,https://legiscan.com/MI/text/SB1042/id/3030248,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1042.htm
1889303,3024746,text,44984,text/html,Introduced,https://legiscan.com/MI/text/SB1043/id/3024746,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1043.htm
1889303,3033207,text,45915,text/html,Engrossed,https://legiscan.com/MI/text/SB1043/id/3033207,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1043.htm
1889559,3025176,text,10163,text/html,Introduced,https://legiscan.com/MI/text/SB1044/id/3025176,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1044.htm
1889559,3030570,text,12608,text/html,Engrossed,https://legiscan.com/MI/text/SB1044/id/3030570,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1044.htm
1889563,3025179,text,9687,text/html,Introduced,https://legiscan.com/MI/text/SB1045/id/3025179,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1045.htm
1889563,3030568,text,10765,text/html,Engrossed,https://legiscan.com/MI/text/SB1045/id/3030568,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1045.htm
1889564,3025180,text,26907,text/html,Introduced,https://legiscan.com/MI/text/SB1046/id/3025180,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1046.htm
1889566,3025181,text,7442,text/html,Introduced,https://legiscan.com/MI/text/SB1047/id/3025181,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1047.htm
1889566,3030456,text,7388,text/html,Engrossed,https://legiscan.com/MI/text/SB1047/id/3030456,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1047.htm
1889568,3025183,text,21055,text/html,Introduced,https://legiscan.com/MI/text/SB1048/id/3025183,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1048.htm
1889561,3025178,text,7278,text/html,Introduced,https://legiscan.com/MI/text/SB1049/id/3025178,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1049.htm
1889560,3025177,text,27983,text/html,Introduced,https://legiscan.com/MI/text/SB1050/id/3025177,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1050.htm
1889560,3025641,text,27983,text/html,Engrossed,https://legiscan.com/MI/text/SB1050/id/3025641,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBS-1050.htm
1889560,3030428,text,27983,text/html,Engrossed,https://legiscan.com/MI/text/SB1050/id/3030428,https://legislature.mi.gov/documents/2023-2024/billengrossed/Senate/htm/2024-SEBH-1050.htm
1889560,3033456,text,34792,text/html,Enrolled,https://legiscan.com/MI/text/SB1050/id/3033456,https://legislature.mi.gov/documents/2023-2024/billenrolled/Senate/htm/2024-SNB-1050.htm
1889560,3036149,text,35212,text/html,Chaptered,https://legiscan.com/MI/text/SB1050/id/3036149,https://legislature.mi.gov/documents/2023-2024/publicact/htm/2024-PA-0177.htm
1889835,3025625,text,10124,text/html,Introduced,https://legiscan.com/MI/text/SB1051/id/3025625,https://legislature.mi.gov/documents/2023-2024/billintroduced/Senate/htm/2024-SIB-1051.htm
