roll_call_id,people_id,vote,vote_desc
1233245,10833,1,Yea
1233245,18767,1,Yea
1233245,20367,1,Yea
1233245,20368,1,Yea
1233245,20419,1,Yea
1233245,20643,1,Yea
1233245,20644,1,Yea
1233245,20645,1,Yea
1233245,20646,1,Yea
1233245,20648,1,Yea
1233245,20651,1,Yea
1233245,20652,1,Yea
1233245,20653,1,Yea
1233245,20657,1,Yea
1233245,20659,1,Yea
1233245,20660,2,Nay
1233245,20662,1,Yea
1233245,20663,1,Yea
1233245,20665,1,Yea
1233245,20666,1,Yea
1233245,20667,1,Yea
1233245,20668,1,Yea
1233245,20669,1,Yea
1233245,20670,1,Yea
1233245,20671,1,Yea
1233245,20673,1,Yea
1233245,20674,1,Yea
1233245,20675,1,Yea
1233245,20676,1,Yea
1233245,21281,1,Yea
1233245,21624,1,Yea
1233245,21698,1,Yea
1233245,22460,1,Yea
1233245,22461,1,Yea
1233245,22462,1,Yea
1233245,22463,1,Yea
1233245,22464,1,Yea
1233245,22465,2,Nay
1233245,22468,1,Yea
1233245,22469,1,Yea
1233245,22470,1,Yea
1233245,22471,1,Yea
1233245,22472,1,Yea
1233245,22473,1,Yea
1233245,22474,1,Yea
1233245,22475,1,Yea
1233245,22476,1,Yea
1233245,22477,1,Yea
1233245,22480,1,Yea
1233245,22481,1,Yea
1233245,22482,1,Yea
1233245,22747,1,Yea
1233245,22748,1,Yea
1233245,23142,1,Yea
1233245,23143,1,Yea
1233245,24269,1,Yea
1233245,24270,1,Yea
1233245,24313,1,Yea
1233245,24314,1,Yea
1233245,24315,1,Yea
1233245,24316,1,Yea
1233245,24317,1,Yea
1233245,24318,1,Yea
1233245,24319,1,Yea
1233245,24320,1,Yea
1233245,24321,1,Yea
1233245,24322,1,Yea
1233245,24323,1,Yea
1233245,24324,1,Yea
1233245,24325,1,Yea
1233245,24326,1,Yea
1233245,24327,1,Yea
1233245,24328,1,Yea
1233245,24329,1,Yea
1233245,24330,1,Yea
1233245,24331,1,Yea
1233245,24332,1,Yea
1233245,24333,1,Yea
1233245,24334,1,Yea
1233245,24335,1,Yea
1233245,24336,1,Yea
1233245,24337,1,Yea
1233245,24338,1,Yea
1233245,24339,1,Yea
1233245,24340,1,Yea
1233245,24341,1,Yea
1233245,24342,1,Yea
1233245,24347,1,Yea
1233245,24348,1,Yea
1233245,24349,1,Yea
1233245,24350,1,Yea
1233245,24351,1,Yea
1233245,24352,1,Yea
1233245,24353,2,Nay
1233245,24354,2,Nay
1233245,24355,1,Yea
1233245,24356,2,Nay
1233245,24357,1,Yea
1233245,24358,1,Yea
1233245,24359,1,Yea
1233245,24360,1,Yea
1233245,24361,2,Nay
1233245,24362,1,Yea
1233245,24363,1,Yea
1233245,24364,2,Nay
1233245,24365,1,Yea
1233245,24366,2,Nay
1233245,24368,2,Nay
1233245,24369,1,Yea
1233246,10833,1,Yea
1233246,18767,1,Yea
1233246,20367,1,Yea
1233246,20368,1,Yea
1233246,20419,1,Yea
1233246,20643,1,Yea
1233246,20644,1,Yea
1233246,20645,1,Yea
1233246,20646,1,Yea
1233246,20648,1,Yea
1233246,20651,1,Yea
1233246,20652,1,Yea
1233246,20653,1,Yea
1233246,20657,1,Yea
1233246,20659,1,Yea
1233246,20660,2,Nay
1233246,20662,1,Yea
1233246,20663,1,Yea
1233246,20665,1,Yea
1233246,20666,1,Yea
1233246,20667,1,Yea
1233246,20668,1,Yea
1233246,20669,1,Yea
1233246,20670,1,Yea
1233246,20671,1,Yea
1233246,20673,1,Yea
1233246,20674,1,Yea
1233246,20675,1,Yea
1233246,20676,1,Yea
1233246,21281,1,Yea
1233246,21624,1,Yea
1233246,21698,1,Yea
1233246,22460,1,Yea
1233246,22461,1,Yea
1233246,22462,1,Yea
1233246,22463,1,Yea
1233246,22464,1,Yea
1233246,22465,2,Nay
1233246,22468,1,Yea
1233246,22469,1,Yea
1233246,22470,1,Yea
1233246,22471,1,Yea
1233246,22472,1,Yea
1233246,22473,1,Yea
1233246,22474,1,Yea
1233246,22475,1,Yea
1233246,22476,1,Yea
1233246,22477,1,Yea
1233246,22480,1,Yea
1233246,22481,1,Yea
1233246,22482,1,Yea
