bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1143093,1840800,text,84023,text/html,Introduced,https://legiscan.com/MI/text/HB4013/id/1840800,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4013.htm
1143093,1965301,text,87716,text/html,Engrossed,https://legiscan.com/MI/text/HB4013/id/1965301,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4013.htm
1143068,1840785,text,27401,text/html,Introduced,https://legiscan.com/MI/text/HB4014/id/1840785,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4014.htm
1143068,1988959,text,27900,text/html,Engrossed,https://legiscan.com/MI/text/HB4014/id/1988959,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4014.htm
1143237,1840891,text,34442,text/html,Introduced,https://legiscan.com/MI/text/HB4015/id/1840891,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4015.htm
1143237,1967365,text,36164,text/html,Engrossed,https://legiscan.com/MI/text/HB4015/id/1967365,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4015.htm
1143359,1840973,text,13941,text/html,Introduced,https://legiscan.com/MI/text/HB4016/id/1840973,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4016.htm
1143359,1964732,text,14318,text/html,Engrossed,https://legiscan.com/MI/text/HB4016/id/1964732,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4016.htm
1143385,1840992,text,67448,text/html,Introduced,https://legiscan.com/MI/text/HB4017/id/1840992,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4017.htm
1143431,1841024,text,24822,text/html,Introduced,https://legiscan.com/MI/text/HB4018/id/1841024,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4018.htm
1143431,2051269,text,48294,text/html,Engrossed,https://legiscan.com/MI/text/HB4018/id/2051269,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4018.htm
1144863,1842678,text,12942,text/html,Introduced,https://legiscan.com/MI/text/HB4019/id/1842678,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4019.htm
1144766,1842596,text,39584,text/html,Introduced,https://legiscan.com/MI/text/HB4020/id/1842596,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4020.htm
1144766,2096561,text,52152,text/html,Engrossed,https://legiscan.com/MI/text/HB4020/id/2096561,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4020.htm
1144832,1842653,text,285850,text/html,Introduced,https://legiscan.com/MI/text/HB4021/id/1842653,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4021.htm
1145054,1842840,text,225936,text/html,Introduced,https://legiscan.com/MI/text/HB4022/id/1842840,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4022.htm
1145054,2052923,text,9056,text/html,Chaptered,https://legiscan.com/MI/text/HB4022/id/2052923,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0044.htm
1144897,1842705,text,35776,text/html,Introduced,https://legiscan.com/MI/text/HB4023/id/1842705,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4023.htm
1144802,1842627,text,198263,text/html,Introduced,https://legiscan.com/MI/text/HB4024/id/1842627,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4024.htm
1144993,1842787,text,53066,text/html,Introduced,https://legiscan.com/MI/text/HB4025/id/1842787,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4025.htm
1144960,1842760,text,322074,text/html,Introduced,https://legiscan.com/MI/text/HB4026/id/1842760,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4026.htm
1144926,1842729,text,51708,text/html,Introduced,https://legiscan.com/MI/text/HB4027/id/1842729,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4027.htm
1144646,1842496,text,12644,text/html,Introduced,https://legiscan.com/MI/text/HB4028/id/1842496,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4028.htm
1144705,1842545,text,16701,text/html,Introduced,https://legiscan.com/MI/text/HB4029/id/1842545,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4029.htm
1144673,1842519,text,8677,text/html,Introduced,https://legiscan.com/MI/text/HB4030/id/1842519,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4030.htm
1144673,2162988,text,41088,text/html,Engrossed,https://legiscan.com/MI/text/HB4030/id/2162988,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4030.htm
1145023,1842812,text,91286,text/html,Introduced,https://legiscan.com/MI/text/HB4031/id/1842812,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4031.htm
1145023,2008771,text,84768,text/html,Engrossed,https://legiscan.com/MI/text/HB4031/id/2008771,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4031.htm
1145023,2073493,text,93469,text/html,Engrossed,https://legiscan.com/MI/text/HB4031/id/2073493,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4031.htm
1145023,2079595,text,60525,text/html,Enrolled,https://legiscan.com/MI/text/HB4031/id/2079595,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4031.htm
1145023,2082463,text,36847,text/html,Chaptered,https://legiscan.com/MI/text/HB4031/id/2082463,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0165.htm
1144736,1842570,text,100745,text/html,Introduced,https://legiscan.com/MI/text/HB4032/id/1842570,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4032.htm
1144736,2008811,text,98231,text/html,Engrossed,https://legiscan.com/MI/text/HB4032/id/2008811,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4032.htm
1144736,2073478,text,107686,text/html,Engrossed,https://legiscan.com/MI/text/HB4032/id/2073478,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4032.htm
1144736,2079586,text,60092,text/html,Enrolled,https://legiscan.com/MI/text/HB4032/id/2079586,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4032.htm
1144736,2082073,text,36579,text/html,Chaptered,https://legiscan.com/MI/text/HB4032/id/2082073,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0164.htm
1152844,1850476,text,111076,text/html,Introduced,https://legiscan.com/MI/text/HB4033/id/1850476,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4033.htm
1152387,1850220,text,53364,text/html,Introduced,https://legiscan.com/MI/text/HB4034/id/1850220,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4034.htm
1152290,1850170,text,7635,text/html,Introduced,https://legiscan.com/MI/text/HB4035/id/1850170,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4035.htm
1152290,2212200,text,40664,text/html,Engrossed,https://legiscan.com/MI/text/HB4035/id/2212200,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4035.htm
1152642,1850361,text,44871,text/html,Introduced,https://legiscan.com/MI/text/HB4036/id/1850361,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4036.htm
1152794,1850446,text,27632,text/html,Introduced,https://legiscan.com/MI/text/HB4037/id/1850446,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4037.htm
1152886,1850515,text,40388,text/html,Introduced,https://legiscan.com/MI/text/HB4038/id/1850515,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4038.htm
1152743,1850416,text,50049,text/html,Introduced,https://legiscan.com/MI/text/HB4039/id/1850416,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4039.htm
1152237,1850138,text,313171,text/html,Introduced,https://legiscan.com/MI/text/HB4040/id/1850138,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4040.htm
1152197,1850123,text,44534,text/html,Introduced,https://legiscan.com/MI/text/HB4041/id/1850123,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4041.htm
1152863,1850494,text,222856,text/html,Introduced,https://legiscan.com/MI/text/HB4042/id/1850494,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4042.htm
1152863,2151838,text,148696,text/html,Engrossed,https://legiscan.com/MI/text/HB4042/id/2151838,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4042.htm
1152863,2219518,text,148697,text/html,Engrossed,https://legiscan.com/MI/text/HB4042/id/2219518,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4042.htm
1152863,2222987,text,149708,text/html,Enrolled,https://legiscan.com/MI/text/HB4042/id/2222987,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4042.htm
1152486,1850271,text,95898,text/html,Introduced,https://legiscan.com/MI/text/HB4043/id/1850271,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4043.htm
1152585,1850324,text,38932,text/html,Introduced,https://legiscan.com/MI/text/HB4044/id/1850324,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4044.htm
1152585,2041886,text,49947,text/html,Engrossed,https://legiscan.com/MI/text/HB4044/id/2041886,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4044.htm
1152585,2060500,text,63634,text/html,Engrossed,https://legiscan.com/MI/text/HB4044/id/2060500,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4044.htm
1152585,2070058,text,59936,text/html,Enrolled,https://legiscan.com/MI/text/HB4044/id/2070058,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4044.htm
1152585,2070639,text,34013,text/html,Chaptered,https://legiscan.com/MI/text/HB4044/id/2070639,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0124.htm
1152695,1850387,text,9549,text/html,Introduced,https://legiscan.com/MI/text/HB4045/id/1850387,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4045.htm
1152695,2017335,text,9614,text/html,Engrossed,https://legiscan.com/MI/text/HB4045/id/2017335,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4045.htm
1152336,1850193,text,9549,text/html,Introduced,https://legiscan.com/MI/text/HB4046/id/1850193,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4046.htm
1154763,1854583,text,47516,text/html,Introduced,https://legiscan.com/MI/text/HB4047/id/1854583,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4047.htm
1155327,1854645,text,13420,text/html,Introduced,https://legiscan.com/MI/text/HB4048/id/1854645,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4048.htm
1154824,1854627,text,9772,text/html,Introduced,https://legiscan.com/MI/text/HB4049/id/1854627,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4049.htm
1155075,1854633,text,147703,text/html,Introduced,https://legiscan.com/MI/text/HB4050/id/1854633,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4050.htm
1154886,1854615,text,18274,text/html,Introduced,https://legiscan.com/MI/text/HB4051/id/1854615,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4051.htm
1154886,1994461,text,15511,text/html,Engrossed,https://legiscan.com/MI/text/HB4051/id/1994461,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4051.htm
1154886,2089471,text,43410,text/html,Engrossed,https://legiscan.com/MI/text/HB4051/id/2089471,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4051.htm
1154886,2101612,text,48581,text/html,Enrolled,https://legiscan.com/MI/text/HB4051/id/2101612,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4051.htm
1154886,2118259,text,26734,text/html,Chaptered,https://legiscan.com/MI/text/HB4051/id/2118259,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2020-PA-0012.htm
1155011,1854625,text,171750,text/html,Introduced,https://legiscan.com/MI/text/HB4052/id/1854625,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4052.htm
1155267,1854640,text,23230,text/html,Introduced,https://legiscan.com/MI/text/HB4053/id/1854640,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4053.htm
1155139,1854628,text,6744,text/html,Introduced,https://legiscan.com/MI/text/HB4054/id/1854628,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4054.htm
1154951,1854606,text,35647,text/html,Introduced,https://legiscan.com/MI/text/HB4055/id/1854606,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4055.htm
1154951,1964306,text,39977,text/html,Engrossed,https://legiscan.com/MI/text/HB4055/id/1964306,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4055.htm
1154951,2033065,text,39840,text/html,Engrossed,https://legiscan.com/MI/text/HB4055/id/2033065,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4055.htm
1154951,2034169,text,48679,text/html,Enrolled,https://legiscan.com/MI/text/HB4055/id/2034169,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4055.htm
1154951,2042474,text,11675,text/html,Chaptered,https://legiscan.com/MI/text/HB4055/id/2042474,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0023.htm
1155202,1854636,text,17756,text/html,Introduced,https://legiscan.com/MI/text/HB4056/id/1854636,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4056.htm
1155202,2024125,text,17821,text/html,Engrossed,https://legiscan.com/MI/text/HB4056/id/2024125,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4056.htm
1158279,1855881,text,18851,text/html,Introduced,https://legiscan.com/MI/text/HB4057/id/1855881,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4057.htm
1158374,1855964,text,9946,text/html,Introduced,https://legiscan.com/MI/text/HB4058/id/1855964,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4058.htm
1158831,1856385,text,7758,text/html,Introduced,https://legiscan.com/MI/text/HB4059/id/1856385,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4059.htm
1158098,1855722,text,6289,text/html,Introduced,https://legiscan.com/MI/text/HB4060/id/1855722,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4060.htm
1158098,1963802,text,6356,text/html,Engrossed,https://legiscan.com/MI/text/HB4060/id/1963802,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4060.htm
1158098,2041852,text,6207,text/html,Engrossed,https://legiscan.com/MI/text/HB4060/id/2041852,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4060.htm
1158098,2042651,text,46116,text/html,Enrolled,https://legiscan.com/MI/text/HB4060/id/2042651,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4060.htm
1158098,2046253,text,3071,text/html,Chaptered,https://legiscan.com/MI/text/HB4060/id/2046253,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0046.htm
1158738,1856297,text,5651,text/html,Introduced,https://legiscan.com/MI/text/HB4061/id/1856297,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4061.htm
1158738,1937167,text,5745,text/html,Engrossed,https://legiscan.com/MI/text/HB4061/id/1937167,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4061.htm
1158738,1988953,text,39292,text/html,Engrossed,https://legiscan.com/MI/text/HB4061/id/1988953,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4061.htm
1158738,1992637,text,21134,text/html,Enrolled,https://legiscan.com/MI/text/HB4061/id/1992637,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4061.htm
1158738,2005570,text,2932,text/html,Chaptered,https://legiscan.com/MI/text/HB4061/id/2005570,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0004.htm
1158550,1856124,text,241999,text/html,Introduced,https://legiscan.com/MI/text/HB4062/id/1856124,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4062.htm
1159018,1856556,text,48598,text/html,Introduced,https://legiscan.com/MI/text/HB4063/id/1856556,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4063.htm
1158188,1855801,text,46599,text/html,Introduced,https://legiscan.com/MI/text/HB4064/id/1855801,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4064.htm
1159112,1856649,text,52181,text/html,Introduced,https://legiscan.com/MI/text/HB4065/id/1856649,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4065.htm
1159199,1856737,text,5735,text/html,Introduced,https://legiscan.com/MI/text/HB4066/id/1856737,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4066.htm
1159199,1949624,text,5855,text/html,Engrossed,https://legiscan.com/MI/text/HB4066/id/1949624,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4066.htm
1159199,2025196,text,5693,text/html,Engrossed,https://legiscan.com/MI/text/HB4066/id/2025196,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4066.htm
1159199,2027013,text,44521,text/html,Enrolled,https://legiscan.com/MI/text/HB4066/id/2027013,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4066.htm
1159199,2035385,text,3328,text/html,Chaptered,https://legiscan.com/MI/text/HB4066/id/2035385,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0019.htm
1158460,1856042,text,5794,text/html,Introduced,https://legiscan.com/MI/text/HB4067/id/1856042,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4067.htm
1158460,1949622,text,6006,text/html,Engrossed,https://legiscan.com/MI/text/HB4067/id/1949622,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4067.htm
1158460,2025201,text,5844,text/html,Engrossed,https://legiscan.com/MI/text/HB4067/id/2025201,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4067.htm
1158460,2027019,text,43787,text/html,Enrolled,https://legiscan.com/MI/text/HB4067/id/2027019,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4067.htm
1158460,2035192,text,3058,text/html,Chaptered,https://legiscan.com/MI/text/HB4067/id/2035192,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0020.htm
1158647,1856214,text,33059,text/html,Introduced,https://legiscan.com/MI/text/HB4068/id/1856214,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4068.htm
1158928,1856472,text,152909,text/html,Introduced,https://legiscan.com/MI/text/HB4069/id/1856472,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4069.htm
1158928,2041904,text,102889,text/html,Engrossed,https://legiscan.com/MI/text/HB4069/id/2041904,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4069.htm
1158928,2059129,text,65981,text/html,Engrossed,https://legiscan.com/MI/text/HB4069/id/2059129,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4069.htm
1158928,2059901,text,70768,text/html,Enrolled,https://legiscan.com/MI/text/HB4069/id/2059901,http://www.legislature.mi.gov/documents/2019-2020/billenrolled/House/htm/2019-HNB-4069.htm
1158928,2062022,text,47709,text/html,Chaptered,https://legiscan.com/MI/text/HB4069/id/2062022,http://www.legislature.mi.gov/documents/2019-2020/publicact/htm/2019-PA-0117.htm
1169033,1867570,text,7704,text/html,Introduced,https://legiscan.com/MI/text/HB4070/id/1867570,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4070.htm
1168967,1867505,text,38641,text/html,Introduced,https://legiscan.com/MI/text/HB4071/id/1867505,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4071.htm
1169233,1867767,text,6401,text/html,Introduced,https://legiscan.com/MI/text/HB4072/id/1867767,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4072.htm
1169299,1867833,text,6354,text/html,Introduced,https://legiscan.com/MI/text/HB4073/id/1867833,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4073.htm
1169170,1867704,text,66472,text/html,Introduced,https://legiscan.com/MI/text/HB4074/id/1867704,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4074.htm
1168770,1867319,text,30575,text/html,Introduced,https://legiscan.com/MI/text/HB4075/id/1867319,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4075.htm
1168833,1867379,text,8651,text/html,Introduced,https://legiscan.com/MI/text/HB4076/id/1867379,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4076.htm
1168901,1867442,text,30734,text/html,Introduced,https://legiscan.com/MI/text/HB4077/id/1867442,http://www.legislature.mi.gov/documents/2019-2020/billintroduced/House/htm/2019-HIB-4077.htm
1168901,1966671,text,32327,text/html,Engrossed,https://legiscan.com/MI/text/HB4077/id/1966671,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBH-4077.htm
1168901,2040990,text,32251,text/html,Engrossed,https://legiscan.com/MI/text/HB4077/id/2040990,http://www.legislature.mi.gov/documents/2019-2020/billengrossed/House/htm/2019-HEBS-4077.htm
