bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1143408,854094,2019-04-25,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 43",37,1,0,0,38
1143408,854225,2019-04-25,House,"House Third Reading: Roll Call # 73",107,3,0,0,110
1143431,883964,2019-06-18,House,"Reported With Recommendation With Substitute H-2",10,1,0,0,11
1143431,890120,2019-05-21,House,"Reported With Recommendation For Referral To Committee On Judiciary With Substitute H-1",8,1,0,0,9
1143431,890241,2019-09-03,House,"House Third Reading: Given Immediate Effect Roll Call # 181",107,2,0,0,109
1143447,820267,2019-03-12,House,"Reported With Recommendation With Substitute H-1",5,0,0,0,5
1143447,821451,2019-03-12,House,"Reported With Recommendation With Substitute H-1",5,0,0,0,5
1143447,825257,2019-03-19,House,"House Third Reading: Given Immediate Effect Roll Call # 25",107,0,0,0,107
1144673,936291,2020-02-25,House,"Reported With Recommendation With Substitute H-3",10,0,0,0,10
1144673,955120,2020-03-05,House,"House Third Reading: Given Immediate Effect Roll Call # 142",105,0,0,0,105
1144673,980223,2020-10-07,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
1144736,850586,2019-04-23,House,"Reported With Recommendation With Substitute H-2",13,0,0,0,13
1144736,862749,2019-05-02,House,"House Third Reading: Given Immediate Effect Roll Call # 79",109,0,0,0,109
1144736,896340,2019-11-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1144736,900237,2019-12-11,Senate,"Senate Third Reading: Passed Roll Call # 365",38,0,0,0,38
1144766,900200,2019-12-10,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
1144766,911795,2020-01-14,House,"House Third Reading: Given Immediate Effect Roll Call # 13",84,24,0,0,108
1145023,850591,2019-04-23,House,"Reported With Recommendation With Substitute H-2",13,0,0,0,13
1145023,862718,2019-05-02,House,"House Third Reading: Given Immediate Effect Roll Call # 78",109,0,0,0,109
1145023,896337,2019-11-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1145023,900207,2019-12-11,Senate,"Senate Third Reading: Passed Roll Call # 364",38,0,0,0,38
1151598,804298,2019-02-19,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1151598,811902,2019-02-28,Senate,"Senate Third Reading: Passed Roll Call # 11",38,0,0,0,38
1151598,884136,2019-06-18,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
1151598,894885,2019-09-04,House,"House Third Reading: Given Immediate Effect Roll Call # 183",106,3,0,0,109
1151644,978538,2020-09-15,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1151644,979629,2020-09-30,Senate,"Senate Third Reading: Passed Roll Call # 375",22,16,0,0,38
1151689,790715,2019-01-29,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1151689,799916,2019-02-13,Senate,"Senate Third Reading: Passed Roll Call # 5",36,2,0,0,38
1151689,810854,2019-02-26,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
1151689,851893,2019-04-24,House,"House Third Reading: Given Immediate Effect Roll Call # 54",107,3,0,0,110
1151689,854114,2019-04-25,Senate,"Senate Third Reading: Roll Call # 42",38,0,0,0,38
1151689,902575,2019-02-13,Senate,"Senate Third Reading: Roll Call: Roll Call # 42",38,0,0,0,38
1151803,804305,2019-02-19,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1151803,809540,2019-02-26,Senate,"Senate Third Reading: Passed Roll Call # 9",38,0,0,0,38
1151803,820303,2019-03-12,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1151803,825450,2019-03-19,House,"House Third Reading: Given Immediate Effect Roll Call # 31",106,1,0,0,107
1151936,860880,2019-05-07,Senate,"Reported Favorably With Substitute S-1",12,6,0,0,18
1151936,860881,2019-05-07,Senate,"Senate Third Reading: Passed Roll Call # 60",24,14,0,0,38
1151936,866501,2019-05-16,House,"Reported With Recommendation With Substitute H-1",6,3,0,0,9
1151936,871814,2019-05-16,House,"Reported With Recommendation With Substitute H-1",6,3,0,0,9
1151936,873554,2019-05-24,House,"House Third Reading: Given Immediate Effect Roll Call # 105",94,15,0,0,109
1151936,873555,2019-05-24,Senate,"Senate Third Reading: Roll Call # 122",34,4,0,0,38
1151936,901168,2019-05-24,Senate,"Senate Third Reading: Roll Call: Roll Call # 122",34,4,0,0,38
1152004,845778,2019-04-16,Senate,"Reported Favorably Without Amendment",4,1,0,0,5
1152004,852088,2019-04-23,Senate,"Senate Third Reading: Passed Roll Call # 25",32,6,0,0,38
1152027,804434,2019-02-19,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1152027,811897,2019-02-28,Senate,"Senate Third Reading: Passed Roll Call # 10",38,0,0,0,38
1152027,884131,2019-06-18,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1152027,894881,2019-09-04,House,"House Third Reading: Given Immediate Effect Roll Call # 182",106,3,0,0,109
1152027,894882,2019-09-05,Senate,"Senate Third Reading: Roll Call: Roll Call # 192",38,0,0,0,38
1152072,978552,2020-09-15,Senate,"Reported Favorably Without Amendment",5,2,0,0,7
1152072,979631,2020-09-30,Senate,"Senate Third Reading: Passed Roll Call # 374",22,16,0,0,38
1152117,981386,2020-11-04,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1152290,979169,2020-09-23,House,"Reported With Recommendation With Substitute H-1",10,1,0,0,11
1152290,980434,2020-10-13,House,"House Third Reading: Given Immediate Effect Roll Call # 478",88,13,0,0,101
1152290,982815,2020-12-02,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
1152585,884984,2019-06-19,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1152585,885562,2019-06-19,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1152585,886195,2019-06-20,House,"House Third Reading: Given Immediate Effect Roll Call # 174",109,0,0,0,109
1152585,895637,2019-10-24,Senate,"Reported Favorably Without Amendment",10,0,0,0,10
1152585,901127,2019-11-07,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 302",35,1,0,2,38
1152695,856775,2019-04-30,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1152695,864421,2019-05-14,House,"House Third Reading: Given Immediate Effect Roll Call # 87",109,0,0,0,109
1152695,980017,2020-10-06,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1152863,935777,2020-02-26,House,"Reported With Recommendation With Substitute H-1",6,5,0,0,11
1152863,953436,2020-02-26,House,"House Third Reading: Given Immediate Effect Roll Call # 128",55,50,0,0,105
1152863,983896,2020-12-10,Senate,"Senate Third Reading: Passed Roll Call # 531",21,17,0,0,38
1153965,820503,2019-03-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1153965,841071,2019-04-09,Senate,"Senate Third Reading: Passed Roll Call # 14",38,0,0,0,38
1153965,903173,2020-01-14,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1153965,951989,2020-02-19,House,"House Third Reading: Given Immediate Effect Roll Call # 72",95,13,0,0,108
1154255,820514,2019-03-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1154255,841207,2019-04-09,Senate,"Senate Third Reading: Passed Roll Call # 13",38,0,0,0,38
1154255,902925,2020-01-14,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
1154255,951665,2020-02-19,House,"House Third Reading: Given Immediate Effect Roll Call # 71",95,13,0,0,108
1154824,850981,2019-04-23,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1154886,840403,2019-04-09,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1154886,848138,2019-04-16,House,"House Third Reading: Given Immediate Effect Roll Call # 49",99,8,0,0,107
1154886,894324,2019-09-17,Senate,"Reported Favorably With Substitute S-1",7,1,0,0,8
1154886,901587,2020-01-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 5",32,3,0,3,38
1154886,913001,2020-01-14,House,"House Third Reading: Roll Call # 12",101,7,0,0,108
1154951,820417,2019-03-12,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1154951,821620,2019-03-12,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1154951,825245,2019-03-19,House,"House Third Reading: Given Immediate Effect Roll Call # 20",107,0,0,0,107
1154951,868950,2019-05-21,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
1154951,877926,2019-06-04,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 123",37,0,0,1,38
1155075,890119,2019-05-01,House,"Reported With Recommendation For Referral To Committee On Ways And Means",8,5,0,0,13
1155202,854238,2019-04-25,House,"Reported With Recommendation For Referral To Committee On Ways And Means",19,0,0,0,19
1155202,862387,2019-05-07,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1155202,868999,2019-05-21,House,"House Third Reading: Given Immediate Effect Roll Call # 93",109,0,0,0,109
1155327,850969,2019-04-23,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1158098,820528,2019-03-12,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1158098,825242,2019-03-19,House,"House Third Reading: Given Immediate Effect Roll Call # 21",101,6,0,0,107
1158098,886887,2019-06-20,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1158098,886888,2019-06-20,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 158",32,5,0,1,38
1158460,814570,2019-03-05,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1158460,818205,2019-03-07,House,"House Third Reading: Given Immediate Effect Roll Call # 12",105,0,0,0,105
1158460,865222,2019-05-15,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1158460,869413,2019-03-05,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1158460,870239,2019-05-22,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 120",38,0,0,0,38
1158738,804632,2019-02-19,House,"Reported With Recommendation For Referral To Committee On Ways And Means With Substitute H-1",13,0,0,0,13
1158738,810991,2019-02-26,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1158738,811863,2019-02-28,House,"House Third Reading: Given Immediate Effect Roll Call # 7",110,0,0,0,110
1158738,824130,2019-03-14,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1158738,841111,2019-04-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 16",38,0,0,0,38
1158928,884999,2019-06-19,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1158928,886209,2019-06-20,House,"House Third Reading: Given Immediate Effect Roll Call # 172",106,3,0,0,109
1158928,895244,2019-10-17,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1158928,896097,2019-10-29,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 285",36,0,0,2,38
1159199,814564,2019-03-05,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1159199,818145,2019-03-07,House,"House Third Reading: Given Immediate Effect Roll Call # 11",105,0,0,0,105
1159199,865172,2019-05-15,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1159199,869409,2019-03-05,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1159199,870234,2019-05-22,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 119",38,0,0,0,38
1164829,866623,2019-05-16,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1164829,881184,2019-06-12,Senate,"Senate Third Reading: Passed Roll Call # 133",36,0,0,2,38
1164829,890243,2019-05-16,Senate,"Reported Favorably With Substitute",7,0,0,0,7
1164871,866622,2019-05-16,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1164871,881379,2019-06-12,Senate,"Senate Third Reading: Passed Roll Call # 132",36,0,0,2,38
1164871,885276,2019-06-19,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1164871,896090,2019-10-29,Senate,"Senate Third Reading: Roll Call: Roll Call # 284",36,0,0,2,38
1164871,896256,2019-10-08,House,"House Third Reading: Given Immediate Effect Roll Call # 252",107,1,0,0,108
1164932,982978,2020-12-02,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
1165297,824833,2019-03-14,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
1165297,842160,2019-04-10,Senate,"Senate Third Reading: Passed Roll Call # 17",37,1,0,0,38
1168504,982920,2020-12-03,Senate,"Reported Favorably With Substitute S-4",6,0,0,0,6
1168504,982995,2020-12-03,Senate,"Senate Third Reading: Passed Roll Call # 464",32,5,0,1,38
1168504,983881,2020-12-16,House,"Reported With Recommendation Without Amendment",5,0,0,0,5
1168504,983882,2020-12-17,House,"House Third Reading: Given Immediate Effect Roll Call # 597",81,24,0,0,105
1168551,972819,2020-06-25,Senate,"Reported Favorably Without Amendment",12,6,0,0,18
1168901,820421,2019-03-12,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1168901,821981,2019-03-12,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1168901,826535,2019-03-20,House,"House Third Reading: Given Immediate Effect Roll Call # 32",102,4,0,0,106
1168901,856171,2019-04-30,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1168901,885162,2019-06-19,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 157",37,0,0,1,38
1170765,824077,2019-03-14,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1170765,848148,2019-04-18,Senate,"Senate Third Reading: Passed Roll Call # 22",35,1,0,2,38
1171474,901079,2019-12-04,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
1171474,901080,2019-12-04,House,"House Third Reading: Given Immediate Effect Roll Call # 336",75,30,0,0,105
1171474,901081,2019-12-11,Senate,"Senate Third Reading: Passed Roll Call # 366",38,0,0,0,38
1171541,890217,2019-09-03,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1171541,894472,2019-09-05,House,"House Third Reading: Given Immediate Effect Roll Call # 188",109,0,0,0,109
1171645,862479,2019-05-07,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
1171645,868925,2019-05-21,House,"House Third Reading: Given Immediate Effect Roll Call # 94",73,36,0,0,109
1171645,900277,2019-12-11,Senate,"Reported Favorably Without Amendment",3,1,0,0,4
1177823,895078,2019-10-08,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1177823,895427,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 271",38,0,0,0,38
1177823,959595,2020-05-19,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1177823,982695,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 498",103,0,0,0,103
1177875,895081,2019-10-08,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1177875,895421,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 275",38,0,0,0,38
1177875,982807,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 502",102,1,0,0,103
1177929,895102,2019-10-08,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1177929,901205,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 274",38,0,0,0,38
1177929,959596,2020-05-19,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1177929,982752,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 501",103,0,0,0,103
1177929,983258,2020-12-09,Senate,"Senate Third Reading: Roll Call: Roll Call # 473",36,0,0,2,38
1177929,983983,2020-12-17,House,"House Third Reading: Roll Call # 589",106,0,0,0,106
1178097,895095,2019-10-08,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1178097,895399,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 270",38,0,0,0,38
1178097,959704,2020-05-19,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
1178097,982618,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 497",103,0,0,0,103
1178097,983741,2020-12-18,Senate,"Senate Third Reading: Roll Call: Roll Call # 602",37,0,0,1,38
1178213,895103,2019-10-08,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1178213,895419,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 272",38,0,0,0,38
1178213,959588,2020-05-19,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1178213,983188,2020-12-09,Senate,"Senate Third Reading: Roll Call: Roll Call # 471",36,0,0,2,38
1178213,983248,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 499",103,0,0,0,103
1178269,895239,2019-10-08,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1178269,895425,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 273",38,0,0,0,38
1178269,959561,2020-05-19,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1178269,982799,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 500",103,0,0,0,103
1178269,983261,2020-12-09,Senate,"Senate Third Reading: Roll Call: Roll Call # 472",36,0,0,2,38
1178269,983954,2020-12-17,House,"House Third Reading: Roll Call # 588",105,1,0,0,106
1178316,966955,2020-06-16,Senate,"Reported Favorably With Substitute S-2",5,0,0,0,5
1178316,979725,2020-10-01,Senate,"Senate Third Reading: Passed Roll Call # 391",37,0,0,1,38
1178316,983985,2020-12-17,House,"House Third Reading: Given Immediate Effect Roll Call # 609",64,41,0,0,105
1178316,983986,2020-12-18,Senate,"Senate Third Reading: Roll Call: Roll Call # 612",22,15,0,1,38
1178365,895084,2019-10-08,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1178365,895426,2019-10-22,Senate,"Senate Third Reading: Passed Roll Call # 269",38,0,0,0,38
1178365,959685,2020-05-19,House,"Reported With Recommendation With Substitute H-2",10,0,0,0,10
1178365,982614,2020-12-01,House,"House Third Reading: Given Immediate Effect Roll Call # 496",102,1,0,0,103
1178365,983740,2020-12-18,Senate,"Senate Third Reading: Roll Call: Roll Call # 608",37,0,0,1,38
1178421,907403,2020-01-21,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
1178421,920079,2020-02-11,Senate,"Senate Third Reading: Passed Roll Call # 36",37,0,0,1,38
1178421,926293,2020-02-18,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1178421,926294,2020-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 56",107,0,0,0,107
1178598,805478,2019-02-20,House,"Reported With Recommendation For Referral To Committee On Ways And Means",13,0,0,0,13
1178598,810993,2019-02-26,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1178598,814572,2019-03-05,House,"House Third Reading: Given Immediate Effect Roll Call # 9",108,0,0,0,108
1178598,868975,2019-05-21,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
1178598,877886,2019-06-04,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 124",37,0,0,1,38
1178732,848254,2019-04-16,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1178732,850974,2019-04-23,House,"House Third Reading: Given Immediate Effect Roll Call # 53",106,4,0,0,110
1178732,879353,2019-06-06,Senate,"Reported Favorably Without Amendment",8,1,0,0,9
1178732,884428,2019-06-18,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 139",33,4,0,1,38
1178732,890203,2019-03-19,House,"Reported With Recommendation For Referral To Committee On Ways And Means",13,0,0,0,13
1178768,825183,2019-03-19,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1178768,840400,2019-04-09,House,"House Third Reading: Given Immediate Effect Roll Call # 42",108,1,0,0,109
1178768,890102,2019-03-13,House,"Reported With Recommendation For Referral To Committee On Judiciary",10,0,0,0,10
1178768,896295,2019-11-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1178768,900141,2019-12-10,Senate,"Senate Third Reading: Passed Roll Call # 347",38,0,0,0,38
1178893,811175,2019-02-26,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1178893,814568,2019-03-05,House,"House Third Reading: Given Immediate Effect Roll Call # 8",108,0,0,0,108
1178893,856501,2019-04-30,Senate,"Reported Favorably Without Amendment",9,0,0,0,9
1178893,881322,2019-06-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 131",36,0,0,2,38
1178928,852233,2019-04-24,House,"Reported With Recommendation For Referral To Committee On Judiciary",9,0,0,0,9
1178928,877863,2019-06-04,House,"Reported With Recommendation Without Amendment",11,1,0,0,12
1178928,884967,2019-06-19,House,"House Third Reading: Given Immediate Effect Roll Call # 149",107,2,0,0,109
1178958,825200,2019-03-19,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1178958,841149,2019-04-09,House,"House Third Reading: Given Immediate Effect Roll Call # 41",108,1,0,0,109
1178958,890118,2019-03-13,House,"Reported With Recommendation For Referral To Committee On Judiciary",10,0,0,0,10
1178958,896334,2019-11-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1178958,900137,2019-12-10,Senate,"Senate Third Reading: Passed Roll Call # 346",38,0,0,0,38
1179027,825432,2019-03-19,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1179027,841088,2019-04-09,House,"House Third Reading: Given Immediate Effect Roll Call # 37",108,1,0,0,109
1179027,890113,2019-03-13,House,"Reported With Recommendation For Referral To Committee On Judiciary",10,0,0,0,10
1179027,896300,2019-11-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1179027,901036,2019-12-10,Senate,"Senate Third Reading: Passed Roll Call # 342",38,0,0,0,38
1179064,978362,2020-09-09,House,"Reported With Recommendation With Substitute H-2",6,5,0,0,11
1179064,979432,2020-09-23,House,"House Third Reading: Given Immediate Effect Roll Call # 415",55,51,0,0,106
1179064,981385,2020-11-04,Senate,"Reported Favorably With Substitute S-1",6,4,0,0,10
1179064,983907,2020-12-10,Senate,"Senate Third Reading: Passed Roll Call # 518",22,16,0,0,38
1179064,983908,2020-12-16,House,"House Third Reading: Roll Call # 550",56,52,0,0,108
1179134,825380,2019-03-19,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1179134,841076,2019-04-09,House,"House Third Reading: Given Immediate Effect Roll Call # 40",108,1,0,0,109
1179134,890116,2019-03-13,House,"Reported With Recommendation For Referral To Committee On Judiciary",10,0,0,0,10
1179134,896301,2019-11-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1179134,900138,2019-12-10,Senate,"Senate Third Reading: Passed Roll Call # 345",38,0,0,0,38
1179168,825205,2019-03-19,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1179168,841031,2019-04-09,House,"House Third Reading: Given Immediate Effect Roll Call # 38",108,1,0,0,109
1179168,890117,2019-03-19,House,"Reported With Recommendation For Referral To Committee On Judiciary",13,0,0,0,13
1179168,896323,2019-11-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1179168,901044,2019-12-10,Senate,"Senate Third Reading: Passed Roll Call # 343",38,0,0,0,38
1179204,814542,2019-03-05,House,"Reported With Recommendation With Substitute H-1",11,0,0,0,11
1179204,820362,2019-03-12,House,"House Third Reading: Given Immediate Effect Roll Call # 14",100,10,0,0,110
1179236,825453,2019-03-19,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1179236,841152,2019-04-09,House,"House Third Reading: Given Immediate Effect Roll Call # 39",108,1,0,0,109
1179236,890287,2019-03-13,House,"Reported With Recommendation For Referral To Committee On Judiciary",10,0,0,0,10
1179236,896336,2019-11-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
1179236,901062,2019-12-10,Senate,"Senate Third Reading: Passed Roll Call # 344",38,0,0,0,38
1189007,851861,2019-04-23,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
1189007,852788,2019-04-24,Senate,"Senate Third Reading: Passed Roll Call # 28",36,2,0,0,38
1189007,895162,2019-10-15,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
1189007,901187,2019-10-15,House,"House Third Reading: Given Immediate Effect Roll Call # 265",101,7,0,0,108
1189113,821108,2019-03-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
1189224,979343,2020-09-24,Senate,"Reported Favorably With Substitute S-1",9,0,0,0,9
1189224,979680,2020-10-01,Senate,"Senate Third Reading: Passed Roll Call # 387",37,0,0,1,38
1189224,983574,2020-12-15,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
1189224,983728,2020-12-17,House,"House Third Reading: Given Immediate Effect Roll Call # 582",107,0,0,0,107
1189720,881116,2019-06-12,House,"Reported With Recommendation For Referral To Committee On Ways And Means",7,0,0,0,7
