bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
86864,365677,text,8613,text/html,Introduced,https://legiscan.com/MI/text/HB4013/id/365677,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4013.htm
86865,365696,text,5584,text/html,Introduced,https://legiscan.com/MI/text/HB4014/id/365696,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4014.htm
86866,365718,text,96648,text/html,Introduced,https://legiscan.com/MI/text/HB4015/id/365718,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4015.htm
86867,365734,text,13613,text/html,Introduced,https://legiscan.com/MI/text/HB4016/id/365734,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4016.htm
86868,365762,text,22683,text/html,Introduced,https://legiscan.com/MI/text/HB4017/id/365762,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4017.htm
86869,365790,text,7726,text/html,Introduced,https://legiscan.com/MI/text/HB4018/id/365790,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4018.htm
86870,365829,text,6761,text/html,Introduced,https://legiscan.com/MI/text/HB4019/id/365829,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4019.htm
86871,365866,text,20918,text/html,Introduced,https://legiscan.com/MI/text/HB4020/id/365866,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4020.htm
86872,365914,text,69836,text/html,Introduced,https://legiscan.com/MI/text/HB4021/id/365914,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4021.htm
86873,365957,text,46977,text/html,Introduced,https://legiscan.com/MI/text/HB4022/id/365957,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4022.htm
86874,366008,text,99551,text/html,Introduced,https://legiscan.com/MI/text/HB4023/id/366008,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4023.htm
86875,366052,text,14081,text/html,Introduced,https://legiscan.com/MI/text/HB4024/id/366052,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4024.htm
86876,366100,text,32169,text/html,Introduced,https://legiscan.com/MI/text/HB4025/id/366100,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4025.htm
86877,366153,text,18188,text/html,Introduced,https://legiscan.com/MI/text/HB4026/id/366153,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4026.htm
86877,366154,text,18181,text/html,Engrossed,https://legiscan.com/MI/text/HB4026/id/366154,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4026.htm
86878,366196,text,48937,text/html,Introduced,https://legiscan.com/MI/text/HB4027/id/366196,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4027.htm
86879,366276,text,9691,text/html,Introduced,https://legiscan.com/MI/text/HB4028/id/366276,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4028.htm
86880,366324,text,190182,text/html,Introduced,https://legiscan.com/MI/text/HB4029/id/366324,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4029.htm
86881,366363,text,22941,text/html,Introduced,https://legiscan.com/MI/text/HB4030/id/366363,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4030.htm
86881,366365,text,23319,text/html,Engrossed,https://legiscan.com/MI/text/HB4030/id/366365,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4030.htm
86882,366405,text,10964,text/html,Introduced,https://legiscan.com/MI/text/HB4031/id/366405,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4031.htm
86883,366463,text,55345,text/html,Introduced,https://legiscan.com/MI/text/HB4032/id/366463,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4032.htm
86884,366507,text,20922,text/html,Introduced,https://legiscan.com/MI/text/HB4033/id/366507,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4033.htm
86885,366553,text,51753,text/html,Introduced,https://legiscan.com/MI/text/HB4034/id/366553,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4034.htm
86886,366606,text,66259,text/html,Introduced,https://legiscan.com/MI/text/HB4035/id/366606,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4035.htm
86887,366645,text,183280,text/html,Introduced,https://legiscan.com/MI/text/HB4036/id/366645,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4036.htm
86888,366691,text,9913,text/html,Introduced,https://legiscan.com/MI/text/HB4037/id/366691,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4037.htm
86889,366731,text,17891,text/html,Introduced,https://legiscan.com/MI/text/HB4038/id/366731,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4038.htm
86890,366811,text,5527,text/html,Introduced,https://legiscan.com/MI/text/HB4039/id/366811,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4039.htm
86891,366864,text,55390,text/html,Introduced,https://legiscan.com/MI/text/HB4040/id/366864,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4040.htm
86892,366924,text,235456,text/html,Introduced,https://legiscan.com/MI/text/HB4041/id/366924,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4041.htm
86893,366959,text,65681,text/html,Introduced,https://legiscan.com/MI/text/HB4042/id/366959,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4042.htm
86894,367002,text,10219,text/html,Introduced,https://legiscan.com/MI/text/HB4043/id/367002,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4043.htm
86895,367065,text,16019,text/html,Introduced,https://legiscan.com/MI/text/HB4044/id/367065,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4044.htm
86896,367199,text,45831,text/html,Introduced,https://legiscan.com/MI/text/HB4045/id/367199,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4045.htm
86896,367200,text,47180,text/html,Engrossed,https://legiscan.com/MI/text/HB4045/id/367200,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4045.htm
86896,367201,text,45637,text/html,Engrossed,https://legiscan.com/MI/text/HB4045/id/367201,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4045.htm
86896,367202,text,12221,text/html,Chaptered,https://legiscan.com/MI/text/HB4045/id/367202,http://www.legislature.mi.gov/documents/2009-2010/publicact/htm/2009-PA-0016.htm
86897,367234,text,102245,text/html,Introduced,https://legiscan.com/MI/text/HB4046/id/367234,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4046.htm
86898,367270,text,4006,text/html,Introduced,https://legiscan.com/MI/text/HB4047/id/367270,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4047.htm
86898,367271,text,7171,text/html,Engrossed,https://legiscan.com/MI/text/HB4047/id/367271,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4047.htm
86899,367325,text,57260,text/html,Introduced,https://legiscan.com/MI/text/HB4048/id/367325,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4048.htm
86900,367385,text,15930,text/html,Introduced,https://legiscan.com/MI/text/HB4049/id/367385,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4049.htm
86901,367436,text,23010,text/html,Introduced,https://legiscan.com/MI/text/HB4050/id/367436,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4050.htm
86902,367480,text,17237,text/html,Introduced,https://legiscan.com/MI/text/HB4051/id/367480,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4051.htm
86903,367501,text,15150,text/html,Introduced,https://legiscan.com/MI/text/HB4052/id/367501,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4052.htm
86904,367535,text,4007,text/html,Introduced,https://legiscan.com/MI/text/HB4053/id/367535,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4053.htm
86904,367536,text,4071,text/html,Engrossed,https://legiscan.com/MI/text/HB4053/id/367536,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4053.htm
86904,367537,text,4071,text/html,Engrossed,https://legiscan.com/MI/text/HB4053/id/367537,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4053.htm
86904,367538,text,2110,text/html,Chaptered,https://legiscan.com/MI/text/HB4053/id/367538,http://www.legislature.mi.gov/documents/2009-2010/publicact/htm/2009-PA-0074.htm
86905,367590,text,4882,text/html,Introduced,https://legiscan.com/MI/text/HB4054/id/367590,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4054.htm
86905,367591,text,4946,text/html,Engrossed,https://legiscan.com/MI/text/HB4054/id/367591,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4054.htm
86906,367687,text,23162,text/html,Introduced,https://legiscan.com/MI/text/HB4055/id/367687,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4055.htm
86907,367726,text,12915,text/html,Introduced,https://legiscan.com/MI/text/HB4056/id/367726,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4056.htm
86908,367774,text,10165,text/html,Introduced,https://legiscan.com/MI/text/HB4057/id/367774,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4057.htm
86909,367833,text,56006,text/html,Introduced,https://legiscan.com/MI/text/HB4058/id/367833,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4058.htm
86910,367865,text,13170,text/html,Introduced,https://legiscan.com/MI/text/HB4059/id/367865,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4059.htm
86911,367914,text,17337,text/html,Introduced,https://legiscan.com/MI/text/HB4060/id/367914,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4060.htm
86912,367958,text,20363,text/html,Introduced,https://legiscan.com/MI/text/HB4061/id/367958,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4061.htm
86913,367996,text,4228,text/html,Introduced,https://legiscan.com/MI/text/HB4062/id/367996,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4062.htm
86914,368052,text,88089,text/html,Introduced,https://legiscan.com/MI/text/HB4063/id/368052,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4063.htm
86915,368141,text,40126,text/html,Introduced,https://legiscan.com/MI/text/HB4064/id/368141,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4064.htm
86916,368184,text,255216,text/html,Introduced,https://legiscan.com/MI/text/HB4065/id/368184,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4065.htm
86917,368203,text,30856,text/html,Introduced,https://legiscan.com/MI/text/HB4066/id/368203,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4066.htm
86918,368229,text,34015,text/html,Introduced,https://legiscan.com/MI/text/HB4067/id/368229,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4067.htm
86919,368249,text,4791,text/html,Introduced,https://legiscan.com/MI/text/HB4068/id/368249,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4068.htm
86920,368269,text,4940,text/html,Introduced,https://legiscan.com/MI/text/HB4069/id/368269,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4069.htm
86921,368295,text,6859,text/html,Introduced,https://legiscan.com/MI/text/HB4070/id/368295,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4070.htm
86921,368296,text,9093,text/html,Engrossed,https://legiscan.com/MI/text/HB4070/id/368296,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4070.htm
86922,368315,text,10500,text/html,Introduced,https://legiscan.com/MI/text/HB4071/id/368315,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4071.htm
86922,368316,text,10563,text/html,Engrossed,https://legiscan.com/MI/text/HB4071/id/368316,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4071.htm
86923,368344,text,20796,text/html,Introduced,https://legiscan.com/MI/text/HB4072/id/368344,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4072.htm
86923,368345,text,22635,text/html,Engrossed,https://legiscan.com/MI/text/HB4072/id/368345,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4072.htm
86924,368367,text,84644,text/html,Introduced,https://legiscan.com/MI/text/HB4073/id/368367,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4073.htm
86924,368368,text,85862,text/html,Engrossed,https://legiscan.com/MI/text/HB4073/id/368368,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4073.htm
86924,368369,text,77506,text/html,Engrossed,https://legiscan.com/MI/text/HB4073/id/368369,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4073.htm
86924,368370,text,19101,text/html,Chaptered,https://legiscan.com/MI/text/HB4073/id/368370,http://www.legislature.mi.gov/documents/2009-2010/publicact/htm/2010-PA-0077.htm
86925,368389,text,7274,text/html,Introduced,https://legiscan.com/MI/text/HB4074/id/368389,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4074.htm
86925,368390,text,7267,text/html,Engrossed,https://legiscan.com/MI/text/HB4074/id/368390,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4074.htm
86926,368418,text,32983,text/html,Introduced,https://legiscan.com/MI/text/HB4075/id/368418,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4075.htm
86926,368419,text,32814,text/html,Engrossed,https://legiscan.com/MI/text/HB4075/id/368419,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4075.htm
86927,368449,text,9024,text/html,Introduced,https://legiscan.com/MI/text/HB4076/id/368449,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4076.htm
86927,368450,text,9017,text/html,Engrossed,https://legiscan.com/MI/text/HB4076/id/368450,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4076.htm
86928,368506,text,34009,text/html,Introduced,https://legiscan.com/MI/text/HB4077/id/368506,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4077.htm
86928,368507,text,34002,text/html,Engrossed,https://legiscan.com/MI/text/HB4077/id/368507,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4077.htm
86929,368552,text,7259,text/html,Introduced,https://legiscan.com/MI/text/HB4078/id/368552,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4078.htm
86929,368553,text,7252,text/html,Engrossed,https://legiscan.com/MI/text/HB4078/id/368553,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4078.htm
86930,368599,text,18461,text/html,Introduced,https://legiscan.com/MI/text/HB4079/id/368599,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4079.htm
86930,368600,text,18454,text/html,Engrossed,https://legiscan.com/MI/text/HB4079/id/368600,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4079.htm
86931,368637,text,21828,text/html,Introduced,https://legiscan.com/MI/text/HB4080/id/368637,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4080.htm
86932,368676,text,11158,text/html,Introduced,https://legiscan.com/MI/text/HB4081/id/368676,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4081.htm
86933,368719,text,22086,text/html,Introduced,https://legiscan.com/MI/text/HB4082/id/368719,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4082.htm
86934,368769,text,24742,text/html,Introduced,https://legiscan.com/MI/text/HB4083/id/368769,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4083.htm
86934,368770,text,24736,text/html,Engrossed,https://legiscan.com/MI/text/HB4083/id/368770,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4083.htm
86934,368771,text,30576,text/html,Engrossed,https://legiscan.com/MI/text/HB4083/id/368771,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4083.htm
86935,368821,text,110027,text/html,Introduced,https://legiscan.com/MI/text/HB4084/id/368821,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4084.htm
86935,368822,text,110021,text/html,Engrossed,https://legiscan.com/MI/text/HB4084/id/368822,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4084.htm
86936,368866,text,7299,text/html,Introduced,https://legiscan.com/MI/text/HB4085/id/368866,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4085.htm
86936,368867,text,7293,text/html,Engrossed,https://legiscan.com/MI/text/HB4085/id/368867,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4085.htm
86937,368911,text,8869,text/html,Introduced,https://legiscan.com/MI/text/HB4086/id/368911,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4086.htm
86937,368912,text,9997,text/html,Engrossed,https://legiscan.com/MI/text/HB4086/id/368912,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4086.htm
86938,368955,text,7281,text/html,Introduced,https://legiscan.com/MI/text/HB4087/id/368955,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4087.htm
86938,368956,text,7275,text/html,Engrossed,https://legiscan.com/MI/text/HB4087/id/368956,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4087.htm
86939,368994,text,29198,text/html,Introduced,https://legiscan.com/MI/text/HB4088/id/368994,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4088.htm
86939,368995,text,29192,text/html,Engrossed,https://legiscan.com/MI/text/HB4088/id/368995,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4088.htm
86940,369044,text,122816,text/html,Introduced,https://legiscan.com/MI/text/HB4089/id/369044,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4089.htm
86940,369045,text,122810,text/html,Engrossed,https://legiscan.com/MI/text/HB4089/id/369045,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4089.htm
86940,369046,text,129029,text/html,Engrossed,https://legiscan.com/MI/text/HB4089/id/369046,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4089.htm
86941,369098,text,187110,text/html,Introduced,https://legiscan.com/MI/text/HB4090/id/369098,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4090.htm
86941,369099,text,187104,text/html,Engrossed,https://legiscan.com/MI/text/HB4090/id/369099,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4090.htm
86942,369144,text,34580,text/html,Introduced,https://legiscan.com/MI/text/HB4091/id/369144,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4091.htm
86942,369145,text,40729,text/html,Engrossed,https://legiscan.com/MI/text/HB4091/id/369145,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4091.htm
86943,369176,text,19634,text/html,Introduced,https://legiscan.com/MI/text/HB4092/id/369176,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4092.htm
86943,369178,text,21496,text/html,Engrossed,https://legiscan.com/MI/text/HB4092/id/369178,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4092.htm
86943,369179,text,20459,text/html,Engrossed,https://legiscan.com/MI/text/HB4092/id/369179,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4092.htm
86944,369221,text,37377,text/html,Introduced,https://legiscan.com/MI/text/HB4093/id/369221,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4093.htm
86944,369223,text,38167,text/html,Engrossed,https://legiscan.com/MI/text/HB4093/id/369223,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4093.htm
86944,369224,text,39659,text/html,Engrossed,https://legiscan.com/MI/text/HB4093/id/369224,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4093.htm
86945,369280,text,19184,text/html,Introduced,https://legiscan.com/MI/text/HB4094/id/369280,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4094.htm
86945,369281,text,20077,text/html,Engrossed,https://legiscan.com/MI/text/HB4094/id/369281,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4094.htm
86945,369282,text,19933,text/html,Engrossed,https://legiscan.com/MI/text/HB4094/id/369282,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4094.htm
86946,369310,text,23116,text/html,Introduced,https://legiscan.com/MI/text/HB4095/id/369310,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4095.htm
86947,369364,text,34563,text/html,Introduced,https://legiscan.com/MI/text/HB4096/id/369364,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4096.htm
86947,369365,text,34560,text/html,Engrossed,https://legiscan.com/MI/text/HB4096/id/369365,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4096.htm
86947,369367,text,14021,text/html,Engrossed,https://legiscan.com/MI/text/HB4096/id/369367,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBS-4096.htm
86947,369368,text,3313,text/html,Chaptered,https://legiscan.com/MI/text/HB4096/id/369368,http://www.legislature.mi.gov/documents/2009-2010/publicact/htm/2009-PA-0010.htm
86948,369430,text,74489,text/html,Introduced,https://legiscan.com/MI/text/HB4097/id/369430,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4097.htm
86949,369480,text,41456,text/html,Introduced,https://legiscan.com/MI/text/HB4098/id/369480,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4098.htm
86949,369481,text,50306,text/html,Engrossed,https://legiscan.com/MI/text/HB4098/id/369481,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4098.htm
86950,369519,text,100846,text/html,Introduced,https://legiscan.com/MI/text/HB4099/id/369519,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4099.htm
86951,369557,text,8179,text/html,Introduced,https://legiscan.com/MI/text/HB4100/id/369557,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4100.htm
86952,369614,text,36972,text/html,Introduced,https://legiscan.com/MI/text/HB4101/id/369614,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4101.htm
86952,369615,text,39535,text/html,Engrossed,https://legiscan.com/MI/text/HB4101/id/369615,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4101.htm
86953,369652,text,40552,text/html,Introduced,https://legiscan.com/MI/text/HB4102/id/369652,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4102.htm
86954,369708,text,33052,text/html,Introduced,https://legiscan.com/MI/text/HB4103/id/369708,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4103.htm
86954,369709,text,14583,text/html,Engrossed,https://legiscan.com/MI/text/HB4103/id/369709,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4103.htm
86955,369756,text,26522,text/html,Introduced,https://legiscan.com/MI/text/HB4104/id/369756,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4104.htm
86956,369809,text,19387,text/html,Introduced,https://legiscan.com/MI/text/HB4105/id/369809,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4105.htm
86956,369810,text,19451,text/html,Engrossed,https://legiscan.com/MI/text/HB4105/id/369810,http://www.legislature.mi.gov/documents/2009-2010/billengrossed/House/htm/2009-HEBH-4105.htm
86957,369864,text,87867,text/html,Introduced,https://legiscan.com/MI/text/HB4106/id/369864,http://www.legislature.mi.gov/documents/2009-2010/billintroduced/House/htm/2009-HIB-4106.htm
