roll_call_id,people_id,vote,vote_desc
106372,2915,1,Yea
106372,2916,1,Yea
106372,2917,1,Yea
106736,2783,2,Nay
106736,2786,1,Yea
106736,2799,1,Yea
106736,2802,1,Yea
106736,2806,2,Nay
106736,2814,1,Yea
106736,2817,1,Yea
106736,2821,1,Yea
106736,2832,1,Yea
106736,2834,2,Nay
106736,2838,1,Yea
106736,2843,1,Yea
106736,2849,1,Yea
106736,2858,2,Nay
106736,2867,1,Yea
106736,2871,2,Nay
106754,2910,1,Yea
106754,2914,1,Yea
106754,2916,1,Yea
106754,2920,1,Yea
106754,2922,1,Yea
106754,2925,2,Nay
106754,2926,2,Nay
106754,2927,1,Yea
106754,2929,1,Yea
106754,2932,2,Nay
106754,2935,1,Yea
106754,2936,1,Yea
106754,2938,1,Yea
106754,2940,2,Nay
106754,2941,2,Nay
106754,2942,2,Nay
106754,2945,2,Nay
106841,2915,1,Yea
106841,2916,1,Yea
106841,2917,1,Yea
106841,2923,1,Yea
106921,2915,1,Yea
106921,2916,1,Yea
106921,2917,1,Yea
106921,2923,1,Yea
106953,2915,1,Yea
106953,2916,1,Yea
106953,2917,1,Yea
106953,2923,1,Yea
106966,2915,1,Yea
106966,2916,1,Yea
106966,2917,1,Yea
106966,2923,1,Yea
106975,2915,1,Yea
106975,2916,1,Yea
106975,2917,1,Yea
106975,2923,1,Yea
107008,2910,1,Yea
107008,2914,1,Yea
107008,2916,1,Yea
107008,2920,1,Yea
107008,2922,1,Yea
107008,2925,1,Yea
107008,2926,1,Yea
107008,2927,1,Yea
107008,2929,1,Yea
107008,2930,1,Yea
107008,2932,1,Yea
107008,2935,1,Yea
107008,2936,1,Yea
107008,2938,1,Yea
107008,2940,1,Yea
107008,2941,1,Yea
107008,2942,1,Yea
107008,2945,1,Yea
107105,2777,1,Yea
107105,2804,1,Yea
107105,2806,1,Yea
107105,2812,1,Yea
107105,2814,1,Yea
107105,2841,1,Yea
107105,2846,1,Yea
107105,2847,1,Yea
107105,2862,1,Yea
107105,2870,1,Yea
107105,2873,1,Yea
107105,2874,1,Yea
107105,2875,1,Yea
107105,2876,1,Yea
107148,2778,1,Yea
107148,2786,1,Yea
107148,2833,1,Yea
107148,2851,1,Yea
107148,2854,1,Yea
107148,2873,1,Yea
107148,2875,1,Yea
107217,2778,1,Yea
107217,2781,1,Yea
107217,2783,1,Yea
107217,2802,1,Yea
107217,2835,1,Yea
107217,2839,1,Yea
107217,2849,1,Yea
107217,2860,1,Yea
107217,2884,1,Yea
107218,2910,1,Yea
107218,2914,1,Yea
107281,2778,1,Yea
107281,2781,1,Yea
107281,2783,1,Yea
107281,2802,1,Yea
107281,2835,1,Yea
107281,2839,1,Yea
107281,2849,1,Yea
107281,2860,1,Yea
107281,2884,1,Yea
107320,2778,1,Yea
107320,2786,1,Yea
107320,2822,1,Yea
107320,2833,1,Yea
107320,2835,1,Yea
107320,2851,1,Yea
107320,2873,1,Yea
107320,2875,1,Yea
107329,2791,1,Yea
107329,2794,1,Yea
107329,2800,1,Yea
107329,2819,1,Yea
107329,2832,1,Yea
107329,2842,1,Yea
107329,2853,1,Yea
107329,2856,1,Yea
107329,2874,1,Yea
107404,2778,1,Yea
107404,2786,1,Yea
107404,2822,1,Yea
107404,2833,1,Yea
107404,2835,1,Yea
107404,2851,1,Yea
107404,2854,1,Yea
107404,2873,1,Yea
107404,2875,1,Yea
107518,2792,1,Yea
107518,2809,1,Yea
107518,2819,1,Yea
107518,2822,1,Yea
107518,2857,1,Yea
107518,2861,1,Yea
107518,2867,1,Yea
107518,2873,1,Yea
107518,2874,1,Yea
107518,2879,1,Yea
107623,2792,1,Yea
107623,2809,1,Yea
107623,2822,1,Yea
107623,2857,1,Yea
107623,2861,1,Yea
107623,2867,1,Yea
107623,2873,1,Yea
107623,2874,1,Yea
107623,2879,1,Yea
107624,2779,1,Yea
107624,2792,1,Yea
107624,2809,1,Yea
107624,2819,1,Yea
107624,2841,1,Yea
107624,2857,1,Yea
107624,2861,1,Yea
107624,2867,1,Yea
107624,2873,1,Yea
107624,2874,1,Yea
107634,2792,1,Yea
107634,2809,1,Yea
107634,2819,1,Yea
107634,2822,1,Yea
107634,2857,1,Yea
107634,2861,1,Yea
107634,2867,1,Yea
107634,2873,1,Yea
107634,2874,1,Yea
107634,2879,1,Yea
107635,2779,1,Yea
107635,2792,1,Yea
107635,2809,1,Yea
107635,2819,1,Yea
107635,2841,1,Yea
107635,2857,1,Yea
107635,2861,1,Yea
107635,2867,1,Yea
107635,2873,1,Yea
107635,2874,1,Yea
107673,2778,1,Yea
107673,2781,1,Yea
107673,2783,1,Yea
107673,2835,1,Yea
107673,2839,1,Yea
107673,2849,1,Yea
107673,2860,1,Yea
107673,2884,1,Yea
107674,2910,1,Yea
107674,2914,1,Yea
107674,2928,1,Yea
107710,2911,1,Yea
107710,2915,1,Yea
107710,2917,1,Yea
107710,2921,1,Yea
107710,2927,1,Yea
107710,2928,1,Yea
107744,2792,1,Yea
107744,2809,1,Yea
107744,2819,2,Nay
107744,2822,1,Yea
107744,2857,1,Yea
107744,2861,1,Yea
107744,2867,1,Yea
107744,2873,1,Yea
107744,2874,1,Yea
107744,2879,1,Yea
107745,2779,1,Yea
107745,2792,1,Yea
107745,2809,1,Yea
107745,2819,1,Yea
107745,2841,1,Yea
107745,2857,1,Yea
107745,2861,1,Yea
107745,2867,1,Yea
107745,2873,1,Yea
107745,2874,1,Yea
107773,2816,1,Yea
107773,2824,1,Yea
107773,2847,1,Yea
107773,2850,1,Yea
107773,2855,1,Yea
107773,2870,1,Yea
107773,2876,1,Yea
107774,2913,1,Yea
107774,2916,1,Yea
107774,2917,1,Yea
107774,2918,1,Yea
107774,2944,1,Yea
107822,2778,1,Yea
107822,2781,1,Yea
107822,2783,1,Yea
107822,2802,1,Yea
107822,2835,1,Yea
107822,2839,1,Yea
107822,2849,1,Yea
107822,2860,1,Yea
107822,2884,1,Yea
107823,2910,1,Yea
107823,2914,1,Yea
107861,2777,1,Yea
107861,2778,1,Yea
107861,2785,1,Yea
107861,2788,1,Yea
107861,2794,1,Yea
107861,2827,1,Yea
107861,2833,1,Yea
107861,2834,1,Yea
107861,2838,1,Yea
107861,2839,1,Yea
107861,2843,1,Yea
107861,2856,1,Yea
107861,2870,1,Yea
107861,2871,1,Yea
107861,2878,1,Yea
107862,2917,1,Yea
107862,2921,1,Yea
107862,2927,1,Yea
107862,2928,1,Yea
107991,2910,1,Yea
107991,2914,1,Yea
107991,2916,1,Yea
107991,2920,1,Yea
107991,2922,1,Yea
107991,2926,1,Yea
107991,2927,1,Yea
107991,2929,1,Yea
107991,2932,1,Yea
107991,2935,1,Yea
107991,2936,1,Yea
107991,2938,1,Yea
107991,2945,1,Yea
108007,2788,1,Yea
108007,2791,1,Yea
108007,2796,1,Yea
108007,2806,1,Yea
108007,2865,1,Yea
108007,2869,1,Yea
108007,2871,1,Yea
108084,2910,1,Yea
108084,2923,1,Yea
108084,2925,1,Yea
108084,2928,1,Yea
108084,2931,1,Yea
108186,2922,1,Yea
108186,2923,1,Yea
108186,2925,1,Yea
108186,2931,1,Yea
108186,2933,1,Yea
108203,2792,1,Yea
108203,2809,1,Yea
108203,2819,1,Yea
108203,2841,1,Yea
108203,2857,1,Yea
108203,2861,1,Yea
108203,2867,1,Yea
108203,2873,1,Yea
108203,2874,1,Yea
108203,2879,1,Yea
108223,2792,1,Yea
108223,2809,1,Yea
108223,2819,1,Yea
108223,2822,1,Yea
108223,2841,1,Yea
108223,2857,1,Yea
108223,2861,1,Yea
108223,2867,1,Yea
108223,2873,1,Yea
108223,2874,1,Yea
108223,2879,1,Yea
108375,2778,1,Yea
108375,2786,1,Yea
108375,2822,1,Yea
108375,2833,1,Yea
108375,2835,2,Nay
108375,2851,1,Yea
108375,2854,2,Nay
108375,2873,1,Yea
108375,2875,2,Nay
108389,2777,1,Yea
108389,2804,1,Yea
108389,2806,1,Yea
108389,2812,1,Yea
108389,2814,1,Yea
108389,2841,1,Yea
108389,2846,1,Yea
108389,2847,1,Yea
108389,2862,1,Yea
108389,2870,1,Yea
108389,2873,1,Yea
108389,2874,1,Yea
108389,2875,1,Yea
108389,2876,1,Yea
108390,2922,1,Yea
108390,2923,1,Yea
108390,2925,1,Yea
108390,2928,1,Yea
108390,2931,1,Yea
108390,2933,1,Yea
108416,2916,1,Yea
108416,2917,1,Yea
108416,2921,1,Yea
108416,2924,1,Yea
108416,2933,1,Yea
108416,2935,1,Yea
108416,2939,1,Yea
108428,2916,1,Yea
108428,2917,1,Yea
108428,2921,1,Yea
108428,2924,1,Yea
108428,2933,1,Yea
108428,2935,1,Yea
108428,2939,1,Yea
108539,2784,1,Yea
108539,2798,1,Yea
108539,2805,1,Yea
108539,2811,1,Yea
108539,2819,1,Yea
108539,2824,1,Yea
108539,2838,1,Yea
108539,2842,1,Yea
108539,2853,1,Yea
108539,2871,1,Yea
108539,2879,1,Yea
108568,2777,1,Yea
108568,2816,1,Yea
108568,2824,1,Yea
108568,2834,1,Yea
108568,2847,1,Yea
108568,2850,1,Yea
108568,2855,1,Yea
108568,2870,1,Yea
108568,2876,1,Yea
108569,2911,1,Yea
108569,2913,1,Yea
108569,2915,1,Yea
108569,2923,1,Yea
108569,2928,1,Yea
108569,2946,1,Yea
108613,2915,1,Yea
108613,2916,1,Yea
108613,2917,1,Yea
108613,2923,1,Yea
108653,2783,2,Nay
108653,2786,1,Yea
108653,2799,1,Yea
108653,2802,1,Yea
108653,2806,2,Nay
108653,2814,1,Yea
108653,2817,1,Yea
108653,2821,1,Yea
108653,2832,1,Yea
108653,2838,1,Yea
108653,2843,1,Yea
108653,2849,1,Yea
108653,2867,1,Yea
108653,2871,2,Nay
108653,2878,2,Nay
108714,2916,1,Yea
108714,2917,1,Yea
108714,2921,1,Yea
108714,2924,1,Yea
108714,2933,1,Yea
108714,2935,1,Yea
108714,2939,1,Yea
108805,2776,1,Yea
108805,2784,1,Yea
108805,2792,1,Yea
108805,2794,1,Yea
108805,2800,1,Yea
108805,2809,1,Yea
108805,2824,1,Yea
108805,2826,1,Yea
108805,2834,1,Yea
108805,2841,1,Yea
108805,2847,1,Yea
108805,2850,1,Yea
108805,2856,1,Yea
108805,2861,1,Yea
108805,2864,1,Yea
108805,2865,1,Yea
108805,2866,1,Yea
108811,2911,1,Yea
108811,2916,1,Yea
108811,2917,1,Yea
108811,2921,1,Yea
108811,2924,1,Yea
108811,2933,1,Yea
108811,2935,1,Yea
108811,2939,1,Yea
108889,2922,1,Yea
108889,2923,1,Yea
108889,2925,1,Yea
108889,2928,1,Yea
108889,2931,1,Yea
108889,2933,1,Yea
109108,2792,1,Yea
109108,2809,1,Yea
109108,2819,1,Yea
109108,2822,1,Yea
109108,2857,1,Yea
109108,2861,1,Yea
109108,2867,1,Yea
109108,2873,1,Yea
109108,2874,1,Yea
109108,2879,1,Yea
109109,2915,1,Yea
109109,2935,1,Yea
109109,2945,1,Yea
109388,2915,1,Yea
109388,2916,1,Yea
109388,2917,2,Nay
109388,2923,1,Yea
109403,2915,1,Yea
109403,2916,1,Yea
109403,2917,1,Yea
109403,2923,1,Yea
109405,2910,1,Yea
109405,2914,1,Yea
109405,2916,1,Yea
109405,2920,1,Yea
109405,2922,1,Yea
109405,2923,1,Yea
109405,2925,1,Yea
109405,2926,1,Yea
109405,2927,1,Yea
109405,2929,1,Yea
109405,2932,1,Yea
109405,2935,1,Yea
109405,2936,1,Yea
109405,2938,1,Yea
109405,2940,1,Yea
109405,2941,1,Yea
109405,2942,1,Yea
109405,2945,1,Yea
109410,2910,1,Yea
109410,2914,1,Yea
109410,2916,1,Yea
109410,2920,1,Yea
109410,2922,1,Yea
109410,2925,1,Yea
109410,2926,1,Yea
109410,2927,1,Yea
109410,2929,1,Yea
109410,2930,1,Yea
109410,2932,1,Yea
109410,2935,1,Yea
109410,2936,1,Yea
109410,2938,1,Yea
109410,2940,1,Yea
109410,2941,1,Yea
109410,2942,1,Yea
109410,2945,1,Yea
109418,2778,1,Yea
109418,2781,1,Yea
109418,2802,1,Yea
109418,2835,1,Yea
109418,2839,1,Yea
109418,2860,1,Yea
109418,2884,1,Yea
109555,2781,1,Yea
109555,2792,1,Yea
109555,2805,1,Yea
109555,2812,1,Yea
109555,2822,1,Yea
109555,2845,1,Yea
109555,2847,1,Yea
109555,2852,1,Yea
109555,2854,1,Yea
109555,2857,1,Yea
109555,2860,1,Yea
109597,2915,1,Yea
109597,2916,1,Yea
109597,2917,1,Yea
109847,2784,1,Yea
109847,2798,1,Yea
109847,2805,1,Yea
109847,2811,1,Yea
109847,2819,1,Yea
109847,2824,1,Yea
109847,2838,1,Yea
109847,2842,1,Yea
109847,2853,1,Yea
109847,2871,1,Yea
109847,2879,1,Yea
109881,2786,1,Yea
109881,2814,1,Yea
109881,2830,1,Yea
109881,2832,1,Yea
109881,2833,1,Yea
109881,2846,1,Yea
109881,2851,1,Yea
109881,2858,1,Yea
109881,2866,1,Yea
109881,2870,1,Yea
109881,2876,1,Yea
109881,2881,1,Yea
109890,2786,1,Yea
109890,2814,1,Yea
109890,2830,1,Yea
109890,2832,1,Yea
109890,2833,1,Yea
109890,2846,1,Yea
109890,2851,1,Yea
109890,2858,1,Yea
109890,2866,1,Yea
109890,2870,1,Yea
109890,2876,1,Yea
109910,2786,1,Yea
109910,2814,1,Yea
109910,2830,1,Yea
109910,2832,1,Yea
109910,2833,1,Yea
109910,2846,1,Yea
109910,2851,1,Yea
109910,2858,1,Yea
109910,2866,1,Yea
109910,2870,1,Yea
109910,2876,1,Yea
109926,2786,1,Yea
109926,2814,1,Yea
109926,2830,1,Yea
109926,2832,1,Yea
109926,2833,1,Yea
109926,2846,1,Yea
109926,2851,1,Yea
109926,2858,1,Yea
109926,2866,1,Yea
109926,2870,1,Yea
109926,2876,1,Yea
109926,2881,1,Yea
110262,2910,1,Yea
110262,2918,1,Yea
110262,2928,1,Yea
110262,2929,1,Yea
110262,2938,1,Yea
110304,2913,1,Yea
110304,2917,1,Yea
110304,2918,1,Yea
110304,2919,1,Yea
110304,2921,1,Yea
110304,2929,1,Yea
110304,2939,2,Nay
110304,2946,1,Yea
110468,2777,1,Yea
110468,2824,1,Yea
110468,2834,1,Yea
110468,2847,1,Yea
110468,2850,1,Yea
110468,2855,1,Yea
110468,2870,1,Yea
110468,2876,1,Yea
110469,2910,1,Yea
110469,2914,1,Yea
110469,2916,1,Yea
110469,2920,1,Yea
110469,2922,1,Yea
110469,2925,1,Yea
110469,2926,1,Yea
110469,2927,1,Yea
110469,2929,1,Yea
110469,2930,1,Yea
110469,2932,1,Yea
110469,2935,1,Yea
110469,2936,1,Yea
110469,2938,1,Yea
110469,2940,1,Yea
110469,2941,1,Yea
110469,2942,1,Yea
110469,2945,1,Yea
110490,2777,1,Yea
110490,2824,1,Yea
110490,2834,1,Yea
110490,2847,1,Yea
110490,2850,1,Yea
110490,2855,1,Yea
110490,2870,1,Yea
110490,2876,1,Yea
110610,2910,1,Yea
110610,2922,1,Yea
110610,2923,1,Yea
110610,2925,2,Nay
110610,2928,2,Nay
110610,2931,1,Yea
110610,2933,2,Nay
110631,2915,1,Yea
110631,2917,1,Yea
110631,2927,1,Yea
110631,2928,1,Yea
110657,2778,1,Yea
110657,2781,1,Yea
110657,2783,1,Yea
110657,2802,1,Yea
110657,2835,1,Yea
110657,2839,1,Yea
110657,2849,1,Yea
110657,2860,1,Yea
110657,2884,1,Yea
110877,2783,2,Nay
110877,2786,1,Yea
110877,2799,1,Yea
110877,2802,1,Yea
110877,2806,2,Nay
110877,2814,1,Yea
110877,2817,1,Yea
110877,2821,1,Yea
110877,2834,2,Nay
110877,2838,1,Yea
110877,2843,1,Yea
110877,2849,1,Yea
110877,2858,2,Nay
110877,2871,2,Nay
110877,2878,2,Nay
110916,2783,2,Nay
