bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
682052,1074383,text,9400,text/html,Introduced,https://legiscan.com/MI/text/HB4012/id/1074383,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4012.htm
681347,1073996,text,34828,text/html,Introduced,https://legiscan.com/MI/text/HB4013/id/1073996,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4013.htm
682202,1074467,text,16613,text/html,Introduced,https://legiscan.com/MI/text/HB4014/id/1074467,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4014.htm
682177,1074451,text,25051,text/html,Introduced,https://legiscan.com/MI/text/HB4015/id/1074451,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4015.htm
682177,1184378,text,25355,text/html,Engrossed,https://legiscan.com/MI/text/HB4015/id/1184378,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4015.htm
682251,1074491,text,24943,text/html,Introduced,https://legiscan.com/MI/text/HB4016/id/1074491,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4016.htm
682027,1074369,text,12000,text/html,Introduced,https://legiscan.com/MI/text/HB4017/id/1074369,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4017.htm
682027,1185108,text,14885,text/html,Engrossed,https://legiscan.com/MI/text/HB4017/id/1185108,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4017.htm
682027,1232128,text,15094,text/html,Engrossed,https://legiscan.com/MI/text/HB4017/id/1232128,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4017.htm
682027,1234111,text,5057,text/html,Enrolled,https://legiscan.com/MI/text/HB4017/id/1234111,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4017.htm
682027,1246231,text,5449,text/html,Chaptered,https://legiscan.com/MI/text/HB4017/id/1246231,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0041.htm
681491,1074064,text,52814,text/html,Introduced,https://legiscan.com/MI/text/HB4018/id/1074064,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4018.htm
682227,1074480,text,51488,text/html,Introduced,https://legiscan.com/MI/text/HB4019/id/1074480,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4019.htm
682129,1074428,text,4322,text/html,Introduced,https://legiscan.com/MI/text/HB4020/id/1074428,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4020.htm
681594,1074115,text,16724,text/html,Introduced,https://legiscan.com/MI/text/HB4021/id/1074115,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4021.htm
681771,1074221,text,15728,text/html,Introduced,https://legiscan.com/MI/text/HB4022/id/1074221,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4022.htm
681771,1272726,text,20132,text/html,Engrossed,https://legiscan.com/MI/text/HB4022/id/1272726,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4022.htm
681771,1428617,text,20629,text/html,Engrossed,https://legiscan.com/MI/text/HB4022/id/1428617,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4022.htm
681771,1430134,text,5684,text/html,Enrolled,https://legiscan.com/MI/text/HB4022/id/1430134,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4022.htm
681771,1431915,text,6094,text/html,Chaptered,https://legiscan.com/MI/text/HB4022/id/1431915,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2016-PA-0285.htm
681695,1074178,text,5906,text/html,Introduced,https://legiscan.com/MI/text/HB4023/id/1074178,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4023.htm
681643,1074145,text,19819,text/html,Introduced,https://legiscan.com/MI/text/HB4024/id/1074145,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4024.htm
681467,1074052,text,5364,text/html,Introduced,https://legiscan.com/MI/text/HB4025/id/1074052,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4025.htm
681899,1074296,text,6006,text/html,Introduced,https://legiscan.com/MI/text/HB4026/id/1074296,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4026.htm
681795,1074233,text,140241,text/html,Introduced,https://legiscan.com/MI/text/HB4027/id/1074233,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4027.htm
681619,1074132,text,68892,text/html,Introduced,https://legiscan.com/MI/text/HB4028/id/1074132,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4028.htm
681545,1074092,text,62121,text/html,Introduced,https://legiscan.com/MI/text/HB4029/id/1074092,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4029.htm
681825,1074253,text,11822,text/html,Introduced,https://legiscan.com/MI/text/HB4030/id/1074253,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4030.htm
681418,1074028,text,5773,text/html,Introduced,https://legiscan.com/MI/text/HB4031/id/1074028,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4031.htm
681443,1074041,text,82036,text/html,Introduced,https://legiscan.com/MI/text/HB4032/id/1074041,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4032.htm
681392,1074016,text,6867,text/html,Introduced,https://legiscan.com/MI/text/HB4033/id/1074016,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4033.htm
681978,1074343,text,77808,text/html,Introduced,https://legiscan.com/MI/text/HB4034/id/1074343,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4034.htm
688588,1081418,text,25599,text/html,Introduced,https://legiscan.com/MI/text/HB4035/id/1081418,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4035.htm
688746,1081547,text,100542,text/html,Introduced,https://legiscan.com/MI/text/HB4036/id/1081547,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4036.htm
688667,1081484,text,17141,text/html,Introduced,https://legiscan.com/MI/text/HB4037/id/1081484,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4037.htm
688428,1081290,text,8013,text/html,Introduced,https://legiscan.com/MI/text/HB4038/id/1081290,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4038.htm
688428,1175706,text,18269,text/html,Engrossed,https://legiscan.com/MI/text/HB4038/id/1175706,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4038.htm
688428,1227722,text,18648,text/html,Engrossed,https://legiscan.com/MI/text/HB4038/id/1227722,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4038.htm
688428,1230046,text,5132,text/html,Enrolled,https://legiscan.com/MI/text/HB4038/id/1230046,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4038.htm
688428,1241374,text,5527,text/html,Chaptered,https://legiscan.com/MI/text/HB4038/id/1241374,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0036.htm
688270,1081165,text,97633,text/html,Introduced,https://legiscan.com/MI/text/HB4039/id/1081165,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4039.htm
688270,1249469,text,98590,text/html,Engrossed,https://legiscan.com/MI/text/HB4039/id/1249469,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4039.htm
688270,1273349,text,99244,text/html,Engrossed,https://legiscan.com/MI/text/HB4039/id/1273349,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4039.htm
688270,1273599,text,23769,text/html,Enrolled,https://legiscan.com/MI/text/HB4039/id/1273599,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4039.htm
688270,1275515,text,24177,text/html,Chaptered,https://legiscan.com/MI/text/HB4039/id/1275515,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0190.htm
688508,1081353,text,94171,text/html,Introduced,https://legiscan.com/MI/text/HB4040/id/1081353,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4040.htm
689055,1081799,text,27935,text/html,Introduced,https://legiscan.com/MI/text/HB4041/id/1081799,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4041.htm
689055,1185170,text,27929,text/html,Engrossed,https://legiscan.com/MI/text/HB4041/id/1185170,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4041.htm
689055,1237253,text,33585,text/html,Engrossed,https://legiscan.com/MI/text/HB4041/id/1237253,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4041.htm
689055,1245187,text,9621,text/html,Enrolled,https://legiscan.com/MI/text/HB4041/id/1245187,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4041.htm
689055,1250174,text,9784,text/html,Chaptered,https://legiscan.com/MI/text/HB4041/id/1250174,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0056.htm
688117,1081042,text,6324,text/html,Introduced,https://legiscan.com/MI/text/HB4042/id/1081042,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4042.htm
688192,1081102,text,107522,text/html,Introduced,https://legiscan.com/MI/text/HB4043/id/1081102,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4043.htm
688824,1081611,text,9747,text/html,Introduced,https://legiscan.com/MI/text/HB4044/id/1081611,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4044.htm
688978,1081732,text,48386,text/html,Introduced,https://legiscan.com/MI/text/HB4045/id/1081732,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4045.htm
688348,1081226,text,5658,text/html,Introduced,https://legiscan.com/MI/text/HB4046/id/1081226,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4046.htm
688901,1081670,text,4336,text/html,Introduced,https://legiscan.com/MI/text/HB4047/id/1081670,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4047.htm
688901,1242646,text,5616,text/html,Engrossed,https://legiscan.com/MI/text/HB4047/id/1242646,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4047.htm
688901,1432604,text,5644,text/html,Engrossed,https://legiscan.com/MI/text/HB4047/id/1432604,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4047.htm
688901,1433974,text,1962,text/html,Enrolled,https://legiscan.com/MI/text/HB4047/id/1433974,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4047.htm
688901,1435983,text,2370,text/html,Chaptered,https://legiscan.com/MI/text/HB4047/id/1435983,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2016-PA-0323.htm
691505,1084680,text,8237,text/html,Introduced,https://legiscan.com/MI/text/HB4048/id/1084680,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4048.htm
687864,1084854,text,45049,text/html,Introduced,https://legiscan.com/MI/text/HB4049/id/1084854,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4049.htm
691396,1084591,text,27924,text/html,Introduced,https://legiscan.com/MI/text/HB4050/id/1084591,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4050.htm
691184,1084413,text,52035,text/html,Introduced,https://legiscan.com/MI/text/HB4051/id/1084413,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4051.htm
691184,1151256,text,52028,text/html,Engrossed,https://legiscan.com/MI/text/HB4051/id/1151256,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4051.htm
691184,1183320,text,52592,text/html,Engrossed,https://legiscan.com/MI/text/HB4051/id/1183320,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4051.htm
691184,1195231,text,13469,text/html,Enrolled,https://legiscan.com/MI/text/HB4051/id/1195231,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4051.htm
691184,1214939,text,13864,text/html,Chaptered,https://legiscan.com/MI/text/HB4051/id/1214939,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0010.htm
691824,1084960,text,26325,text/html,Introduced,https://legiscan.com/MI/text/HB4052/id/1084960,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4052.htm
691824,1233487,text,29372,text/html,Engrossed,https://legiscan.com/MI/text/HB4052/id/1233487,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4052.htm
691824,1247409,text,36099,text/html,Engrossed,https://legiscan.com/MI/text/HB4052/id/1247409,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4052.htm
691824,1250650,text,9726,text/html,Enrolled,https://legiscan.com/MI/text/HB4052/id/1250650,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4052.htm
691824,1255419,text,10122,text/html,Chaptered,https://legiscan.com/MI/text/HB4052/id/1255419,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0105.htm
691664,1084826,text,8098,text/html,Introduced,https://legiscan.com/MI/text/HB4053/id/1084826,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4053.htm
691990,1085093,text,103128,text/html,Introduced,https://legiscan.com/MI/text/HB4054/id/1085093,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4054.htm
691990,1182114,text,105383,text/html,Engrossed,https://legiscan.com/MI/text/HB4054/id/1182114,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4054.htm
691990,1227204,text,104686,text/html,Engrossed,https://legiscan.com/MI/text/HB4054/id/1227204,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4054.htm
691990,1234630,text,22334,text/html,Enrolled,https://legiscan.com/MI/text/HB4054/id/1234630,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4054.htm
691990,1246100,text,22731,text/html,Chaptered,https://legiscan.com/MI/text/HB4054/id/1246100,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0040.htm
691450,1084637,text,35040,text/html,Introduced,https://legiscan.com/MI/text/HB4055/id/1084637,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4055.htm
691774,1084920,text,26106,text/html,Introduced,https://legiscan.com/MI/text/HB4056/id/1084920,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4056.htm
691552,1084718,text,11539,text/html,Introduced,https://legiscan.com/MI/text/HB4057/id/1084718,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4057.htm
691342,1084546,text,17061,text/html,Introduced,https://legiscan.com/MI/text/HB4058/id/1084546,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4058.htm
700746,1094339,text,52760,text/html,Introduced,https://legiscan.com/MI/text/HB4059/id/1094339,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4059.htm
700746,1154687,text,59081,text/html,Engrossed,https://legiscan.com/MI/text/HB4059/id/1154687,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4059.htm
700746,1275474,text,71015,text/html,Engrossed,https://legiscan.com/MI/text/HB4059/id/1275474,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4059.htm
700746,1276822,text,17006,text/html,Enrolled,https://legiscan.com/MI/text/HB4059/id/1276822,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4059.htm
700746,1291433,text,17414,text/html,Chaptered,https://legiscan.com/MI/text/HB4059/id/1291433,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0219.htm
700528,1094153,text,9725,text/html,Introduced,https://legiscan.com/MI/text/HB4060/id/1094153,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4060.htm
700528,1185927,text,9719,text/html,Engrossed,https://legiscan.com/MI/text/HB4060/id/1185927,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4060.htm
700528,1237307,text,10184,text/html,Engrossed,https://legiscan.com/MI/text/HB4060/id/1237307,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4060.htm
700528,1241707,text,4074,text/html,Enrolled,https://legiscan.com/MI/text/HB4060/id/1241707,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4060.htm
700528,1250435,text,4471,text/html,Chaptered,https://legiscan.com/MI/text/HB4060/id/1250435,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0044.htm
700692,1094291,text,17536,text/html,Introduced,https://legiscan.com/MI/text/HB4061/id/1094291,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4061.htm
700761,1094353,text,30616,text/html,Introduced,https://legiscan.com/MI/text/HB4062/id/1094353,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4062.htm
700660,1094264,text,88095,text/html,Introduced,https://legiscan.com/MI/text/HB4063/id/1094264,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4063.htm
700629,1094239,text,48981,text/html,Introduced,https://legiscan.com/MI/text/HB4064/id/1094239,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4064.htm
700549,1094172,text,13880,text/html,Introduced,https://legiscan.com/MI/text/HB4065/id/1094172,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4065.htm
700564,1094185,text,22350,text/html,Introduced,https://legiscan.com/MI/text/HB4066/id/1094185,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4066.htm
700585,1094204,text,41276,text/html,Introduced,https://legiscan.com/MI/text/HB4067/id/1094204,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4067.htm
700756,1094348,text,12895,text/html,Introduced,https://legiscan.com/MI/text/HB4068/id/1094348,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4068.htm
700756,1128765,text,16642,text/html,Engrossed,https://legiscan.com/MI/text/HB4068/id/1128765,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4068.htm
700636,1094244,text,28652,text/html,Introduced,https://legiscan.com/MI/text/HB4069/id/1094244,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4069.htm
700636,1168120,text,26510,text/html,Engrossed,https://legiscan.com/MI/text/HB4069/id/1168120,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4069.htm
700636,1224146,text,26767,text/html,Engrossed,https://legiscan.com/MI/text/HB4069/id/1224146,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4069.htm
700636,1227246,text,8367,text/html,Enrolled,https://legiscan.com/MI/text/HB4069/id/1227246,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4069.htm
700636,1234645,text,8762,text/html,Chaptered,https://legiscan.com/MI/text/HB4069/id/1234645,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0031.htm
700721,1094316,text,41177,text/html,Introduced,https://legiscan.com/MI/text/HB4070/id/1094316,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4070.htm
700721,1233744,text,50381,text/html,Engrossed,https://legiscan.com/MI/text/HB4070/id/1233744,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4070.htm
700721,1262508,text,43335,text/html,Engrossed,https://legiscan.com/MI/text/HB4070/id/1262508,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4070.htm
700721,1263134,text,9778,text/html,Enrolled,https://legiscan.com/MI/text/HB4070/id/1263134,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4070.htm
700721,1264463,text,10188,text/html,Chaptered,https://legiscan.com/MI/text/HB4070/id/1264463,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0134.htm
700735,1094328,text,73417,text/html,Introduced,https://legiscan.com/MI/text/HB4071/id/1094328,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4071.htm
700735,1224788,text,52243,text/html,Engrossed,https://legiscan.com/MI/text/HB4071/id/1224788,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4071.htm
700735,1237306,text,52703,text/html,Engrossed,https://legiscan.com/MI/text/HB4071/id/1237306,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4071.htm
700735,1243641,text,13034,text/html,Enrolled,https://legiscan.com/MI/text/HB4071/id/1243641,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4071.htm
700735,1250444,text,13431,text/html,Chaptered,https://legiscan.com/MI/text/HB4071/id/1250444,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0050.htm
700652,1094258,text,296406,text/html,Introduced,https://legiscan.com/MI/text/HB4072/id/1094258,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4072.htm
700702,1094299,text,98656,text/html,Introduced,https://legiscan.com/MI/text/HB4073/id/1094299,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4073.htm
700595,1094211,text,27933,text/html,Introduced,https://legiscan.com/MI/text/HB4074/id/1094211,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4074.htm
700595,1227512,text,31415,text/html,Engrossed,https://legiscan.com/MI/text/HB4074/id/1227512,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4074.htm
700616,1094229,text,23293,text/html,Introduced,https://legiscan.com/MI/text/HB4075/id/1094229,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4075.htm
700616,1173237,text,23287,text/html,Engrossed,https://legiscan.com/MI/text/HB4075/id/1173237,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4075.htm
700616,1227046,text,25418,text/html,Engrossed,https://legiscan.com/MI/text/HB4075/id/1227046,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4075.htm
700616,1237065,text,5121,text/html,Enrolled,https://legiscan.com/MI/text/HB4075/id/1237065,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4075.htm
700616,1245415,text,5507,text/html,Chaptered,https://legiscan.com/MI/text/HB4075/id/1245415,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0039.htm
700715,1094310,text,60731,text/html,Introduced,https://legiscan.com/MI/text/HB4076/id/1094310,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4076.htm
700715,1142725,text,60728,text/html,Engrossed,https://legiscan.com/MI/text/HB4076/id/1142725,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4076.htm
700715,1228000,text,61414,text/html,Engrossed,https://legiscan.com/MI/text/HB4076/id/1228000,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4076.htm
700715,1232360,text,15170,text/html,Enrolled,https://legiscan.com/MI/text/HB4076/id/1232360,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4076.htm
700715,1241217,text,15562,text/html,Chaptered,https://legiscan.com/MI/text/HB4076/id/1241217,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0037.htm
700607,1094221,text,24830,text/html,Introduced,https://legiscan.com/MI/text/HB4077/id/1094221,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4077.htm
700538,1094163,text,81036,text/html,Introduced,https://legiscan.com/MI/text/HB4078/id/1094163,http://www.legislature.mi.gov/documents/2015-2016/billintroduced/House/htm/2015-HIB-4078.htm
700538,1111118,text,81032,text/html,Engrossed,https://legiscan.com/MI/text/HB4078/id/1111118,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBH-4078.htm
700538,1155421,text,81641,text/html,Engrossed,https://legiscan.com/MI/text/HB4078/id/1155421,http://www.legislature.mi.gov/documents/2015-2016/billengrossed/House/htm/2015-HEBS-4078.htm
700538,1161508,text,27599,text/html,Enrolled,https://legiscan.com/MI/text/HB4078/id/1161508,http://www.legislature.mi.gov/documents/2015-2016/billenrolled/House/htm/2015-HNB-4078.htm
700538,1187205,text,27996,text/html,Chaptered,https://legiscan.com/MI/text/HB4078/id/1187205,http://www.legislature.mi.gov/documents/2015-2016/publicact/htm/2015-PA-0007.htm
